"by15","wind_speed_m_s","position","treatment","block"
2019-10-24 12:30:00,0,"bottom","well_watered","W"
2019-10-24 12:45:00,0,"bottom","well_watered","W"
2019-10-24 13:00:00,0,"bottom","well_watered","W"
2019-10-24 13:15:00,0.00222962292868326,"bottom","well_watered","W"
2019-10-24 13:30:00,0.00141772910054205,"bottom","well_watered","W"
2019-10-24 13:45:00,0.00201015226213657,"bottom","well_watered","W"
2019-10-24 14:00:00,0.00109984041091041,"bottom","well_watered","W"
2019-10-24 14:15:00,0.00144054024682119,"bottom","well_watered","W"
2019-10-24 14:30:00,0.00137140364194653,"bottom","well_watered","W"
2019-10-24 14:45:00,0.000947845011719385,"bottom","well_watered","W"
2019-10-24 15:00:00,0.000804349379575159,"bottom","well_watered","W"
2019-10-24 15:15:00,0.00149156822038578,"bottom","well_watered","W"
2019-10-24 15:30:00,0.00199868427284789,"bottom","well_watered","W"
2019-10-24 15:45:00,0.00180970502013583,"bottom","well_watered","W"
2019-10-24 16:00:00,0.00148700503965,"bottom","well_watered","W"
2019-10-24 16:15:00,0.00105094407413327,"bottom","well_watered","W"
2019-10-24 16:30:00,0.000770043880916844,"bottom","well_watered","W"
2019-10-24 16:45:00,0.000356257797782221,"bottom","well_watered","W"
2019-10-24 17:00:00,0.0001397121715861,"bottom","well_watered","W"
2019-10-24 17:15:00,0.000292386710687672,"bottom","well_watered","W"
2019-10-24 17:30:00,0.000571490887265656,"bottom","well_watered","W"
2019-10-24 17:45:00,0.000588871136686519,"bottom","well_watered","W"
2019-10-24 18:00:00,0.000384566369486309,"bottom","well_watered","W"
2019-10-24 18:15:00,0.00041530916934956,"bottom","well_watered","W"
2019-10-24 18:30:00,0.00107038196076475,"bottom","well_watered","W"
2019-10-24 18:45:00,0.000846704464406874,"bottom","well_watered","W"
2019-10-24 19:00:00,0.000552803258437886,"bottom","well_watered","W"
2019-10-24 19:15:00,0.000950065384624478,"bottom","well_watered","W"
2019-10-24 19:30:00,0.000648706853788048,"bottom","well_watered","W"
2019-10-24 19:45:00,0.000431331862945371,"bottom","well_watered","W"
2019-10-24 20:00:00,0.000269461123954389,"bottom","well_watered","W"
2019-10-24 20:15:00,0.000486022412915351,"bottom","well_watered","W"
2019-10-24 20:30:00,8.95502899593503e-05,"bottom","well_watered","W"
2019-10-24 20:45:00,0.000121201825732335,"bottom","well_watered","W"
2019-10-24 21:00:00,0.000142703276313105,"bottom","well_watered","W"
2019-10-24 21:15:00,7.1858001812022e-05,"bottom","well_watered","W"
2019-10-24 21:30:00,0.000139629685858369,"bottom","well_watered","W"
2019-10-24 21:45:00,3.09097310905116e-05,"bottom","well_watered","W"
2019-10-24 22:00:00,0.000294654189851942,"bottom","well_watered","W"
2019-10-24 22:15:00,1.4660718116113e-05,"bottom","well_watered","W"
2019-10-24 22:30:00,2.00682417169318e-05,"bottom","well_watered","W"
2019-10-24 22:45:00,1.49000803074905e-05,"bottom","well_watered","W"
2019-10-24 23:00:00,9.32460136421107e-05,"bottom","well_watered","W"
2019-10-24 23:15:00,9.51700696489049e-06,"bottom","well_watered","W"
2019-10-24 23:30:00,4.98520937249054e-05,"bottom","well_watered","W"
2019-10-24 23:45:00,1.67166477018263e-05,"bottom","well_watered","W"
2019-10-25 00:00:00,2.24078592178651e-05,"bottom","well_watered","W"
2019-10-25 00:15:00,4.27202904810584e-06,"bottom","well_watered","W"
2019-10-25 00:30:00,2.39080125624762e-05,"bottom","well_watered","W"
2019-10-25 00:45:00,1.63684068109594e-05,"bottom","well_watered","W"
2019-10-25 01:00:00,1.68523833779127e-06,"bottom","well_watered","W"
2019-10-25 01:15:00,4.85955135720488e-06,"bottom","well_watered","W"
2019-10-25 01:30:00,4.83907214318373e-05,"bottom","well_watered","W"
2019-10-25 01:45:00,2.67739113743963e-05,"bottom","well_watered","W"
2019-10-25 02:00:00,2.5101284138857e-05,"bottom","well_watered","W"
2019-10-25 02:15:00,2.31509214424991e-05,"bottom","well_watered","W"
2019-10-25 02:30:00,0.000155293732040634,"bottom","well_watered","W"
2019-10-25 02:45:00,6.94988502116169e-05,"bottom","well_watered","W"
2019-10-25 03:00:00,0.000185322730942813,"bottom","well_watered","W"
2019-10-25 03:15:00,0.000380670637864411,"bottom","well_watered","W"
2019-10-25 03:30:00,0.000431918451689479,"bottom","well_watered","W"
2019-10-25 03:45:00,0.000376749730514348,"bottom","well_watered","W"
2019-10-25 04:00:00,0.00053281778690012,"bottom","well_watered","W"
2019-10-25 04:15:00,0.000641859322932723,"bottom","well_watered","W"
2019-10-25 04:30:00,0.000549459120745091,"bottom","well_watered","W"
2019-10-25 04:45:00,0.000933902898281282,"bottom","well_watered","W"
2019-10-25 05:00:00,0.00147810028803635,"bottom","well_watered","W"
2019-10-25 05:15:00,0.00164959121121632,"bottom","well_watered","W"
2019-10-25 05:30:00,0.00116192514774988,"bottom","well_watered","W"
2019-10-25 05:45:00,0.000948755209130927,"bottom","well_watered","W"
2019-10-25 06:00:00,0.000683108925599254,"bottom","well_watered","W"
2019-10-25 06:15:00,0.0020549747466487,"bottom","well_watered","W"
2019-10-25 06:30:00,0.00106402037201732,"bottom","well_watered","W"
2019-10-25 06:45:00,0.00119951065563869,"bottom","well_watered","W"
2019-10-25 07:00:00,0.00103219905711949,"bottom","well_watered","W"
2019-10-25 07:15:00,0.00229647618611608,"bottom","well_watered","W"
2019-10-25 07:30:00,0.00490099027781334,"bottom","well_watered","W"
2019-10-25 07:45:00,0.00377989285998175,"bottom","well_watered","W"
2019-10-25 08:00:00,0.00468783567929348,"bottom","well_watered","W"
2019-10-25 08:15:00,0.00331299068196185,"bottom","well_watered","W"
2019-10-25 08:30:00,0.00557358037608746,"bottom","well_watered","W"
2019-10-25 08:45:00,0.00298662724628051,"bottom","well_watered","W"
2019-10-25 09:00:00,0.00025295796659309,"bottom","well_watered","W"
2019-10-25 09:15:00,0.000138092016419189,"bottom","well_watered","W"
2019-10-25 09:30:00,0.00163208643124202,"bottom","well_watered","W"
2019-10-25 09:45:00,0.0102818385741063,"bottom","well_watered","W"
2019-10-25 10:00:00,0.0088744664956578,"bottom","well_watered","W"
2019-10-25 10:15:00,0.00780380464326269,"bottom","well_watered","W"
2019-10-25 10:30:00,0.00725002078223615,"bottom","well_watered","W"
2019-10-25 10:45:00,0.00844311397336173,"bottom","well_watered","W"
2019-10-25 11:00:00,0.00708175382648877,"bottom","well_watered","W"
2019-10-25 11:15:00,0.0076255661329241,"bottom","well_watered","W"
2019-10-25 11:30:00,0.00604655364037293,"bottom","well_watered","W"
2019-10-25 11:45:00,0.00847463296323907,"bottom","well_watered","W"
2019-10-25 12:00:00,0.00667162848019527,"bottom","well_watered","W"
2019-10-25 12:15:00,0.00689666696004267,"bottom","well_watered","W"
2019-10-25 12:30:00,0.00516482835499638,"bottom","well_watered","W"
2019-10-25 12:45:00,0.00352187504302235,"bottom","well_watered","W"
2019-10-25 13:00:00,0.00521138652050299,"bottom","well_watered","W"
2019-10-25 13:15:00,0.00365607617266149,"bottom","well_watered","W"
2019-10-25 13:30:00,0.00465432933840949,"bottom","well_watered","W"
2019-10-25 13:45:00,0.00454868140897349,"bottom","well_watered","W"
2019-10-25 14:00:00,0.00532822541035561,"bottom","well_watered","W"
2019-10-25 14:15:00,0.0059908881784602,"bottom","well_watered","W"
2019-10-25 14:30:00,0.00411936126149005,"bottom","well_watered","W"
2019-10-25 14:45:00,0.00410953163074082,"bottom","well_watered","W"
2019-10-25 15:00:00,0.00569145207448423,"bottom","well_watered","W"
2019-10-25 15:15:00,0.00661802396178802,"bottom","well_watered","W"
2019-10-25 15:30:00,0.00631258008803266,"bottom","well_watered","W"
2019-10-25 15:45:00,0.00495592693842651,"bottom","well_watered","W"
2019-10-25 16:00:00,0.00578807829277322,"bottom","well_watered","W"
2019-10-25 16:15:00,0.006860522758891,"bottom","well_watered","W"
2019-10-25 16:30:00,0.00978239836440157,"bottom","well_watered","W"
2019-10-25 16:45:00,0.00334263316566122,"bottom","well_watered","W"
2019-10-25 17:00:00,0.00427756339643389,"bottom","well_watered","W"
2019-10-25 17:15:00,0.00344547860490699,"bottom","well_watered","W"
2019-10-25 17:30:00,0.00283660199112102,"bottom","well_watered","W"
2019-10-25 17:45:00,0.00247007712308929,"bottom","well_watered","W"
2019-10-25 18:00:00,0.00208210462921436,"bottom","well_watered","W"
2019-10-25 18:15:00,0.00238643235744585,"bottom","well_watered","W"
2019-10-25 18:30:00,0.00297750457189344,"bottom","well_watered","W"
2019-10-25 18:45:00,0.00314917618220764,"bottom","well_watered","W"
2019-10-25 19:00:00,0.0029989941625232,"bottom","well_watered","W"
2019-10-25 19:15:00,0.0028196819960608,"bottom","well_watered","W"
2019-10-25 19:30:00,0.00274624258300462,"bottom","well_watered","W"
2019-10-25 19:45:00,0.00272866731862083,"bottom","well_watered","W"
2019-10-25 20:00:00,0.00208819727473979,"bottom","well_watered","W"
2019-10-25 20:15:00,0.0027339727394975,"bottom","well_watered","W"
2019-10-25 20:30:00,0.00130001583141107,"bottom","well_watered","W"
2019-10-25 20:45:00,0.0013232914470283,"bottom","well_watered","W"
2019-10-25 21:00:00,0.000591286168364066,"bottom","well_watered","W"
2019-10-25 21:15:00,0.00050452377296973,"bottom","well_watered","W"
2019-10-25 21:30:00,0.000296268709397698,"bottom","well_watered","W"
2019-10-25 21:45:00,0.000270378251571353,"bottom","well_watered","W"
2019-10-25 22:00:00,0.000369540002554343,"bottom","well_watered","W"
2019-10-25 22:15:00,0.000331907191968579,"bottom","well_watered","W"
2019-10-25 22:30:00,0.000214446497104621,"bottom","well_watered","W"
2019-10-25 22:45:00,0.000171218454896256,"bottom","well_watered","W"
2019-10-25 23:00:00,0.000186151310214269,"bottom","well_watered","W"
2019-10-25 23:15:00,0.000216682068758512,"bottom","well_watered","W"
2019-10-25 23:30:00,0.000179550320340284,"bottom","well_watered","W"
2019-10-25 23:45:00,7.07163086993992e-05,"bottom","well_watered","W"
2019-10-26 00:00:00,0.000338907035283535,"bottom","well_watered","W"
2019-10-26 00:15:00,9.94821978904063e-05,"bottom","well_watered","W"
2019-10-26 00:30:00,0.00010527397782075,"bottom","well_watered","W"
2019-10-26 00:45:00,0.000189830544911254,"bottom","well_watered","W"
2019-10-26 01:00:00,0.000179123845264169,"bottom","well_watered","W"
2019-10-26 01:15:00,0.000299206274855152,"bottom","well_watered","W"
2019-10-26 01:30:00,0.000480614863221972,"bottom","well_watered","W"
2019-10-26 01:45:00,0.000305419515878862,"bottom","well_watered","W"
2019-10-26 02:00:00,0.000203669546347883,"bottom","well_watered","W"
2019-10-26 02:15:00,0.000229514557038094,"bottom","well_watered","W"
2019-10-26 02:30:00,0.000611132570747063,"bottom","well_watered","W"
2019-10-26 02:45:00,0.00103055815039598,"bottom","well_watered","W"
2019-10-26 03:00:00,0.00099105441569377,"bottom","well_watered","W"
2019-10-26 03:15:00,0.000864242288164704,"bottom","well_watered","W"
2019-10-26 03:30:00,0.000899346144332401,"bottom","well_watered","W"
2019-10-26 03:45:00,0.00127139604478425,"bottom","well_watered","W"
2019-10-26 04:00:00,0.00113770091813758,"bottom","well_watered","W"
2019-10-26 04:15:00,0.00105011502469571,"bottom","well_watered","W"
2019-10-26 04:30:00,0.000955633777622423,"bottom","well_watered","W"
2019-10-26 04:45:00,0.00113584841726952,"bottom","well_watered","W"
2019-10-26 05:00:00,0.00102988875363727,"bottom","well_watered","W"
2019-10-26 05:15:00,0.00154485903996256,"bottom","well_watered","W"
2019-10-26 05:30:00,0.00122974834841983,"bottom","well_watered","W"
2019-10-26 05:45:00,0.00107489903269697,"bottom","well_watered","W"
2019-10-26 06:00:00,0.000764712169887187,"bottom","well_watered","W"
2019-10-26 06:15:00,0.00150423888489833,"bottom","well_watered","W"
2019-10-26 06:30:00,0.00101524457634937,"bottom","well_watered","W"
2019-10-26 06:45:00,0.000952969551312171,"bottom","well_watered","W"
2019-10-26 07:00:00,0.00131210729573586,"bottom","well_watered","W"
2019-10-26 07:15:00,0.000280096225453619,"bottom","well_watered","W"
2019-10-26 07:30:00,0.00089519044058387,"bottom","well_watered","W"
2019-10-26 07:45:00,0.000184770898874591,"bottom","well_watered","W"
2019-10-26 08:00:00,1.3085619817392e-05,"bottom","well_watered","W"
2019-10-26 08:15:00,0.000182398852474205,"bottom","well_watered","W"
2019-10-26 08:30:00,0.000729168334440932,"bottom","well_watered","W"
2019-10-26 08:45:00,0.000263210305491566,"bottom","well_watered","W"
2019-10-26 09:00:00,0.000207700674737038,"bottom","well_watered","W"
2019-10-26 09:15:00,0.000367425918653106,"bottom","well_watered","W"
2019-10-26 09:30:00,0.000284248681115276,"bottom","well_watered","W"
2019-10-26 09:45:00,6.11020392422563e-05,"bottom","well_watered","W"
2019-10-26 10:00:00,0.000410573932731856,"bottom","well_watered","W"
2019-10-26 10:15:00,0.00465711583273771,"bottom","well_watered","W"
2019-10-26 10:30:00,0.000447315748616361,"bottom","well_watered","W"
2019-10-26 10:45:00,0.000687473384155173,"bottom","well_watered","W"
2019-10-26 11:00:00,0.000770564567254081,"bottom","well_watered","W"
2019-10-26 11:15:00,0.00320926832253491,"bottom","well_watered","W"
2019-10-26 11:30:00,0.00202204680057884,"bottom","well_watered","W"
2019-10-26 11:45:00,0.00177019301975844,"bottom","well_watered","W"
2019-10-26 12:00:00,0.00166031178280226,"bottom","well_watered","W"
2019-10-26 12:15:00,0.00132842039065507,"bottom","well_watered","W"
2019-10-26 12:30:00,0.00568900517586386,"bottom","well_watered","W"
2019-10-26 12:45:00,0.00682618849548046,"bottom","well_watered","W"
2019-10-26 13:00:00,0.0048188082607785,"bottom","well_watered","W"
2019-10-26 13:15:00,0.0043442961193852,"bottom","well_watered","W"
2019-10-26 13:30:00,0.00316549383801809,"bottom","well_watered","W"
2019-10-26 13:45:00,0.000825058417690581,"bottom","well_watered","W"
2019-10-26 14:00:00,0.0059461887017323,"bottom","well_watered","W"
2019-10-26 14:15:00,0.00567976283157652,"bottom","well_watered","W"
2019-10-26 14:30:00,0.00387754969729434,"bottom","well_watered","W"
2019-10-26 14:45:00,0.00355521833841628,"bottom","well_watered","W"
2019-10-26 15:00:00,0.00272211368326446,"bottom","well_watered","W"
2019-10-26 15:15:00,0.005972284649352,"bottom","well_watered","W"
2019-10-26 15:30:00,0.00154271354290262,"bottom","well_watered","W"
2019-10-26 15:45:00,0.000750793946499404,"bottom","well_watered","W"
2019-10-26 16:00:00,0.0016557317348611,"bottom","well_watered","W"
2019-10-26 16:15:00,0.000813363254127808,"bottom","well_watered","W"
2019-10-26 16:30:00,0.00399971746873351,"bottom","well_watered","W"
2019-10-26 16:45:00,0.00375628197482557,"bottom","well_watered","W"
2019-10-26 17:00:00,0.00341038194936486,"bottom","well_watered","W"
2019-10-26 17:15:00,0.00221168395184557,"bottom","well_watered","W"
2019-10-26 17:30:00,0.00242642594803185,"bottom","well_watered","W"
2019-10-26 17:45:00,0.00281985681019419,"bottom","well_watered","W"
2019-10-26 18:00:00,0.00311859211860542,"bottom","well_watered","W"
2019-10-26 18:15:00,0.00182360861296083,"bottom","well_watered","W"
2019-10-26 18:30:00,0.00139715138378814,"bottom","well_watered","W"
2019-10-26 18:45:00,0.00167004657622032,"bottom","well_watered","W"
2019-10-26 19:00:00,0.0015811123840899,"bottom","well_watered","W"
2019-10-26 19:15:00,0.00135166117071043,"bottom","well_watered","W"
2019-10-26 19:30:00,0.00258849281200946,"bottom","well_watered","W"
2019-10-26 19:45:00,0.00235654561555009,"bottom","well_watered","W"
2019-10-26 20:00:00,0.00136196319177442,"bottom","well_watered","W"
2019-10-26 20:15:00,0.0015486017290196,"bottom","well_watered","W"
2019-10-26 20:30:00,0.00126146544693721,"bottom","well_watered","W"
2019-10-26 20:45:00,0.000595972874824567,"bottom","well_watered","W"
2019-10-26 21:00:00,0.000644489843542648,"bottom","well_watered","W"
2019-10-26 21:15:00,0.000680934229988304,"bottom","well_watered","W"
2019-10-26 21:30:00,0.000477138391016849,"bottom","well_watered","W"
2019-10-26 21:45:00,0.000259268181569963,"bottom","well_watered","W"
2019-10-26 22:00:00,0.000379975874870575,"bottom","well_watered","W"
2019-10-26 22:15:00,0.000417831883859983,"bottom","well_watered","W"
2019-10-26 22:30:00,0.000199920385373056,"bottom","well_watered","W"
2019-10-26 22:45:00,0.000305094634148516,"bottom","well_watered","W"
2019-10-26 23:00:00,0.000411299006740144,"bottom","well_watered","W"
2019-10-26 23:15:00,0.00037696834308373,"bottom","well_watered","W"
2019-10-26 23:30:00,0.000626928160105433,"bottom","well_watered","W"
2019-10-26 23:45:00,0.000514872170346983,"bottom","well_watered","W"
2019-10-27 00:00:00,0.000466011104397533,"bottom","well_watered","W"
2019-10-27 00:15:00,0.000404317493859436,"bottom","well_watered","W"
2019-10-27 00:30:00,0.000850632426729251,"bottom","well_watered","W"
2019-10-27 00:45:00,0.000609218129421664,"bottom","well_watered","W"
2019-10-27 01:00:00,0.000310270297622631,"bottom","well_watered","W"
2019-10-27 01:15:00,0.000343841031324889,"bottom","well_watered","W"
2019-10-27 01:30:00,0.000542083685474021,"bottom","well_watered","W"
2019-10-27 01:45:00,0.000395710306894201,"bottom","well_watered","W"
2019-10-27 02:00:00,0.000688394863703952,"bottom","well_watered","W"
2019-10-27 02:15:00,0.000482035138302748,"bottom","well_watered","W"
2019-10-27 02:30:00,0.000539640973445142,"bottom","well_watered","W"
2019-10-27 02:45:00,0.000931462072597895,"bottom","well_watered","W"
2019-10-27 03:00:00,0.000355465653551789,"bottom","well_watered","W"
2019-10-27 03:15:00,0.000576617381350094,"bottom","well_watered","W"
2019-10-27 03:30:00,0.000970494871106867,"bottom","well_watered","W"
2019-10-27 03:45:00,0.00115025798405904,"bottom","well_watered","W"
2019-10-27 04:00:00,0.000783861276781296,"bottom","well_watered","W"
2019-10-27 04:15:00,0.000630327219710184,"bottom","well_watered","W"
2019-10-27 04:30:00,0.00103965952891819,"bottom","well_watered","W"
2019-10-27 04:45:00,0.00124586853990657,"bottom","well_watered","W"
2019-10-27 05:00:00,0.00103262503608017,"bottom","well_watered","W"
2019-10-27 05:15:00,0.00110332189490261,"bottom","well_watered","W"
2019-10-27 05:30:00,0.00130733563492224,"bottom","well_watered","W"
2019-10-27 05:45:00,0.000756090423074926,"bottom","well_watered","W"
2019-10-27 06:00:00,0.000837341024997737,"bottom","well_watered","W"
2019-10-27 06:15:00,0.00106315680923262,"bottom","well_watered","W"
2019-10-27 06:30:00,0.00115370808256504,"bottom","well_watered","W"
2019-10-27 06:45:00,0.000929413634626602,"bottom","well_watered","W"
2019-10-27 07:00:00,0.00117990850256523,"bottom","well_watered","W"
2019-10-27 07:15:00,0.000820785813756062,"bottom","well_watered","W"
2019-10-27 07:30:00,0.000920208251554135,"bottom","well_watered","W"
2019-10-27 07:45:00,0.000957965566641185,"bottom","well_watered","W"
2019-10-27 08:00:00,0.000882325577497336,"bottom","well_watered","W"
2019-10-27 08:15:00,0.00137092595359452,"bottom","well_watered","W"
2019-10-27 08:30:00,0.00158064632377151,"bottom","well_watered","W"
2019-10-27 08:45:00,0.00105127363648803,"bottom","well_watered","W"
2019-10-27 09:00:00,0.00158057915703163,"bottom","well_watered","W"
2019-10-27 09:15:00,0.00180661712277204,"bottom","well_watered","W"
2019-10-27 09:30:00,0.00152307689996581,"bottom","well_watered","W"
2019-10-27 09:45:00,0.0016645660115008,"bottom","well_watered","W"
2019-10-27 10:00:00,0.00142114434593752,"bottom","well_watered","W"
2019-10-27 10:15:00,0.00170022155477581,"bottom","well_watered","W"
2019-10-27 10:30:00,0.00192067174165897,"bottom","well_watered","W"
2019-10-27 10:45:00,0.00247060185308853,"bottom","well_watered","W"
2019-10-27 11:00:00,0.00114597385995924,"bottom","well_watered","W"
2019-10-27 11:15:00,0.00149972054856298,"bottom","well_watered","W"
2019-10-27 11:30:00,0.0014260184365601,"bottom","well_watered","W"
2019-10-27 11:45:00,0.00243624752740377,"bottom","well_watered","W"
2019-10-27 12:00:00,0.0018423356395278,"bottom","well_watered","W"
2019-10-27 12:15:00,0.00121065297000571,"bottom","well_watered","W"
2019-10-27 12:30:00,0.00163708024905588,"bottom","well_watered","W"
2019-10-27 12:45:00,0.00143239359941566,"bottom","well_watered","W"
2019-10-27 13:00:00,0.00117551043484055,"bottom","well_watered","W"
2019-10-27 13:15:00,0.00116752475100308,"bottom","well_watered","W"
2019-10-27 13:30:00,0.0015121299014446,"bottom","well_watered","W"
2019-10-27 13:45:00,0.0014730397209991,"bottom","well_watered","W"
2019-10-27 14:00:00,0.00134358724468389,"bottom","well_watered","W"
2019-10-27 14:15:00,0.00124161839804999,"bottom","well_watered","W"
2019-10-27 14:30:00,0.00164704801096688,"bottom","well_watered","W"
2019-10-27 14:45:00,0.00122161183854527,"bottom","well_watered","W"
2019-10-27 15:00:00,0.00161259619580198,"bottom","well_watered","W"
2019-10-27 15:15:00,0.00129777194955804,"bottom","well_watered","W"
2019-10-27 15:30:00,0.00095583512341753,"bottom","well_watered","W"
2019-10-27 15:45:00,0.00163447912135425,"bottom","well_watered","W"
2019-10-27 16:00:00,0.001104035354027,"bottom","well_watered","W"
2019-10-27 16:15:00,0.000895375580521744,"bottom","well_watered","W"
2019-10-27 16:30:00,0.00105316336909349,"bottom","well_watered","W"
2019-10-27 16:45:00,0.000802107827364022,"bottom","well_watered","W"
2019-10-27 17:00:00,0.00106169194074093,"bottom","well_watered","W"
2019-10-27 17:15:00,0.00064139679226846,"bottom","well_watered","W"
2019-10-27 17:30:00,0.00068819685862209,"bottom","well_watered","W"
2019-10-27 17:45:00,0.000760053241353519,"bottom","well_watered","W"
2019-10-27 18:00:00,0.00102436205523756,"bottom","well_watered","W"
2019-10-27 18:15:00,0.00112000945310387,"bottom","well_watered","W"
2019-10-27 18:30:00,0.00111895718191002,"bottom","well_watered","W"
2019-10-27 18:45:00,0.00115412761834631,"bottom","well_watered","W"
2019-10-27 19:00:00,0.000971519749169706,"bottom","well_watered","W"
2019-10-27 19:15:00,0.000888348498992699,"bottom","well_watered","W"
2019-10-27 19:30:00,0.00118057368660036,"bottom","well_watered","W"
2019-10-27 19:45:00,0.0012019494645723,"bottom","well_watered","W"
2019-10-27 20:00:00,0.00058334926569837,"bottom","well_watered","W"
2019-10-27 20:15:00,0.000340335583841897,"bottom","well_watered","W"
2019-10-27 20:30:00,0.000599008016641125,"bottom","well_watered","W"
2019-10-27 20:45:00,0.00121852497859883,"bottom","well_watered","W"
2019-10-27 21:00:00,0.000802495461444005,"bottom","well_watered","W"
2019-10-27 21:15:00,0.00075786221920865,"bottom","well_watered","W"
2019-10-27 21:30:00,0.000549142109793493,"bottom","well_watered","W"
2019-10-27 21:45:00,0.000553340559591443,"bottom","well_watered","W"
2019-10-27 22:00:00,0.000816919106956723,"bottom","well_watered","W"
2019-10-27 22:15:00,0.000691933122334746,"bottom","well_watered","W"
2019-10-27 22:30:00,0.000899172623054987,"bottom","well_watered","W"
2019-10-27 22:45:00,0.000622693750422703,"bottom","well_watered","W"
2019-10-27 23:00:00,0.00115162464410856,"bottom","well_watered","W"
2019-10-27 23:15:00,0.000888317765614584,"bottom","well_watered","W"
2019-10-27 23:30:00,0.000830784483600171,"bottom","well_watered","W"
2019-10-27 23:45:00,0.000637506585191988,"bottom","well_watered","W"
2019-10-28 00:00:00,0.000557908695855706,"bottom","well_watered","W"
2019-10-28 00:15:00,0.000715346666995974,"bottom","well_watered","W"
2019-10-28 00:30:00,0.000950491044952213,"bottom","well_watered","W"
2019-10-28 00:45:00,0.00100257770075381,"bottom","well_watered","W"
2019-10-28 01:00:00,0.000762028374931077,"bottom","well_watered","W"
2019-10-28 01:15:00,0.000775512675503705,"bottom","well_watered","W"
2019-10-28 01:30:00,0.000555326885165952,"bottom","well_watered","W"
2019-10-28 01:45:00,0.000935574279821713,"bottom","well_watered","W"
2019-10-28 02:00:00,0.000557885554898018,"bottom","well_watered","W"
2019-10-28 02:15:00,0.000468708230605984,"bottom","well_watered","W"
2019-10-28 02:30:00,0.000975322544720991,"bottom","well_watered","W"
2019-10-28 02:45:00,0.000585840106790353,"bottom","well_watered","W"
2019-10-28 03:00:00,0.000422455233097305,"bottom","well_watered","W"
2019-10-28 03:15:00,0.000756644552888132,"bottom","well_watered","W"
2019-10-28 03:30:00,0.00058142426679833,"bottom","well_watered","W"
2019-10-28 03:45:00,0.000909067569461819,"bottom","well_watered","W"
2019-10-28 04:00:00,0.00104244725730906,"bottom","well_watered","W"
2019-10-28 04:15:00,0.0008531480375079,"bottom","well_watered","W"
2019-10-28 04:30:00,0.00104246178853889,"bottom","well_watered","W"
2019-10-28 04:45:00,0.0014234742900984,"bottom","well_watered","W"
2019-10-28 05:00:00,0.00169108862343497,"bottom","well_watered","W"
2019-10-28 05:15:00,0.000638151612611277,"bottom","well_watered","W"
2019-10-28 05:30:00,0.00100650334282531,"bottom","well_watered","W"
2019-10-28 05:45:00,0.000795893054152877,"bottom","well_watered","W"
2019-10-28 06:00:00,0.00201379927205414,"bottom","well_watered","W"
2019-10-28 06:15:00,0.000965666505741791,"bottom","well_watered","W"
2019-10-28 06:30:00,0.00125958422394972,"bottom","well_watered","W"
2019-10-28 06:45:00,0.00133187681478397,"bottom","well_watered","W"
2019-10-28 07:00:00,0.000939178250268364,"bottom","well_watered","W"
2019-10-28 07:15:00,0.00139464554686704,"bottom","well_watered","W"
2019-10-28 07:30:00,0.00142529625706662,"bottom","well_watered","W"
2019-10-28 07:45:00,0.0010795139717704,"bottom","well_watered","W"
2019-10-28 08:00:00,0.00128768080607202,"bottom","well_watered","W"
2019-10-28 08:15:00,0.000966808808537665,"bottom","well_watered","W"
2019-10-28 08:30:00,0.00333765108559327,"bottom","well_watered","W"
2019-10-28 08:45:00,0.00732778642828928,"bottom","well_watered","W"
2019-10-28 09:00:00,0.0092204824810776,"bottom","well_watered","W"
2019-10-28 09:15:00,0.0086527147228054,"bottom","well_watered","W"
2019-10-28 09:30:00,0.00631325014564407,"bottom","well_watered","W"
2019-10-28 09:45:00,0.00563993294129978,"bottom","well_watered","W"
2019-10-28 10:00:00,0.00142147431447911,"bottom","well_watered","W"
2019-10-28 10:15:00,0.00121374319579958,"bottom","well_watered","W"
2019-10-28 10:30:00,0.00211642933109339,"bottom","well_watered","W"
2019-10-28 10:45:00,0.00142478715827779,"bottom","well_watered","W"
2019-10-28 11:00:00,0.0024126365772523,"bottom","well_watered","W"
2019-10-28 11:15:00,0.00853034418833124,"bottom","well_watered","W"
2019-10-28 11:30:00,0.0100407329688541,"bottom","well_watered","W"
2019-10-28 11:45:00,0.0124044017773717,"bottom","well_watered","W"
2019-10-28 12:00:00,0.0077231792303423,"bottom","well_watered","W"
2019-10-28 12:15:00,0.00781610551931693,"bottom","well_watered","W"
2019-10-28 12:30:00,0.00640522535762408,"bottom","well_watered","W"
2019-10-28 12:45:00,0.00689938385801407,"bottom","well_watered","W"
2019-10-28 13:00:00,0.00613750495329538,"bottom","well_watered","W"
2019-10-28 13:15:00,0.0041163993885869,"bottom","well_watered","W"
2019-10-28 13:30:00,0.0055650776340114,"bottom","well_watered","W"
2019-10-28 13:45:00,0.00625369559513961,"bottom","well_watered","W"
2019-10-28 14:00:00,0.00621472584864805,"bottom","well_watered","W"
2019-10-28 14:15:00,0.00619351933375455,"bottom","well_watered","W"
2019-10-28 14:30:00,0.00525959346837066,"bottom","well_watered","W"
2019-10-28 14:45:00,0.00505549770176252,"bottom","well_watered","W"
2019-10-28 15:00:00,0.150397404263849,"bottom","well_watered","W"
2019-10-28 15:15:00,0.236604939634892,"bottom","well_watered","W"
2019-10-28 15:30:00,0.248980456963874,"bottom","well_watered","W"
2019-10-28 15:45:00,0.243454955827303,"bottom","well_watered","W"
