treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/7 10:52:48,4.928,19.597,18.818,19.204,18.881,19.281,19.215,19.985,19.747
2019/11/7 10:53:18,4.928,18.973,18.132,18.547,18.139,18.470,18.734,19.092,19.081
2019/11/7 10:53:48,4.928,18.438,17.673,18.104,17.797,17.987,18.407,18.262,18.772
2019/11/7 10:54:18,4.928,18.208,17.442,17.863,17.531,17.616,18.127,18.148,18.412
2019/11/7 10:54:49,4.928,18.128,17.108,17.917,17.451,17.688,17.737,18.248,18.466
2019/11/7 10:55:19,4.928,18.864,17.868,18.930,18.153,18.547,18.308,19.642,19.362
2019/11/7 10:55:49,4.928,19.814,18.980,20.003,18.920,19.569,19.278,21.114,20.472
2019/11/7 10:56:19,4.928,20.524,19.821,20.758,19.611,20.335,20.048,21.732,21.282
2019/11/7 10:56:50,4.928,21.144,20.193,21.388,20.260,20.899,20.337,22.337,21.977
2019/11/7 10:57:20,4.928,21.674,20.812,22.019,20.662,21.531,21.053,22.964,22.514
2019/11/7 10:57:50,4.928,22.089,21.130,22.326,21.220,21.848,21.329,23.118,22.762
2019/11/7 10:58:20,4.928,22.382,21.803,22.521,21.412,22.166,22.106,23.327,22.800
2019/11/7 10:58:51,4.928,21.636,21.095,21.517,20.931,21.343,21.461,21.482,21.712
2019/11/7 10:59:21,4.928,20.451,19.978,20.209,19.800,20.265,20.520,20.304,20.339
2019/11/7 10:59:51,4.928,19.642,19.267,19.404,19.236,19.478,19.740,19.011,19.516
2019/11/7 11:0:21,4.928,18.725,18.243,18.743,18.430,18.820,19.231,18.616,18.757
2019/11/7 11:0:51,4.928,18.709,17.815,18.576,18.322,18.576,18.586,18.723,18.459
2019/11/7 11:1:22,4.928,18.497,18.088,18.345,18.102,18.338,18.630,18.028,18.240
2019/11/7 11:1:52,4.928,19.159,18.442,19.320,18.751,19.116,18.958,19.481,19.008
2019/11/7 11:2:22,4.928,20.104,19.593,20.475,19.635,20.143,19.940,20.838,20.027
2019/11/7 11:2:52,4.928,21.002,20.510,21.488,20.793,21.097,20.604,21.578,21.093
2019/11/7 11:3:23,4.928,21.742,21.449,22.304,21.589,21.913,21.599,22.171,21.903
2019/11/7 11:3:53,4.928,22.378,22.016,22.919,22.141,22.671,22.176,23.055,22.480
2019/11/7 11:4:23,4.928,22.839,22.459,23.383,22.814,23.201,22.462,23.585,23.013
2019/11/7 11:4:53,4.928,23.021,22.624,23.489,23.105,23.318,22.666,23.339,23.032
2019/11/7 11:5:24,4.928,22.368,22.040,22.556,22.549,22.518,22.120,21.838,22.138
2019/11/7 11:5:54,4.928,21.077,20.693,20.924,21.241,21.126,20.749,20.389,20.892
2019/11/7 11:6:24,4.928,19.971,19.747,19.870,19.989,20.101,19.989,19.309,20.006
2019/11/7 11:6:54,4.928,19.488,19.141,19.411,19.495,19.611,19.534,19.106,19.607
2019/11/7 11:7:25,4.928,19.053,18.396,18.944,18.923,19.190,19.081,18.973,19.109
2019/11/7 11:7:55,4.928,18.691,17.889,18.502,18.459,18.734,18.322,18.667,18.656
2019/11/7 11:8:25,4.928,18.978,18.462,18.806,18.644,18.925,18.929,18.982,18.943
2019/11/7 11:8:55,4.928,19.781,19.319,19.925,19.434,19.855,19.753,20.348,20.078
2019/11/7 11:9:26,4.928,20.720,20.199,21.065,20.594,20.866,20.318,21.488,21.153
2019/11/7 11:9:56,4.928,21.520,21.077,21.904,21.349,21.747,20.993,22.487,22.040
2019/11/7 11:10:26,4.928,22.148,21.862,22.466,21.807,22.410,21.779,23.118,22.654
2019/11/7 11:10:56,4.930,22.663,22.492,23.008,22.485,22.918,22.374,23.221,23.001
2019/11/7 11:11:27,4.928,23.035,22.575,23.314,22.851,23.300,22.415,23.862,23.178
2019/11/7 11:11:57,4.928,22.727,22.602,22.769,22.588,22.933,22.602,22.647,22.406
2019/11/7 11:12:27,4.928,21.895,21.463,21.825,21.853,21.951,21.518,21.599,21.306
2019/11/7 11:12:57,4.928,20.835,20.622,20.716,20.863,20.961,20.926,20.342,20.423
2019/11/7 11:13:28,4.928,20.076,19.723,19.849,20.251,19.975,20.160,19.309,19.579
2019/11/7 11:13:58,4.928,19.555,19.323,19.415,19.453,19.632,19.758,19.088,19.173
2019/11/7 11:14:28,4.928,19.236,18.663,19.036,19.190,19.201,19.183,18.807,18.776
2019/11/7 11:14:58,4.928,18.838,18.673,18.736,18.803,18.806,19.220,18.021,18.455
2019/11/7 11:15:29,4.928,18.649,18.368,18.480,18.424,18.713,18.860,18.255,18.224
2019/11/7 11:15:59,4.928,18.625,18.382,18.583,18.572,18.565,18.881,18.128,18.206
2019/11/7 11:16:29,4.928,19.555,19.015,19.772,19.292,19.649,19.390,19.908,19.278
2019/11/7 11:16:59,4.928,20.402,19.898,20.838,20.513,20.569,20.300,20.667,20.339
2019/11/7 11:17:29,4.928,21.224,20.683,21.657,21.039,21.503,20.780,21.915,21.241
2019/11/7 11:18:0,4.928,21.793,21.566,22.323,21.817,22.106,21.573,22.134,21.932
2019/11/7 11:18:30,4.928,22.281,21.950,22.731,22.068,22.689,21.967,23.023,22.438
2019/11/7 11:19:0,4.928,22.581,22.253,23.006,22.459,22.846,22.162,22.999,22.832
2019/11/7 11:19:30,4.928,22.337,21.639,22.490,22.166,22.511,21.629,22.717,22.399
2019/11/7 11:20:1,4.928,21.527,20.805,21.409,21.276,21.416,20.986,21.262,21.507
2019/11/7 11:20:31,4.928,20.367,19.600,20.118,19.905,20.363,20.020,20.185,20.541
2019/11/7 11:21:1,4.928,19.584,18.907,19.465,19.265,19.465,19.293,19.255,19.759
2019/11/7 11:21:31,4.928,19.015,18.558,18.758,18.593,18.843,18.927,18.586,19.180
2019/11/7 11:22:2,4.928,18.704,17.954,18.440,18.275,18.518,18.592,18.363,18.936
2019/11/7 11:22:32,4.928,18.609,17.831,18.455,18.205,18.539,18.514,18.637,18.978
2019/11/7 11:23:2,4.928,19.379,18.523,19.478,18.797,19.341,19.057,20.062,19.751
2019/11/7 11:23:32,4.928,20.239,19.423,20.560,19.752,20.274,19.742,20.962,20.777
2019/11/7 11:24:3,4.928,21.072,20.688,21.352,20.430,21.167,20.856,21.683,21.634
2019/11/7 11:24:33,4.928,21.751,21.440,22.019,21.147,21.950,21.524,22.445,22.337
2019/11/7 11:25:3,4.928,22.260,21.646,22.553,21.625,22.493,21.691,23.337,22.758
2019/11/7 11:25:33,4.928,22.609,22.239,22.975,22.155,22.786,22.148,23.145,22.894
2019/11/7 11:26:4,4.928,22.434,22.340,22.661,22.051,22.696,22.326,22.392,22.246
2019/11/7 11:26:34,4.928,21.569,21.531,21.468,21.161,21.639,21.220,21.049,20.739
2019/11/7 11:27:4,4.928,20.662,20.511,20.515,20.466,20.658,20.721,19.423,19.637
2019/11/7 11:27:34,4.928,19.796,19.618,19.611,19.439,19.866,19.957,19.022,18.776
2019/11/7 11:28:5,4.928,19.285,19.078,19.120,19.274,19.239,19.351,17.987,18.185
2019/11/7 11:28:35,4.928,18.864,18.473,18.709,18.814,18.811,18.674,17.995,17.786
2019/11/7 11:29:5,4.928,19.509,19.320,19.642,19.281,19.593,19.499,19.509,18.660
2019/11/7 11:29:35,4.928,20.400,20.316,20.770,20.260,20.581,20.298,20.679,19.703
2019/11/7 11:30:6,4.928,21.060,20.756,21.496,21.199,21.224,20.732,20.955,20.410
2019/11/7 11:30:36,4.928,21.719,21.402,22.159,21.636,21.922,21.234,22.246,21.133
2019/11/7 11:31:6,4.928,22.185,22.045,22.621,22.206,22.258,21.937,22.153,21.484
2019/11/7 11:31:36,4.928,22.579,21.951,22.973,22.530,22.603,21.951,23.168,22.111
2019/11/7 11:32:7,4.928,22.976,22.540,23.168,22.593,22.920,22.457,23.402,22.673
2019/11/7 11:32:37,4.928,22.300,21.487,21.874,21.752,21.871,21.895,21.825,21.662
2019/11/7 11:33:7,4.930,21.274,20.377,20.590,20.440,20.793,20.834,20.908,20.660
2019/11/7 11:33:37,4.928,20.377,19.894,19.597,19.278,19.870,20.241,20.024,19.849
2019/11/7 11:34:8,4.928,19.737,19.092,18.990,18.674,19.274,19.719,19.081,19.358
2019/11/7 11:34:38,4.928,19.274,18.364,18.565,18.090,18.853,19.088,19.036,18.958
2019/11/7 11:35:8,4.928,19.201,18.607,18.558,18.019,18.758,19.320,18.755,18.976
2019/11/7 11:35:38,4.928,19.569,18.990,19.060,18.206,19.229,19.502,19.849,19.457
2019/11/7 11:36:8,4.928,20.391,19.782,20.024,18.832,20.111,20.286,20.926,20.517
2019/11/7 11:36:39,4.928,21.290,20.746,21.119,19.700,21.077,21.095,22.173,21.552
2019/11/7 11:37:9,4.928,21.950,21.189,21.814,20.585,21.810,21.500,22.525,22.333
2019/11/7 11:37:39,4.928,22.473,22.075,22.288,20.952,22.403,22.162,23.079,22.933
2019/11/7 11:38:9,4.928,22.854,22.171,22.617,21.382,22.861,22.317,23.778,23.286
2019/11/7 11:38:40,4.928,22.655,22.488,22.275,21.278,22.645,22.582,22.645,22.959
2019/11/7 11:39:10,4.928,21.531,21.000,20.993,20.368,21.503,21.475,20.819,21.416
2019/11/7 11:39:40,4.928,20.828,20.447,20.290,19.730,20.772,20.856,20.066,20.727
2019/11/7 11:40:10,4.928,20.232,19.840,19.738,19.048,20.165,20.088,19.724,19.882
2019/11/7 11:40:41,4.928,19.765,19.513,19.215,18.632,19.695,19.814,19.351,19.425
2019/11/7 11:41:11,4.928,19.495,19.327,18.881,18.473,19.348,19.443,18.822,18.867
2019/11/7 11:41:41,4.928,18.818,18.002,18.519,18.315,18.937,18.800,18.737,18.614
2019/11/7 11:42:11,4.928,19.376,18.576,19.446,18.913,19.530,19.169,19.663,19.337
2019/11/7 11:42:42,4.928,20.347,19.819,20.686,19.941,20.588,20.260,20.812,20.459
2019/11/7 11:43:12,4.928,21.199,20.941,21.737,20.952,21.559,21.105,21.751,21.520
2019/11/7 11:43:42,4.928,22.009,21.594,22.612,21.915,22.375,21.779,22.609,22.326
2019/11/7 11:44:12,4.928,22.666,22.209,23.238,22.662,23.035,22.286,23.217,23.021
2019/11/7 11:44:43,4.928,23.157,22.617,23.715,23.248,23.426,22.627,23.771,23.377
2019/11/7 11:45:13,4.928,23.098,22.579,23.503,23.388,23.206,22.767,23.157,23.084
2019/11/7 11:45:43,4.930,22.325,22.004,22.357,22.552,22.214,22.238,21.886,22.039
2019/11/7 11:46:13,4.928,21.423,20.543,21.405,21.681,21.252,21.084,20.931,21.102
2019/11/7 11:46:44,4.928,20.766,20.270,20.592,21.011,20.567,20.770,20.050,20.372
2019/11/7 11:47:14,4.928,20.207,19.682,20.053,20.305,19.973,20.092,19.546,19.724
2019/11/7 11:47:44,4.928,19.770,18.830,19.654,19.913,19.633,19.549,19.679,19.490
2019/11/7 11:48:14,4.928,19.590,18.677,19.443,19.719,19.436,19.422,19.415,19.429
2019/11/7 11:48:45,4.928,19.362,18.646,19.169,19.351,19.173,19.628,18.807,19.169
2019/11/7 11:49:15,4.928,19.109,18.551,18.881,18.941,18.909,19.288,18.937,18.927
2019/11/7 11:49:45,4.928,19.232,18.400,19.137,18.934,19.039,19.085,19.379,18.997
2019/11/7 11:50:15,4.928,20.069,19.236,20.234,19.845,20.006,19.859,20.342,20.006
2019/11/7 11:50:45,4.928,21.014,20.613,21.318,20.686,21.112,20.892,21.566,21.130
2019/11/7 11:51:16,4.928,21.777,21.068,22.097,21.525,21.958,21.264,22.666,21.975
2019/11/7 11:51:46,4.928,22.317,21.679,22.669,22.073,22.593,21.927,23.042,22.575
2019/11/7 11:52:16,4.928,22.762,22.650,23.107,22.448,23.107,22.598,23.515,22.961
2019/11/7 11:52:46,4.928,23.011,22.823,23.395,22.718,23.409,22.861,23.569,23.185
2019/11/7 11:53:17,4.928,22.533,22.150,22.641,22.425,22.892,22.077,22.509,22.362
2019/11/7 11:53:47,4.928,21.850,21.627,21.756,21.651,22.111,21.717,21.456,21.435
2019/11/7 11:54:17,4.928,21.084,20.679,20.917,20.892,21.238,20.861,20.438,20.627
2019/11/7 11:54:47,4.928,20.469,20.295,20.235,20.190,20.508,20.431,19.619,19.973
2019/11/7 11:55:18,4.928,20.165,19.588,19.808,19.742,20.141,19.843,19.490,19.609
2019/11/7 11:55:48,4.928,19.773,19.153,19.542,19.542,19.805,19.535,18.998,19.283
2019/11/7 11:56:18,4.928,19.667,19.299,19.379,19.271,19.555,19.740,18.667,19.085
2019/11/7 11:56:48,4.928,19.535,19.135,19.258,19.206,19.440,19.672,18.524,18.974
2019/11/7 11:57:19,4.928,19.306,18.646,18.902,18.920,19.085,19.169,18.431,18.695
2019/11/7 11:57:49,4.928,19.065,18.735,18.693,18.584,18.932,19.391,18.239,18.535
2019/11/7 11:58:19,4.930,19.682,18.929,19.623,19.279,19.588,19.500,19.581,19.286
2019/11/7 11:58:49,4.928,20.579,20.086,20.789,20.240,20.618,20.520,20.684,20.415
2019/11/7 11:59:20,4.928,21.431,21.065,21.724,21.026,21.518,21.302,21.791,21.358
2019/11/7 11:59:50,4.928,22.227,21.700,22.544,21.766,22.356,21.773,22.701,22.230
2019/11/7 12:0:20,4.928,22.823,22.073,23.150,22.694,22.913,22.268,23.133,22.899
2019/11/7 12:0:50,4.927,23.169,22.563,23.368,22.835,23.190,22.688,23.916,23.424
2019/11/7 12:1:21,4.928,23.192,22.446,23.210,22.948,23.126,22.579,23.782,23.475
2019/11/7 12:1:51,4.928,22.547,21.818,22.349,22.331,22.474,22.314,22.823,22.858
2019/11/7 12:2:21,4.928,21.738,21.051,21.358,21.424,21.515,21.588,21.452,21.773
2019/11/7 12:2:51,4.928,21.185,20.435,20.773,20.826,21.035,21.105,21.158,21.377
2019/11/7 12:3:22,4.928,20.850,20.344,20.288,20.393,20.564,21.098,20.221,20.906
2019/11/7 12:3:52,4.928,20.927,19.910,20.225,20.368,20.456,20.969,20.200,20.770
2019/11/7 12:4:22,4.928,21.039,20.186,20.340,20.319,20.473,21.395,20.099,20.518
2019/11/7 12:4:52,4.928,21.035,20.137,20.270,20.302,20.456,21.290,20.085,20.546
2019/11/7 12:5:23,4.928,21.447,20.214,20.609,20.564,20.690,21.514,20.284,20.595
2019/11/7 12:5:53,4.928,21.620,20.390,20.642,20.618,20.743,21.588,20.544,20.562
2019/11/7 12:6:23,4.928,21.839,20.757,21.030,20.929,21.107,21.832,21.033,20.757
2019/11/7 12:6:53,4.928,22.108,21.166,21.456,21.316,21.522,22.101,21.386,21.023
2019/11/7 12:7:24,4.928,22.279,21.187,21.595,21.557,21.655,22.094,21.124,20.922
2019/11/7 12:7:54,4.930,22.280,21.108,21.771,21.694,21.816,21.875,21.405,21.080
2019/11/7 12:8:24,4.928,22.188,21.061,21.724,21.557,21.766,21.846,21.180,21.009
2019/11/7 12:8:54,4.928,22.286,21.051,21.794,21.491,21.784,21.867,21.299,20.775
2019/11/7 12:9:24,4.928,22.589,21.679,22.178,21.682,22.188,22.561,21.808,21.163
2019/11/7 12:9:55,4.927,22.716,21.625,22.559,22.054,22.490,22.374,22.165,21.565
2019/11/7 12:10:25,4.927,22.814,21.963,22.636,21.984,22.601,22.521,22.503,21.844
2019/11/7 12:10:55,4.928,23.402,22.345,23.164,22.586,23.088,22.875,22.875,22.279
2019/11/7 12:11:25,4.927,23.494,22.932,23.215,22.737,23.215,23.250,22.587,22.354
2019/11/7 12:11:56,4.927,22.964,22.566,22.789,22.622,22.838,22.706,22.291,22.033
2019/11/7 12:12:26,4.927,22.754,22.298,22.863,22.524,22.817,22.249,22.807,22.148
2019/11/7 12:12:56,4.927,22.503,22.448,22.629,22.406,22.584,22.315,22.340,21.970
2019/11/7 12:13:26,4.928,22.439,21.930,22.478,22.572,22.467,22.010,21.986,21.794
2019/11/7 12:13:57,4.928,22.136,21.934,22.049,22.206,22.139,22.202,21.717,21.585
2019/11/7 12:14:27,4.928,21.958,21.599,21.763,22.045,21.888,22.104,21.051,21.424
2019/11/7 12:14:57,4.928,22.199,21.532,21.937,22.261,22.052,22.223,21.375,21.651
2019/11/7 12:15:27,4.927,22.416,21.670,22.064,22.235,22.151,22.211,21.991,21.823
2019/11/7 12:15:58,4.928,22.910,22.233,22.621,22.659,22.655,22.980,22.268,22.321
2019/11/7 12:16:28,4.927,23.717,22.713,23.522,23.515,23.441,23.612,23.068,23.183
2019/11/7 12:16:58,4.927,23.626,22.908,23.232,22.890,23.211,23.668,22.789,22.835
2019/11/7 12:17:28,4.928,23.130,22.401,22.729,22.167,22.739,23.248,21.972,22.425
2019/11/7 12:17:59,4.927,22.953,21.663,22.319,21.502,22.235,22.681,22.169,22.019
2019/11/7 12:18:29,4.928,22.865,21.613,22.153,20.827,21.948,22.237,22.701,21.829
2019/11/7 12:18:59,4.927,22.981,21.565,22.179,21.000,22.005,22.308,22.245,21.949
2019/11/7 12:19:29,4.927,22.828,21.569,21.834,20.724,21.806,22.176,22.322,21.666
2019/11/7 12:20:0,4.928,22.830,21.951,21.902,20.558,21.902,22.272,22.310,21.745
2019/11/7 12:20:30,4.929,22.839,21.727,21.887,20.558,21.849,22.048,22.414,21.619
2019/11/7 12:21:0,4.928,22.715,22.195,21.843,20.625,21.923,22.404,21.756,21.710
2019/11/7 12:21:30,4.928,22.467,22.024,21.609,20.485,21.780,22.317,21.888,21.585
2019/11/7 12:22:1,4.928,22.338,21.909,21.389,20.121,21.508,22.000,21.145,21.079
2019/11/7 12:22:31,4.928,22.394,21.808,21.410,20.279,21.511,21.763,21.302,21.072
2019/11/7 12:23:1,4.927,21.998,21.642,21.192,20.032,21.332,21.328,21.241,20.738
2019/11/7 12:23:31,4.928,21.599,21.682,20.852,19.554,21.030,20.991,21.320,20.247
2019/11/7 12:24:2,4.928,22.244,22.213,21.606,20.244,21.672,21.477,22.296,21.002
2019/11/7 12:24:32,4.927,22.741,23.232,22.333,20.850,22.402,22.287,22.748,21.778
2019/11/7 12:25:2,4.927,22.936,23.239,22.608,21.332,22.643,22.294,22.507,22.141
2019/11/7 12:25:32,4.927,23.340,24.027,22.999,21.768,23.135,23.096,23.138,22.695
2019/11/7 12:26:3,4.927,23.499,24.228,23.227,22.104,23.279,23.136,23.035,22.714
2019/11/7 12:26:33,4.927,23.267,24.178,23.096,22.092,23.124,22.831,23.030,22.319
2019/11/7 12:27:3,4.927,23.462,24.282,23.225,22.430,23.291,22.730,22.863,22.612
2019/11/7 12:27:33,4.927,23.173,24.279,23.072,22.437,23.093,22.507,22.845,22.340
2019/11/7 12:28:3,4.927,23.480,24.562,23.274,22.657,23.326,23.068,23.124,22.779
2019/11/7 12:28:34,4.927,23.691,24.560,23.502,23.066,23.534,23.021,23.185,23.045
2019/11/7 12:29:4,4.927,23.370,24.497,23.028,22.909,23.154,22.833,22.648,22.631
2019/11/7 12:29:34,4.927,23.149,24.789,22.601,22.702,22.831,22.936,22.388,22.291
2019/11/7 12:30:4,4.927,22.861,24.130,22.393,22.561,22.599,22.592,22.236,22.205
2019/11/7 12:30:35,4.927,22.326,24.111,22.033,22.130,22.165,22.022,21.495,21.293
2019/11/7 12:31:5,4.927,22.629,23.933,22.134,22.211,22.218,21.914,22.008,21.551
2019/11/7 12:31:35,4.927,22.911,24.090,22.399,22.608,22.434,22.204,22.144,21.827
2019/11/7 12:32:5,4.928,22.593,24.326,22.171,22.230,22.150,21.853,21.707,21.341
2019/11/7 12:32:36,4.927,22.870,24.666,22.538,22.514,22.441,22.176,22.392,21.872
2019/11/7 12:33:6,4.928,23.157,24.490,22.938,22.973,22.805,22.634,22.530,22.307
2019/11/7 12:33:36,4.927,23.157,24.413,22.990,22.808,22.895,22.631,22.997,22.463
2019/11/7 12:34:6,4.927,23.375,23.612,23.382,22.999,23.267,22.594,23.368,22.988
2019/11/7 12:34:37,4.927,23.455,23.738,23.386,22.960,23.340,22.838,23.138,23.026
2019/11/7 12:35:7,4.927,23.647,24.446,23.431,22.950,23.441,23.079,23.065,22.992
2019/11/7 12:35:37,4.927,23.532,24.645,23.047,22.688,23.222,23.082,22.416,22.678
2019/11/7 12:36:7,4.927,23.288,24.439,22.748,22.430,22.929,23.072,22.123,22.486
2019/11/7 12:36:38,4.927,23.082,24.754,22.469,22.179,22.772,23.107,22.176,22.392
2019/11/7 12:37:8,4.927,23.295,24.914,22.842,22.357,22.985,23.100,22.754,22.618
2019/11/7 12:37:38,4.927,23.340,25.005,22.870,22.507,22.957,22.856,22.835,22.413
2019/11/7 12:38:8,4.927,23.007,24.434,22.474,22.313,22.665,22.606,22.195,22.107
2019/11/7 12:38:39,4.927,22.570,23.647,22.148,22.012,22.301,22.008,21.673,21.719
2019/11/7 12:39:9,4.927,22.287,23.162,21.925,21.705,22.036,21.789,21.698,21.506
2019/11/7 12:39:39,4.927,22.186,23.124,21.980,21.750,22.012,21.963,21.398,21.639
2019/11/7 12:40:9,4.927,22.610,23.426,22.529,22.139,22.463,22.146,22.456,22.052
2019/11/7 12:40:40,4.927,22.856,23.389,22.953,22.416,22.796,22.479,22.699,22.441
2019/11/7 12:41:10,4.927,23.096,23.128,23.159,22.737,23.006,22.402,22.908,22.650
2019/11/7 12:41:40,4.927,23.262,24.193,23.359,22.948,23.171,22.892,22.676,22.784
2019/11/7 12:42:10,4.927,23.555,24.518,23.562,23.419,23.426,22.972,22.889,22.955
2019/11/7 12:42:40,4.929,23.555,24.413,23.517,23.339,23.409,23.109,23.039,23.032
2019/11/7 12:43:11,4.927,23.778,24.211,23.799,23.726,23.607,23.258,23.028,23.286
2019/11/7 12:43:41,4.927,23.645,24.218,23.555,23.527,23.488,23.366,23.185,23.185
2019/11/7 12:44:11,4.927,23.373,23.698,23.094,23.335,23.181,22.892,22.606,22.773
2019/11/7 12:44:41,4.927,22.993,23.921,22.585,22.794,22.746,22.746,21.846,22.247
2019/11/7 12:45:12,4.927,22.699,23.215,22.388,22.252,22.486,22.263,22.434,22.082
2019/11/7 12:45:42,4.927,22.629,22.580,22.294,22.102,22.420,22.231,21.907,22.116
2019/11/7 12:46:12,4.927,22.322,22.737,21.862,21.705,22.120,22.224,21.698,21.921
2019/11/7 12:46:42,4.927,22.542,23.176,22.071,21.851,22.263,22.144,22.071,22.012
2019/11/7 12:47:13,4.927,22.664,23.672,22.354,22.078,22.444,22.242,22.204,22.151
2019/11/7 12:47:43,4.927,22.995,24.963,22.573,22.458,22.706,22.744,22.172,22.354
2019/11/7 12:48:13,4.927,23.100,25.313,22.706,22.490,22.831,23.037,22.524,22.486
2019/11/7 12:48:43,4.927,23.178,25.087,22.882,22.770,22.927,22.725,22.791,22.508
2019/11/7 12:49:14,4.927,23.181,25.028,23.014,22.927,22.885,22.815,22.338,22.421
2019/11/7 12:49:44,4.927,22.650,24.202,22.559,22.479,22.256,21.973,22.085,21.569
2019/11/7 12:50:14,4.927,22.469,24.439,22.249,22.022,21.925,21.984,21.820,21.248
2019/11/7 12:50:44,4.927,22.451,24.202,22.061,21.869,21.764,21.837,21.890,21.091
2019/11/7 12:51:15,4.927,22.460,23.973,22.107,21.895,21.814,21.738,22.048,21.197
2019/11/7 12:51:45,4.927,22.735,24.193,22.543,22.177,22.247,22.090,22.303,21.696
2019/11/7 12:52:15,4.927,22.538,24.310,22.308,22.033,22.033,21.984,21.677,21.478
2019/11/7 12:52:45,4.927,22.608,24.307,22.347,22.015,22.071,22.001,21.939,21.377
2019/11/7 12:53:16,4.927,22.918,24.352,22.821,22.354,22.500,22.193,22.448,21.980
2019/11/7 12:53:46,4.927,22.962,24.797,22.784,22.358,22.575,22.526,22.107,22.111
2019/11/7 12:54:16,4.927,22.442,24.574,22.223,22.006,22.128,22.153,21.905,21.378
2019/11/7 12:54:46,4.927,22.137,23.588,22.144,21.754,21.984,21.834,22.214,21.335
2019/11/7 12:55:17,4.929,21.884,23.027,21.720,21.685,21.703,21.068,21.626,20.855
2019/11/7 12:55:47,4.927,21.851,23.190,21.945,21.687,21.757,21.188,21.750,20.944
2019/11/7 12:56:17,4.927,22.158,23.473,22.158,21.914,22.005,21.712,21.907,21.297
2019/11/7 12:56:47,4.927,22.695,23.993,22.838,22.469,22.643,22.284,22.688,22.130
2019/11/7 12:57:18,4.927,23.122,24.218,23.154,23.035,23.035,22.679,22.958,22.651
2019/11/7 12:57:48,4.927,23.436,24.242,23.426,23.377,23.349,22.889,23.209,23.014
2019/11/7 12:58:18,4.927,23.319,23.891,23.121,23.277,23.201,22.918,22.531,22.904
2019/11/7 12:58:48,4.927,23.258,24.057,22.958,22.836,23.112,23.084,22.439,22.836
2019/11/7 12:59:19,4.927,23.178,23.827,22.648,22.386,22.990,22.944,22.791,22.815
2019/11/7 12:59:49,4.927,22.894,23.403,22.256,22.078,22.639,22.741,21.959,22.465
2019/11/7 13:0:19,4.927,23.084,23.426,22.592,21.891,22.833,22.749,22.481,22.676
2019/11/7 13:0:49,4.927,23.433,23.917,22.983,22.027,23.216,23.105,22.801,23.073
2019/11/7 13:1:19,4.927,23.666,24.102,23.147,22.358,23.398,23.133,23.147,23.199
2019/11/7 13:1:50,4.927,23.694,23.750,23.192,22.651,23.446,23.241,22.763,23.251
2019/11/7 13:2:20,4.927,23.732,23.883,23.296,22.770,23.513,23.331,22.836,23.269
2019/11/7 13:2:50,4.927,23.729,23.952,23.303,22.648,23.492,23.405,23.433,23.024
2019/11/7 13:3:20,4.927,23.495,23.310,23.244,22.672,23.380,22.951,23.481,22.808
2019/11/7 13:3:51,4.927,23.398,23.314,23.122,22.624,23.213,22.864,23.262,22.655
2019/11/7 13:4:21,4.927,23.380,23.192,23.234,23.011,23.167,22.634,23.209,22.557
2019/11/7 13:4:51,4.927,23.324,23.167,23.209,23.213,23.126,22.847,22.735,22.575
2019/11/7 13:5:21,4.927,23.160,23.384,23.035,23.014,23.007,23.056,22.840,22.449
2019/11/7 13:5:52,4.927,22.929,22.863,22.922,23.103,22.789,22.706,22.343,22.242
2019/11/7 13:6:22,4.927,22.955,22.484,22.808,22.965,22.711,22.379,22.728,22.069
2019/11/7 13:6:52,4.927,22.850,22.610,22.651,22.868,22.603,22.205,22.223,21.943
2019/11/7 13:7:22,4.927,22.728,22.362,22.411,22.257,22.446,21.971,22.606,21.776
2019/11/7 13:7:53,4.929,22.562,22.513,22.227,21.980,22.342,21.973,22.300,21.721
2019/11/7 13:8:23,4.927,22.748,22.329,22.462,21.827,22.538,21.799,22.542,21.984
2019/11/7 13:8:53,4.927,22.937,22.627,22.407,21.731,22.735,22.352,22.690,22.372
2019/11/7 13:9:23,4.927,23.262,22.972,22.735,21.909,23.112,22.801,22.986,22.812
2019/11/7 13:9:54,4.927,23.075,22.884,22.347,21.659,22.922,22.803,22.699,22.552
2019/11/7 13:10:24,4.927,22.753,22.624,21.947,21.186,22.550,22.571,22.254,22.052
2019/11/7 13:10:54,4.927,22.508,22.149,21.762,21.242,22.268,22.181,21.588,21.923
2019/11/7 13:11:24,4.927,22.596,22.310,21.895,21.298,22.369,22.390,21.682,21.982
2019/11/7 13:11:55,4.927,22.467,22.055,21.839,21.267,22.292,22.254,21.738,21.923
2019/11/7 13:12:25,4.927,22.113,21.862,21.520,21.136,22.019,21.562,21.454,21.370
2019/11/7 13:12:55,4.927,21.705,21.255,21.276,20.644,21.750,21.115,21.862,21.038
2019/11/7 13:13:25,4.927,21.970,21.614,21.684,20.878,21.921,21.597,21.844,21.422
2019/11/7 13:13:56,4.927,21.970,21.632,21.565,20.885,21.907,21.708,21.858,21.335
2019/11/7 13:14:26,4.927,21.998,21.816,21.530,20.874,21.830,21.740,21.558,21.332
2019/11/7 13:14:56,4.927,21.625,21.094,21.206,20.825,21.492,21.223,21.659,20.881
2019/11/7 13:15:26,4.927,21.935,21.321,21.796,21.352,21.862,21.719,21.719,21.401
