treatment: dry
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/10/28 12:54:59,4.923,29.163,29.440,29.744,28.906,29.469,29.216,26.027,26.325
2019/10/28 12:55:29,4.923,28.857,29.405,29.712,28.967,29.490,29.501,26.353,26.371
2019/10/28 12:55:59,4.924,28.990,29.753,29.978,29.325,29.656,30.078,26.763,26.745
2019/10/28 12:56:30,4.924,29.253,30.039,30.440,29.663,29.621,30.440,26.756,27.213
2019/10/28 12:57:0,4.923,29.547,30.367,30.428,29.923,29.948,30.629,27.391,27.483
2019/10/28 12:57:30,4.923,29.851,30.705,30.482,30.241,30.120,31.249,27.744,27.783
2019/10/28 12:58:0,4.923,30.166,30.982,30.554,30.561,30.320,31.578,27.988,28.112
2019/10/28 12:58:31,4.923,30.231,31.162,30.658,30.715,30.500,31.647,27.949,28.452
2019/10/28 12:59:1,4.923,30.324,31.314,30.410,30.971,30.845,31.759,28.818,28.690
2019/10/28 12:59:31,4.923,30.663,31.533,30.462,31.067,31.063,31.950,29.097,28.837
2019/10/28 13:0:1,4.923,30.769,31.774,30.593,31.249,30.931,31.930,28.640,29.102
2019/10/28 13:0:32,4.923,30.786,31.939,30.609,31.385,31.063,32.139,28.564,29.289
2019/10/28 13:1:2,4.923,31.191,32.148,30.399,31.582,31.451,32.473,29.284,29.451
2019/10/28 13:1:32,4.923,31.117,32.449,30.609,31.765,31.233,32.672,28.649,29.567
2019/10/28 13:2:2,4.923,31.249,32.462,30.417,31.868,31.549,32.922,29.198,29.544
2019/10/28 13:2:33,4.923,31.399,32.347,30.301,31.718,31.388,32.697,29.243,29.285
2019/10/28 13:3:3,4.923,31.385,32.376,30.394,31.743,31.045,32.716,28.571,29.232
2019/10/28 13:3:33,4.923,31.497,32.005,30.509,31.359,30.879,32.066,28.727,29.107
2019/10/28 13:4:3,4.923,30.881,31.101,29.540,30.205,30.266,30.723,27.681,28.055
2019/10/28 13:4:34,4.923,30.327,29.980,28.963,29.562,29.837,29.905,27.462,27.413
2019/10/28 13:5:4,4.924,29.899,29.588,28.511,29.171,29.396,29.456,26.946,26.995
2019/10/28 13:5:34,4.923,29.220,29.287,28.066,29.113,29.276,29.312,26.983,26.754
2019/10/28 13:6:4,4.923,29.111,29.111,27.856,28.851,28.759,29.239,26.879,26.759
2019/10/28 13:6:35,4.923,29.195,29.230,28.154,29.220,28.743,29.465,26.824,27.092
2019/10/28 13:7:5,4.923,29.465,29.630,28.264,29.569,29.291,30.105,27.561,27.706
2019/10/28 13:7:35,4.923,29.522,30.016,28.612,30.001,29.583,30.568,27.624,28.240
2019/10/28 13:8:5,4.923,29.885,30.516,29.047,30.541,30.175,31.002,28.103,28.826
2019/10/28 13:8:36,4.923,30.370,31.040,29.276,31.166,30.931,31.622,28.608,28.928
2019/10/28 13:9:6,4.923,30.563,31.461,29.585,31.424,31.175,31.685,28.231,28.599
2019/10/28 13:9:36,4.923,30.653,31.602,29.728,31.547,31.175,31.961,27.675,28.220
2019/10/28 13:10:6,4.923,30.671,31.667,29.792,31.544,31.038,32.066,27.277,27.838
2019/10/28 13:10:37,4.923,30.748,31.509,29.740,31.300,30.741,31.694,27.448,27.776
2019/10/28 13:11:7,4.923,30.220,30.410,28.796,29.687,29.894,29.790,27.095,27.085
2019/10/28 13:11:37,4.924,29.111,29.175,27.827,28.919,28.908,28.770,26.911,26.401
2019/10/28 13:12:7,4.924,28.032,27.503,26.619,27.319,27.563,27.294,25.570,24.967
2019/10/28 13:12:37,4.924,27.504,27.282,26.139,27.222,27.335,27.332,25.396,24.815
2019/10/28 13:13:8,4.924,27.421,27.333,26.201,27.231,27.027,27.287,25.328,25.034
2019/10/28 13:13:38,4.924,27.263,27.280,26.211,27.305,27.030,27.616,25.682,25.314
2019/10/28 13:14:8,4.924,27.467,27.503,26.281,27.520,27.287,27.834,26.271,25.734
2019/10/28 13:14:38,4.926,27.614,27.688,26.716,27.695,27.209,27.812,26.312,26.260
2019/10/28 13:15:9,4.924,27.852,28.015,26.981,27.951,27.488,28.301,26.562,26.731
2019/10/28 13:15:39,4.923,28.339,28.711,27.282,28.466,28.197,28.946,27.183,27.289
2019/10/28 13:16:9,4.924,29.115,29.710,27.933,29.346,29.068,29.817,27.796,27.930
2019/10/28 13:16:40,4.923,29.562,30.288,28.438,29.873,29.512,30.442,27.914,28.317
2019/10/28 13:17:10,4.923,29.241,29.776,28.300,29.398,29.138,30.062,27.212,27.836
2019/10/28 13:17:40,4.926,29.068,29.410,28.029,29.097,28.734,29.738,26.567,27.035
2019/10/28 13:18:10,4.924,28.954,29.456,28.100,29.157,28.653,29.839,25.994,26.622
2019/10/28 13:18:40,4.924,29.232,29.999,28.284,29.453,29.001,30.243,26.292,26.721
2019/10/28 13:19:11,4.923,29.273,30.180,28.367,29.640,29.091,30.349,26.434,26.803
2019/10/28 13:19:41,4.923,28.914,29.765,28.116,29.259,28.736,29.894,26.364,26.568
2019/10/28 13:20:11,4.924,28.706,29.474,27.856,28.951,28.486,29.546,26.320,26.453
2019/10/28 13:20:41,4.923,28.793,29.744,28.009,29.202,28.725,29.887,26.691,26.856
2019/10/28 13:21:12,4.923,28.896,29.937,27.992,29.326,29.034,30.051,27.138,27.088
2019/10/28 13:21:42,4.923,29.209,30.414,28.268,29.819,29.576,30.636,27.790,27.610
2019/10/28 13:22:12,4.923,29.440,30.816,28.594,30.302,29.830,31.040,28.116,28.041
2019/10/28 13:22:42,4.923,29.690,31.133,28.889,30.582,30.123,31.480,28.268,28.413
2019/10/28 13:23:13,4.923,29.862,31.278,29.184,30.755,30.309,31.817,28.034,28.594
2019/10/28 13:23:43,4.923,29.948,31.513,29.170,30.957,30.424,31.894,27.907,28.576
2019/10/28 13:24:13,4.923,30.030,31.578,29.269,31.151,30.525,32.039,27.773,28.519
2019/10/28 13:24:43,4.923,30.062,31.756,29.273,31.278,30.705,32.276,27.829,28.470
2019/10/28 13:25:14,4.923,30.209,31.785,29.401,31.231,30.647,32.476,27.787,28.537
2019/10/28 13:25:44,4.923,30.309,31.647,29.501,31.394,30.557,32.520,28.140,28.594
2019/10/28 13:26:14,4.923,30.428,31.690,29.444,31.546,30.741,32.553,28.452,28.534
2019/10/28 13:26:44,4.923,30.234,30.877,29.433,30.679,30.370,31.498,28.020,28.247
2019/10/28 13:27:15,4.923,29.973,31.166,29.230,31.040,30.791,31.959,28.211,28.204
2019/10/28 13:27:45,4.923,29.794,31.083,29.116,31.104,30.773,31.796,28.020,28.087
2019/10/28 13:28:15,4.923,28.953,30.421,28.470,30.514,29.980,31.155,27.349,27.490
2019/10/28 13:28:45,4.924,28.401,29.321,27.767,29.378,28.944,29.767,26.576,26.721
2019/10/28 13:29:16,4.924,27.376,27.806,27.027,28.103,28.011,28.472,25.871,26.004
2019/10/28 13:29:46,4.924,27.450,27.842,26.847,28.280,27.866,28.855,26.001,26.130
2019/10/28 13:30:16,4.924,27.958,28.259,27.027,28.755,28.348,29.307,26.668,26.569
2019/10/28 13:30:46,4.923,28.406,28.839,27.370,29.155,28.775,29.751,27.324,27.243
2019/10/28 13:31:17,4.923,28.818,29.537,27.850,29.772,29.309,30.241,27.723,27.850
2019/10/28 13:31:47,4.923,29.141,29.966,28.250,30.195,29.572,30.694,27.755,28.151
2019/10/28 13:32:17,4.923,29.391,30.317,28.431,30.327,29.880,30.946,27.642,28.123
2019/10/28 13:32:47,4.923,29.551,30.528,28.647,30.467,29.933,31.169,27.141,27.780
2019/10/28 13:33:18,4.926,29.394,30.244,28.385,30.069,29.601,30.948,26.664,27.156
2019/10/28 13:33:48,4.923,28.928,29.701,28.087,29.558,29.109,30.320,26.522,26.599
2019/10/28 13:34:18,4.924,29.011,29.546,28.032,29.524,28.855,30.085,26.331,26.573
2019/10/28 13:34:48,4.924,28.869,29.353,27.697,29.139,28.745,29.699,26.854,26.626
2019/10/28 13:35:19,4.924,28.748,29.250,27.580,29.018,28.660,29.528,27.048,26.819
2019/10/28 13:35:49,4.924,29.036,29.528,27.796,29.260,28.869,29.663,27.467,27.291
2019/10/28 13:36:19,4.926,29.405,30.022,28.289,29.847,29.451,30.513,27.681,27.812
2019/10/28 13:36:49,4.924,29.946,30.501,28.585,30.304,30.118,31.049,28.408,28.248
2019/10/28 13:37:20,4.923,29.915,30.453,28.619,30.220,29.998,30.928,28.197,28.268
2019/10/28 13:37:50,4.924,29.646,30.240,28.372,29.817,29.585,30.595,27.432,27.849
2019/10/28 13:38:20,4.924,29.389,30.136,28.252,29.717,29.492,30.458,26.992,27.471
2019/10/28 13:38:50,4.923,29.487,30.137,28.271,29.747,29.152,30.252,26.329,27.286
2019/10/28 13:39:21,4.923,29.587,30.263,28.186,29.790,29.601,30.708,26.919,27.413
2019/10/28 13:39:51,4.923,29.898,30.597,28.438,30.209,30.037,31.126,27.293,27.660
2019/10/28 13:40:21,4.923,29.926,30.708,28.729,30.442,30.073,31.198,27.420,27.910
2019/10/28 13:40:51,4.923,29.844,30.539,28.860,30.546,30.263,31.227,27.889,27.974
2019/10/28 13:41:22,4.923,29.873,30.546,28.938,30.539,29.815,31.231,27.409,27.879
2019/10/28 13:41:52,4.924,29.649,30.609,29.026,30.616,30.093,31.511,27.559,27.994
2019/10/28 13:42:22,4.924,29.029,30.125,28.284,30.014,29.789,31.117,27.496,27.443
2019/10/28 13:42:52,4.924,28.482,29.068,27.679,28.944,28.869,29.746,26.453,26.573
2019/10/28 13:43:23,4.924,28.032,28.213,26.812,28.124,28.436,28.727,26.222,25.917
2019/10/28 13:43:53,4.924,28.263,28.525,27.256,28.617,28.309,29.317,26.036,26.260
2019/10/28 13:44:23,4.924,28.773,29.040,27.548,29.122,28.922,29.849,26.724,26.791
2019/10/28 13:44:53,4.924,28.851,29.321,27.877,29.367,29.054,30.297,26.777,27.104
2019/10/28 13:45:24,4.924,29.182,29.524,28.018,29.503,29.474,30.512,27.538,27.450
2019/10/28 13:45:54,4.924,29.410,29.867,28.369,29.814,29.531,30.782,27.436,27.870
2019/10/28 13:46:24,4.924,29.603,30.157,28.670,30.068,29.731,31.186,27.580,28.277
2019/10/28 13:46:54,4.924,29.706,30.344,28.752,30.186,29.856,31.258,27.813,28.415
2019/10/28 13:47:25,4.924,29.853,30.523,28.869,30.401,30.032,31.641,27.909,28.461
2019/10/28 13:47:55,4.924,29.839,30.642,28.823,30.311,30.168,31.750,28.216,28.557
2019/10/28 13:48:25,4.924,29.688,30.519,28.578,30.171,30.053,31.366,28.284,28.351
2019/10/28 13:48:55,4.923,29.205,29.941,28.225,29.751,29.519,30.431,28.045,28.020
2019/10/28 13:49:26,4.924,28.979,29.610,28.110,29.446,28.894,29.932,27.182,27.842
2019/10/28 13:49:56,4.924,28.890,29.514,27.725,29.253,28.905,29.856,27.570,27.792
2019/10/28 13:50:26,4.924,28.759,29.385,27.527,29.040,28.812,29.503,27.799,27.842
2019/10/28 13:50:56,4.924,28.645,29.325,27.612,28.976,28.603,29.599,27.640,27.863
2019/10/28 13:51:27,4.924,28.755,29.464,27.626,29.143,28.709,29.721,27.902,28.054
2019/10/28 13:51:57,4.926,29.326,29.961,28.020,29.508,29.234,30.668,27.957,28.459
2019/10/28 13:52:27,4.924,29.104,29.796,27.827,29.196,29.008,30.204,27.842,28.234
2019/10/28 13:52:57,4.924,28.958,29.606,27.647,29.022,28.780,29.799,27.238,27.612
2019/10/28 13:53:28,4.924,28.912,29.449,27.580,28.922,28.635,29.638,26.682,27.044
2019/10/28 13:53:58,4.924,28.826,29.353,27.503,28.766,28.532,29.460,26.559,26.605
2019/10/28 13:54:28,4.924,28.674,29.296,27.541,28.592,28.188,29.200,26.060,26.499
2019/10/28 13:54:58,4.926,28.544,29.177,27.463,28.456,28.081,29.159,26.014,26.379
2019/10/28 13:55:29,4.924,28.768,29.276,27.395,28.612,28.502,29.458,26.891,26.515
2019/10/28 13:55:59,4.924,29.082,29.571,27.672,29.082,28.912,30.132,27.323,26.925
2019/10/28 13:56:29,4.924,29.214,29.814,28.128,29.449,29.011,30.746,27.291,27.418
2019/10/28 13:56:59,4.924,29.499,30.136,28.224,29.728,29.489,31.518,28.068,27.697
2019/10/28 13:57:30,4.924,29.624,30.315,28.326,29.814,29.635,31.805,28.004,27.916
