treatment: dry
timestamp, Vin, w6_bottom, w6_top, w7_bottom, w7_top, w10_bottom, w10_top, w11_bottom, w11_top
2019/11/18 11:42:36,4.823,30.706,30.927,27.674,30.916,31.085,28.639,28.067,32.709
2019/11/18 11:43:36,4.840,30.956,31.379,28.409,31.379,31.460,28.842,28.369,33.946
2019/11/18 11:44:37,4.822,30.899,31.297,28.467,31.497,31.604,28.673,28.282,33.525
2019/11/18 11:45:37,4.821,30.795,31.455,28.584,30.946,31.477,28.700,28.071,33.724
2019/11/18 11:46:37,4.822,30.597,32.218,28.552,30.971,31.795,28.664,28.309,33.054
2019/11/18 11:47:37,4.822,31.041,31.521,28.838,31.517,32.244,28.885,28.715,33.659
2019/11/18 11:48:38,4.821,31.267,31.681,29.482,31.851,32.435,29.052,28.871,34.771
2019/11/18 11:49:38,4.821,30.727,31.775,29.181,31.868,32.306,29.025,28.659,34.548
2019/11/18 11:50:38,4.822,30.619,32.292,29.762,31.713,32.389,29.256,28.849,33.942
2019/11/18 11:51:38,4.821,30.494,31.925,29.212,31.160,32.092,28.631,28.389,34.836
2019/11/18 11:52:39,4.821,29.380,30.950,28.154,29.843,30.648,27.447,27.418,33.468
2019/11/18 11:53:39,4.821,29.023,30.601,28.762,30.329,30.950,27.738,27.392,33.209
2019/11/18 11:54:39,4.821,29.042,30.608,28.831,30.186,30.865,27.724,27.695,32.834
2019/11/18 11:55:39,4.822,29.031,30.387,28.606,29.948,30.942,27.504,27.591,32.426
2019/11/18 11:56:39,4.821,28.985,30.393,28.905,30.108,30.834,27.481,27.715,32.809
2019/11/18 11:57:40,4.821,29.025,30.500,29.210,30.104,30.900,27.603,27.585,32.937
2019/11/18 11:58:40,4.822,29.229,30.701,29.440,30.848,30.929,27.896,27.961,33.627
2019/11/18 11:59:40,4.822,29.319,30.870,29.728,30.999,31.095,28.069,28.174,33.616
2019/11/18 12:0:40,4.821,29.391,30.997,29.031,30.788,31.119,28.259,28.269,33.886
2019/11/18 12:1:41,4.822,29.341,30.760,28.746,31.043,31.213,28.145,27.798,33.759
2019/11/18 12:2:41,4.822,29.314,30.663,28.505,30.644,30.773,28.223,27.973,33.591
2019/11/18 12:3:41,4.822,29.149,30.580,28.344,30.635,30.808,28.134,27.715,33.311
2019/11/18 12:4:41,4.823,29.416,30.964,28.936,30.901,30.776,28.342,28.262,33.941
2019/11/18 12:5:42,4.822,29.467,31.019,28.824,31.089,31.097,28.371,27.998,33.984
2019/11/18 12:6:42,4.823,29.809,31.299,29.390,31.402,30.824,28.461,28.490,35.334
2019/11/18 12:7:42,4.823,29.751,31.284,29.147,31.480,31.111,28.400,28.273,35.204
2019/11/18 12:8:42,4.823,29.868,31.288,29.336,31.129,31.155,28.255,28.331,35.719
2019/11/18 12:9:43,4.823,30.067,31.374,29.487,31.548,31.083,28.659,28.492,34.568
2019/11/18 12:10:43,4.823,30.166,31.127,29.618,30.899,30.950,28.387,28.691,35.236
2019/11/18 12:11:43,4.823,30.023,30.873,29.189,30.583,30.565,27.932,28.333,35.095
2019/11/18 12:12:43,4.824,29.784,30.658,29.143,30.908,29.974,27.905,28.306,34.125
2019/11/18 12:13:44,4.824,29.716,30.829,29.014,31.149,30.341,28.243,28.167,34.139
2019/11/18 12:14:44,4.842,29.613,30.868,28.690,31.102,30.407,28.348,28.333,33.418
2019/11/18 12:15:44,4.823,29.538,30.914,28.695,30.778,30.371,28.326,28.073,33.025
2019/11/18 12:16:44,4.823,29.707,31.196,29.169,31.196,30.453,28.700,28.588,33.850
2019/11/18 12:17:44,4.823,30.125,31.622,29.742,31.803,30.991,28.898,29.007,34.724
2019/11/18 12:18:45,4.823,29.687,31.183,28.894,31.043,30.448,28.391,28.539,34.265
2019/11/18 12:19:45,4.823,29.354,30.662,28.559,30.402,29.974,27.973,28.071,33.749
2019/11/18 12:20:45,4.840,29.752,31.165,28.849,31.070,30.725,28.470,28.586,33.592
2019/11/18 12:21:45,4.823,29.569,30.776,28.755,30.204,30.530,28.017,28.501,33.991
2019/11/18 12:22:46,4.823,29.551,30.886,28.835,31.125,30.178,28.273,28.668,33.560
2019/11/18 12:23:46,4.823,29.987,31.061,29.283,31.079,30.462,28.452,28.945,33.716
2019/11/18 12:24:46,4.823,29.864,30.927,28.860,31.100,30.908,28.469,28.940,33.684
2019/11/18 12:25:46,4.823,29.760,30.759,28.753,30.734,30.503,28.420,28.590,33.190
2019/11/18 12:26:47,4.823,29.954,30.561,28.836,30.690,30.305,28.214,28.757,32.729
2019/11/18 12:27:47,4.823,30.104,30.874,29.011,30.958,30.404,28.460,29.043,32.510
2019/11/18 12:28:47,4.823,29.711,30.769,28.845,31.070,30.358,28.295,28.748,32.210
2019/11/18 12:29:47,4.823,29.895,30.668,28.894,30.646,30.558,28.434,29.054,31.737
2019/11/18 12:30:48,4.822,29.735,30.587,28.677,30.316,30.547,28.398,28.543,31.179
2019/11/18 12:31:48,4.822,29.994,30.841,29.112,30.591,30.778,28.543,29.098,31.297
2019/11/18 12:32:48,4.822,29.821,30.497,28.704,29.897,30.314,28.064,28.563,30.670
2019/11/18 12:33:48,4.823,29.760,30.602,28.673,30.074,30.407,28.347,29.054,30.558
2019/11/18 12:34:49,4.822,29.899,30.723,28.829,29.618,30.415,28.170,29.061,30.565
2019/11/18 12:35:49,4.822,29.766,30.487,28.686,29.558,30.369,28.237,28.545,30.406
2019/11/18 12:36:49,4.823,29.472,30.429,28.543,29.560,30.455,28.449,28.829,30.268
2019/11/18 12:37:49,4.822,29.813,30.696,29.056,29.832,30.475,28.421,28.914,30.861
2019/11/18 12:38:49,4.821,29.956,30.846,29.238,29.901,30.531,28.403,28.914,30.920
2019/11/18 12:39:50,4.822,29.991,30.914,29.316,30.060,30.620,28.691,29.061,30.973
2019/11/18 12:40:50,4.821,29.936,31.220,29.491,30.393,30.948,28.923,29.320,31.176
2019/11/18 12:41:50,4.822,30.276,31.308,29.811,30.646,31.124,29.080,30.199,31.674
2019/11/18 12:42:50,4.821,30.029,31.233,29.325,30.604,30.846,29.281,29.329,31.123
2019/11/18 12:43:51,4.822,30.538,31.543,30.124,30.718,31.274,29.391,30.281,31.473
2019/11/18 12:44:51,4.821,31.101,31.581,30.600,30.814,31.844,29.074,30.909,31.414
2019/11/18 12:45:51,4.821,31.618,31.403,31.381,30.461,32.308,29.187,31.944,31.747
2019/11/18 12:46:51,4.821,31.996,31.818,31.610,31.119,32.759,29.423,32.163,32.014
2019/11/18 12:47:52,4.820,32.172,31.842,30.639,30.952,32.930,29.436,31.047,31.631
2019/11/18 12:48:52,4.821,32.155,31.784,30.961,30.667,32.647,29.547,31.525,31.662
2019/11/18 12:49:52,4.821,32.133,31.851,31.300,30.972,32.684,29.544,31.921,31.947
2019/11/18 12:50:52,4.820,32.293,32.584,31.722,31.551,33.085,29.993,32.286,32.331
2019/11/18 12:51:52,4.838,32.515,32.805,32.285,31.974,33.111,30.353,32.422,32.730
2019/11/18 12:52:53,4.820,32.809,32.880,32.424,32.071,33.293,30.465,32.719,32.674
2019/11/18 12:53:53,4.820,32.957,33.275,32.964,32.590,33.965,31.151,33.189,33.287
2019/11/18 12:54:53,4.820,33.258,32.947,32.891,32.078,33.985,31.212,33.322,33.085
2019/11/18 12:55:53,4.820,33.125,32.765,32.452,31.405,33.433,30.617,32.915,32.530
2019/11/18 12:56:54,4.820,32.473,32.376,32.398,31.157,33.034,30.425,32.592,32.331
2019/11/18 12:57:54,4.838,32.954,32.374,32.697,31.229,33.978,30.715,32.645,32.545
2019/11/18 12:58:54,4.820,33.381,33.189,33.047,31.991,33.977,31.144,33.471,33.107
2019/11/18 12:59:54,4.820,33.559,33.284,33.281,32.204,34.258,31.437,33.815,33.333
2019/11/18 13:0:55,4.820,33.359,32.483,32.984,31.348,33.812,31.193,33.123,32.741
2019/11/18 13:1:55,4.819,33.477,32.570,33.214,31.356,34.074,31.083,33.346,32.720
2019/11/18 13:2:55,4.820,33.661,33.135,33.082,31.948,34.009,31.197,33.270,33.187
2019/11/18 13:3:55,4.819,33.208,32.564,32.572,31.107,33.385,30.812,32.878,32.456
2019/11/18 13:4:56,4.820,33.388,32.359,32.994,31.217,33.893,31.015,33.339,32.680
2019/11/18 13:5:56,4.820,33.362,32.564,32.512,31.406,33.780,31.022,33.065,32.661
2019/11/18 13:6:56,4.820,32.028,32.091,31.358,30.808,31.946,30.507,31.402,31.924
2019/11/18 13:7:56,4.820,31.059,31.761,30.548,30.702,31.228,30.181,30.068,31.228
2019/11/18 13:8:57,4.819,30.715,31.741,30.289,30.462,31.164,30.037,29.741,31.349
2019/11/18 13:9:57,4.812,30.559,31.693,30.302,30.390,31.123,29.757,29.395,31.171
2019/11/18 13:10:57,4.814,30.807,31.839,30.649,30.531,31.305,30.029,29.948,31.402
2019/11/18 13:11:57,4.810,30.989,32.340,31.167,31.085,31.640,30.378,30.529,31.975
2019/11/18 13:12:57,4.810,31.039,32.196,30.781,30.999,31.609,30.531,30.101,31.702
2019/11/18 13:13:58,4.813,30.981,32.137,30.738,30.867,31.528,30.580,30.223,31.673
2019/11/18 13:14:58,4.812,30.633,32.106,30.424,30.861,31.319,30.464,29.695,31.489
2019/11/18 13:15:58,4.813,30.975,32.329,31.034,30.861,31.648,30.692,30.148,31.622
2019/11/18 13:16:58,4.814,30.822,32.457,30.708,31.069,31.694,31.036,29.798,31.839
2019/11/18 13:17:59,4.815,30.796,32.262,30.862,30.829,31.386,30.645,30.073,31.619
2019/11/18 13:18:59,4.813,30.952,32.211,30.933,30.800,31.532,30.800,30.132,31.461
2019/11/18 13:19:59,4.813,31.265,32.625,31.298,31.221,32.033,31.187,30.591,31.943
2019/11/18 13:20:59,4.813,30.830,32.129,30.668,30.760,31.483,30.701,29.956,31.324
2019/11/18 13:22:0,4.812,30.764,31.892,31.243,30.584,31.402,30.712,29.857,31.258
2019/11/18 13:23:0,4.832,30.602,32.060,30.961,31.079,31.428,30.950,29.981,31.543
2019/11/18 13:24:0,4.812,30.499,31.569,30.826,30.679,31.177,30.686,29.499,31.236
2019/11/18 13:25:0,4.814,30.355,31.587,30.528,30.605,31.206,30.546,29.397,31.154
2019/11/18 13:26:1,4.814,30.330,31.598,30.660,30.498,31.176,30.645,29.649,31.231
2019/11/18 13:27:1,4.815,30.294,31.380,30.595,30.614,30.893,30.302,29.712,31.314
2019/11/18 13:28:1,4.814,30.076,31.350,30.586,30.524,31.010,30.373,29.200,31.257
2019/11/18 13:29:1,4.814,30.238,31.342,31.146,30.384,31.065,30.205,29.546,31.231
2019/11/18 13:30:1,4.815,30.177,31.104,30.496,30.423,30.846,30.001,29.395,30.750
2019/11/18 13:31:2,4.816,29.882,30.862,29.911,30.116,30.807,29.579,29.080,30.149
2019/11/18 13:32:2,4.815,29.939,30.691,30.283,30.107,30.555,29.398,28.987,30.294
2019/11/18 13:33:2,4.815,29.994,30.676,30.481,30.129,30.514,29.227,29.016,30.419
2019/11/18 13:34:2,4.816,29.615,30.428,29.878,29.867,30.131,29.174,28.800,29.944
2019/11/18 13:35:3,4.816,29.891,30.690,30.716,29.909,30.441,29.143,28.907,30.144
2019/11/18 13:36:3,4.816,30.072,30.821,30.329,30.358,30.656,29.327,29.171,30.186
2019/11/18 13:37:3,4.815,30.177,30.871,30.599,30.268,30.669,29.468,29.140,30.514
2019/11/18 13:38:3,4.816,29.707,30.362,29.897,29.897,30.325,29.444,28.611,29.915
2019/11/18 13:39:4,4.816,29.972,30.562,29.961,29.895,30.827,29.581,29.187,29.935
2019/11/18 13:40:4,4.817,30.074,30.705,30.532,30.298,30.918,29.464,29.293,30.279
2019/11/18 13:41:4,4.815,30.643,31.321,31.321,30.720,31.432,29.913,29.391,30.691
2019/11/18 13:42:4,4.816,30.499,31.099,30.768,30.573,31.040,29.785,29.245,30.595
2019/11/18 13:43:5,4.817,30.387,30.953,30.696,30.505,31.101,29.506,29.269,30.424
2019/11/18 13:44:5,4.816,30.061,30.600,30.241,29.937,30.461,29.269,28.905,29.999
2019/11/18 13:45:5,4.816,30.586,31.061,30.759,30.421,31.260,29.740,29.193,30.457
2019/11/18 13:46:5,4.816,31.295,31.576,31.439,30.830,31.802,30.217,29.946,31.051
2019/11/18 13:47:5,4.817,31.287,31.405,31.103,31.007,31.839,30.176,29.796,30.996
2019/11/18 13:48:6,4.835,30.638,30.597,30.184,29.838,30.729,29.347,28.887,30.038
2019/11/18 13:49:6,4.817,30.698,30.495,30.224,29.971,30.926,29.213,28.918,30.228
2019/11/18 13:50:6,4.817,31.119,30.766,30.571,30.237,31.326,29.648,29.276,30.475
2019/11/18 13:51:6,4.817,31.354,30.918,30.676,30.268,31.055,29.803,29.435,30.525
2019/11/18 13:52:7,4.817,31.540,30.802,30.527,30.167,31.023,29.688,29.313,30.387
2019/11/18 13:53:7,4.816,31.506,30.016,29.563,29.501,29.877,28.998,28.258,29.665
2019/11/18 13:54:7,4.817,30.429,29.242,29.285,28.591,29.053,28.059,27.976,29.002
2019/11/18 13:55:7,4.817,29.300,28.842,28.813,28.301,28.740,27.759,27.470,28.461
2019/11/18 13:56:8,4.816,29.426,29.007,28.195,28.419,28.858,27.869,27.732,28.687
2019/11/18 13:57:8,4.814,29.318,28.660,27.556,28.265,28.922,27.664,27.426,28.446
2019/11/18 13:58:8,4.815,29.337,28.504,27.723,28.106,28.649,27.575,27.549,28.287
2019/11/18 13:59:8,4.815,30.105,28.361,28.822,28.017,28.600,27.457,27.515,28.194
2019/11/18 14:0:9,4.815,30.765,28.609,30.166,28.142,29.056,27.719,27.564,28.156
2019/11/18 14:1:9,4.814,30.166,28.174,29.238,27.809,28.211,27.452,27.203,27.842
2019/11/18 14:2:9,4.815,30.364,28.635,30.258,28.453,29.242,27.939,28.015,28.461
2019/11/18 14:3:9,4.815,30.790,28.882,28.860,28.486,29.377,28.294,28.113,28.443
2019/11/18 14:4:10,4.815,30.989,28.845,28.012,28.657,29.555,28.722,27.621,28.649
2019/11/18 14:5:10,4.816,31.434,29.156,28.017,28.666,29.729,28.960,28.198,28.746
2019/11/18 14:6:10,4.815,31.473,29.311,28.059,28.700,29.815,29.074,27.921,28.657
2019/11/18 14:7:10,4.814,31.409,29.451,29.408,28.793,30.128,29.244,28.303,29.022
2019/11/18 14:8:10,4.815,31.358,29.406,28.954,28.726,29.705,29.071,28.243,28.762
2019/11/18 14:9:11,4.816,30.076,28.684,27.855,28.260,28.782,28.358,27.598,28.050
2019/11/18 14:10:11,4.815,29.575,28.383,27.519,27.898,28.274,27.808,27.216,27.945
2019/11/18 14:11:11,4.816,29.336,28.153,26.750,27.716,28.110,27.643,27.196,27.726
2019/11/18 14:12:11,4.816,30.351,28.600,27.418,28.006,29.579,28.358,27.735,28.205
2019/11/18 14:13:12,4.834,30.832,29.094,27.204,28.551,30.064,29.366,27.653,28.638
2019/11/18 14:14:12,4.816,30.432,28.902,27.284,28.195,30.259,29.178,27.566,28.242
2019/11/18 14:15:12,4.816,30.726,28.680,28.521,28.043,30.230,28.887,27.457,28.086
2019/11/18 14:16:12,4.814,30.579,28.891,28.560,28.180,30.641,28.985,27.562,28.231
2019/11/18 14:17:13,4.816,30.441,28.896,28.537,28.178,30.180,28.769,27.690,28.110
2019/11/18 14:18:13,4.815,30.197,28.687,29.568,28.151,30.102,28.662,27.656,28.043
2019/11/18 14:19:13,4.833,30.897,29.349,29.019,28.777,30.922,29.222,28.524,28.701
2019/11/18 14:20:13,4.816,30.974,29.687,28.798,29.049,31.077,29.826,28.758,28.893
2019/11/18 14:21:14,4.816,30.805,29.559,28.446,28.991,30.959,29.869,28.570,28.740
2019/11/18 14:22:14,4.815,30.925,29.732,28.789,29.207,30.252,29.473,28.488,29.207
2019/11/18 14:23:14,4.815,30.447,29.422,28.448,28.775,29.597,29.073,28.155,28.880
2019/11/18 14:24:14,4.815,30.463,29.326,28.330,28.813,29.581,28.958,28.207,28.831
2019/11/18 14:25:14,4.815,30.430,28.958,27.701,28.508,28.940,28.649,27.827,28.533
2019/11/18 14:26:15,4.815,30.248,28.909,27.649,28.357,28.982,28.604,27.537,28.375
2019/11/18 14:27:15,4.815,30.177,28.860,27.351,28.341,28.860,28.689,27.520,28.312
2019/11/18 14:28:15,4.815,29.789,28.497,27.131,27.871,28.497,28.327,27.243,27.835
2019/11/18 14:29:15,4.816,29.464,28.193,27.085,27.755,28.001,27.867,27.178,27.719
2019/11/18 14:30:16,4.816,29.911,28.256,27.335,27.551,28.093,27.674,27.429,27.728
2019/11/18 14:31:16,4.816,30.180,28.352,27.380,27.763,28.352,27.788,27.629,27.553
2019/11/18 14:32:16,4.815,30.091,28.644,27.771,28.137,28.669,28.223,27.894,27.981
2019/11/18 14:33:16,4.816,30.889,29.191,28.196,28.831,29.191,28.755,28.461,28.609
2019/11/18 14:34:17,4.815,31.118,29.340,28.117,29.082,29.060,28.820,28.135,28.856
2019/11/18 14:35:17,4.815,31.168,29.105,27.858,28.706,29.306,28.865,28.140,28.321
2019/11/18 14:36:17,4.815,30.930,28.933,27.603,28.551,29.093,28.682,27.889,28.366
2019/11/18 14:37:17,4.816,31.000,28.784,27.513,28.370,28.853,28.236,27.445,27.954
2019/11/18 14:38:18,4.816,30.956,28.987,27.770,28.613,29.282,28.653,28.218,28.243
2019/11/18 14:39:18,4.815,31.831,29.375,28.412,28.836,29.678,28.854,28.379,28.680
2019/11/18 14:40:18,4.815,31.441,29.389,27.916,28.956,29.357,28.960,28.245,28.644
2019/11/18 14:41:18,4.816,30.738,29.100,27.838,28.704,28.726,28.599,28.041,28.417
2019/11/18 14:42:18,4.815,30.450,29.000,27.659,28.466,28.390,28.343,27.833,28.245
2019/11/18 14:43:19,4.816,30.283,28.653,27.391,28.073,27.875,27.961,27.712,27.799
2019/11/18 14:44:19,4.816,30.122,28.602,27.366,27.943,27.860,27.719,27.582,27.810
2019/11/18 14:45:19,4.816,30.507,28.486,27.204,27.777,27.802,27.474,27.398,27.701
2019/11/18 14:46:19,4.816,29.849,28.140,26.949,27.457,27.573,27.349,27.104,27.299
2019/11/18 14:47:20,4.815,29.512,28.052,26.966,27.362,27.192,27.160,27.066,27.380
2019/11/18 14:48:20,4.816,29.719,28.019,27.413,27.503,27.564,27.095,27.438,27.413
2019/11/18 14:49:20,4.815,30.087,27.981,27.295,27.403,27.443,27.118,27.158,27.349
2019/11/18 14:50:20,4.834,29.758,27.970,27.452,27.359,27.477,27.072,27.398,27.305
2019/11/18 14:51:21,4.816,29.730,27.856,27.557,27.427,27.391,27.063,27.239,27.322
2019/11/18 14:52:21,4.816,29.619,27.656,27.956,27.126,27.220,26.971,27.295,27.083
2019/11/18 14:53:21,4.816,29.646,27.618,28.110,27.239,27.121,26.887,27.059,27.146
2019/11/18 14:54:21,4.815,29.802,27.598,28.032,27.104,27.029,26.795,27.111,27.079
2019/11/18 14:55:21,4.815,29.304,27.243,27.762,26.739,26.818,26.620,26.588,26.671
2019/11/18 14:56:22,4.834,29.295,27.253,28.545,26.804,26.715,26.525,26.625,26.751
2019/11/18 14:57:22,4.816,29.816,27.144,28.361,26.745,26.691,26.432,26.727,26.705
2019/11/18 14:58:22,4.816,28.822,27.126,27.670,26.651,26.569,26.468,26.799,26.597
2019/11/18 14:59:22,4.816,28.974,27.166,27.905,26.677,26.615,26.468,26.881,26.677
2019/11/18 15:0:23,4.816,29.342,27.209,27.952,26.784,26.737,26.461,26.762,26.780
2019/11/18 15:1:23,4.816,29.512,27.200,28.182,26.721,26.646,26.491,26.969,26.692
2019/11/18 15:2:23,4.815,29.796,26.890,27.910,26.455,26.340,26.121,26.408,26.444
2019/11/18 15:3:23,4.816,29.772,26.971,28.140,26.454,26.400,26.253,26.730,26.475
2019/11/18 15:4:24,4.816,29.142,26.982,27.974,26.497,26.331,26.267,26.748,26.507
2019/11/18 15:5:24,4.815,29.191,26.980,27.878,26.577,26.426,26.297,26.484,26.574
2019/11/18 15:6:24,4.816,29.029,26.828,27.501,26.418,26.263,26.285,26.450,26.364
2019/11/18 15:7:24,4.816,29.313,26.878,27.815,26.400,26.167,26.220,26.479,26.364
2019/11/18 15:8:25,4.817,28.025,26.957,28.249,26.504,26.170,26.038,26.519,26.292
2019/11/18 15:9:25,4.815,28.573,26.937,28.479,26.512,26.311,26.193,26.423,26.541
2019/11/18 15:10:25,4.816,28.430,26.881,28.397,26.522,26.310,26.267,26.367,26.489
2019/11/18 15:11:25,4.816,28.658,26.860,29.389,26.450,26.281,26.195,26.342,26.403
2019/11/18 15:12:25,4.816,28.564,26.835,27.743,26.450,26.213,26.130,26.335,26.414
2019/11/18 15:13:26,4.817,28.271,26.669,28.709,26.203,25.927,25.905,26.339,26.249
2019/11/18 15:14:26,4.816,28.227,26.583,28.068,26.167,25.916,25.858,26.066,25.865
2019/11/18 15:15:26,4.816,28.157,26.470,27.918,26.097,25.853,25.691,26.039,26.082
2019/11/18 15:16:26,4.815,28.198,26.486,28.386,25.987,25.875,25.650,26.065,26.012
2019/11/18 15:17:27,4.817,28.311,26.397,28.343,26.002,25.787,25.726,26.138,25.973
2019/11/18 15:18:27,4.816,27.925,26.366,26.294,25.971,25.792,25.699,26.025,25.899
2019/11/18 15:19:27,4.815,28.079,26.363,26.180,25.929,25.779,25.693,25.832,25.922
2019/11/18 15:20:27,4.815,27.867,26.326,26.441,25.841,25.705,25.698,25.734,25.823
2019/11/18 15:21:28,4.815,27.831,26.240,26.638,25.863,25.569,25.569,25.655,25.856
2019/11/18 15:22:28,4.817,27.951,26.176,27.846,25.695,25.377,25.369,25.803,25.749
2019/11/18 15:23:28,4.815,27.699,25.976,26.568,25.377,25.327,25.220,25.524,25.420
2019/11/18 15:24:28,4.816,28.193,26.071,27.420,25.655,25.501,25.326,25.666,25.756
2019/11/18 15:25:29,4.817,27.895,26.088,27.065,25.611,25.371,25.447,25.790,25.665
2019/11/18 15:26:29,4.816,27.701,25.964,27.052,25.462,25.222,25.362,25.613,25.512
2019/11/18 15:27:29,4.835,27.720,25.968,25.686,25.468,25.297,25.343,25.693,25.536
2019/11/18 15:28:29,4.815,27.882,26.013,25.820,25.590,25.440,25.361,25.551,25.605
2019/11/18 15:29:30,4.815,27.876,25.933,25.711,25.506,25.306,25.313,25.342,25.499
2019/11/18 15:30:30,4.815,27.549,25.931,25.845,25.386,25.318,25.307,25.429,25.469
2019/11/18 15:31:30,4.815,27.237,25.922,26.180,25.363,25.156,25.266,25.299,25.417
2019/11/18 15:32:30,4.816,27.346,25.937,26.195,25.439,25.228,25.238,25.776,25.536
2019/11/18 15:33:30,4.817,27.420,25.860,26.280,25.330,25.216,25.201,25.545,25.369
2019/11/18 15:34:31,4.815,27.203,25.909,26.232,25.444,25.333,25.279,25.401,25.436
2019/11/18 15:35:31,4.816,27.195,25.880,26.185,25.443,25.246,25.239,25.622,25.439
2019/11/18 15:36:31,4.815,27.418,26.030,26.518,25.585,25.485,25.313,25.635,25.632
2019/11/18 15:37:31,4.816,27.593,26.294,26.905,25.831,25.777,25.569,26.143,25.928
2019/11/18 15:38:32,4.816,28.001,26.660,27.434,26.114,26.175,26.025,26.725,26.175
