treatment: dry
timestamp, Vin, w6_bottom, w6_top, w7_bottom, w7_top, w10_bottom, w10_top, w11_bottom, w11_top
2019/11/26 16:34:18,4.559,24.095,23.398,23.024,23.447,22.847,22.994,22.975,23.620
2019/11/26 16:35:18,4.561,24.427,23.598,23.334,23.688,22.976,23.334,23.262,23.982
2019/11/26 16:36:18,4.560,24.309,23.536,23.212,23.574,23.009,23.284,23.152,23.770
2019/11/26 16:37:19,4.562,24.309,23.585,23.239,23.574,23.005,23.280,23.152,23.834
2019/11/26 16:38:19,4.562,24.309,22.881,22.625,22.967,22.388,22.659,22.538,23.220
2019/11/26 16:39:19,4.559,24.170,23.469,23.141,23.488,22.908,23.111,23.032,23.699
2019/11/26 16:40:19,4.561,24.193,23.470,23.123,23.489,22.867,23.165,23.055,23.715
2019/11/26 16:41:20,4.562,24.430,23.594,23.240,23.605,22.987,23.338,23.209,23.891
2019/11/26 16:42:20,4.562,24.174,23.525,23.156,23.533,22.881,23.156,23.126,23.755
2019/11/26 16:43:20,4.563,24.119,23.494,23.117,23.524,22.899,23.144,23.117,23.712
2019/11/26 16:44:20,4.563,24.054,23.482,23.048,22.875,22.258,22.461,22.401,23.045
2019/11/26 16:45:20,4.562,24.309,23.484,23.228,23.601,22.904,23.239,23.198,23.887
2019/11/26 16:46:21,4.560,24.169,23.385,23.076,23.506,22.846,23.065,23.053,23.751
2019/11/26 16:47:21,4.562,24.343,23.525,23.265,23.619,22.926,23.224,23.178,23.928
2019/11/26 16:48:21,4.560,24.219,23.468,23.103,23.540,22.952,23.141,23.073,23.789
2019/11/26 16:49:21,4.561,24.079,23.427,23.020,23.445,22.839,22.986,22.967,23.653
2019/11/26 16:50:22,4.564,24.176,23.472,23.125,23.513,22.839,22.455,22.399,23.129
2019/11/26 16:51:22,4.560,24.185,23.397,23.080,23.502,22.854,23.065,23.009,23.751
2019/11/26 16:52:22,4.562,24.176,23.516,23.121,23.524,22.921,23.143,23.060,23.708
2019/11/26 16:53:22,4.564,24.180,23.505,23.178,23.551,22.933,23.204,23.133,23.705
2019/11/26 16:54:23,4.565,24.177,23.514,23.149,23.544,22.968,23.213,23.145,23.713
2019/11/26 16:55:23,4.564,24.241,23.507,23.153,23.563,22.964,23.224,23.149,23.782
2019/11/26 16:56:23,4.564,24.240,23.516,23.204,23.520,22.967,23.211,23.117,23.174
2019/11/26 16:57:23,4.563,24.106,23.447,23.142,23.519,22.882,23.033,23.056,23.733
2019/11/26 16:58:24,4.563,24.344,23.564,23.259,23.557,22.981,23.229,23.124,23.847
2019/11/26 16:59:24,4.565,24.355,23.605,23.282,23.624,23.007,23.274,23.203,23.877
2019/11/26 17:0:24,4.566,24.236,23.546,23.196,23.562,22.986,23.242,23.140,23.742
2019/11/26 17:1:24,4.563,24.231,23.523,23.135,23.546,23.000,23.173,23.064,23.730
2019/11/26 17:2:24,4.565,24.253,23.515,23.165,23.541,22.984,23.199,23.105,23.752
2019/11/26 17:3:25,4.620,24.269,23.517,23.250,23.603,22.960,23.194,23.157,23.841
2019/11/26 17:4:25,4.565,24.333,23.550,23.279,23.629,22.989,23.241,23.222,23.859
2019/11/26 17:5:25,4.563,24.218,23.510,23.197,23.641,22.960,23.133,23.152,23.867
2019/11/26 17:6:25,4.566,24.156,23.513,23.245,23.614,22.944,23.155,23.208,23.757
2019/11/26 17:7:26,4.564,24.413,23.607,23.332,23.705,23.061,23.305,23.268,23.946
2019/11/26 17:8:26,4.566,24.339,23.646,23.387,23.767,23.082,23.304,23.353,23.974
2019/11/26 17:9:26,4.565,24.254,22.985,22.676,23.064,22.435,22.631,22.646,23.218
2019/11/26 17:10:26,4.516,23.793,23.366,23.073,23.370,22.754,22.845,22.997,23.442
2019/11/26 17:11:27,4.532,23.075,22.761,22.446,22.700,22.135,22.230,22.446,22.833
2019/11/26 17:12:27,4.543,23.617,22.909,22.705,23.004,22.323,22.558,22.614,23.299
2019/11/26 17:13:27,4.549,23.920,23.130,22.892,23.210,22.609,22.904,22.854,23.421
2019/11/26 17:14:27,4.548,24.001,23.226,22.961,23.339,22.712,22.912,22.848,23.521
2019/11/26 17:15:27,4.554,24.099,23.333,23.038,22.763,22.152,22.423,22.318,22.982
2019/11/26 17:16:28,4.556,24.209,23.402,23.078,23.413,22.848,23.145,23.040,23.670
2019/11/26 17:17:28,4.558,24.077,23.368,23.025,23.379,22.791,23.055,22.987,23.553
2019/11/26 17:18:28,4.557,24.205,23.386,23.160,23.492,22.839,23.149,23.077,23.733
2019/11/26 17:19:28,4.555,23.980,23.315,22.972,23.414,22.829,22.976,22.931,23.534
2019/11/26 17:20:29,4.558,24.064,23.370,22.989,23.374,22.831,23.023,22.936,23.521
2019/11/26 17:21:29,4.561,23.997,23.367,22.991,23.379,22.818,22.373,22.332,22.938
2019/11/26 17:22:29,4.558,24.060,23.299,23.020,23.468,22.824,23.023,22.959,23.619
2019/11/26 17:23:29,4.558,24.096,23.300,23.010,23.432,22.822,23.029,22.931,23.613
2019/11/26 17:24:30,4.562,24.164,23.422,23.139,23.531,22.853,23.116,23.060,23.674
2019/11/26 17:25:30,4.560,24.069,23.349,23.025,23.500,22.848,23.044,22.973,23.640
2019/11/26 17:26:30,4.563,24.067,23.446,23.084,23.506,22.866,23.099,23.050,23.645
2019/11/26 17:27:30,4.559,24.061,23.413,23.055,23.473,22.893,23.029,22.987,22.999
2019/11/26 17:28:31,4.561,24.427,23.537,23.240,23.624,22.995,23.281,23.131,23.884
2019/11/26 17:29:31,4.562,24.055,23.410,23.034,23.433,22.868,23.022,22.988,23.580
2019/11/26 17:30:31,4.561,24.191,23.449,23.204,23.569,22.936,23.132,23.076,23.758
2019/11/26 17:31:31,4.565,24.150,23.506,23.163,23.536,22.968,23.193,23.118,23.690
2019/11/26 17:32:31,4.482,23.686,23.172,22.823,23.134,22.563,22.693,22.785,23.253
2019/11/26 17:33:32,4.487,23.335,22.906,22.508,22.799,22.294,22.336,22.436,22.845
2019/11/26 17:34:32,4.501,23.530,22.919,22.610,22.873,22.297,22.487,22.476,22.957
2019/11/26 17:35:32,4.513,24.007,23.173,22.864,23.176,22.571,22.895,22.762,23.413
2019/11/26 17:36:32,4.516,24.110,23.341,22.972,23.364,22.748,23.075,22.919,23.577
2019/11/26 17:37:33,4.522,24.140,23.414,23.038,23.418,22.818,23.084,22.947,23.566
2019/11/26 17:38:33,4.527,23.946,23.349,22.951,23.331,22.731,22.947,22.902,23.422
2019/11/26 17:39:33,4.531,23.842,23.227,22.894,23.292,22.708,22.848,22.840,23.394
2019/11/26 17:40:33,4.595,23.869,23.263,22.949,23.300,22.717,22.937,22.904,23.457
2019/11/26 17:41:34,4.538,24.147,23.378,23.086,23.359,22.791,23.090,22.992,23.609
2019/11/26 17:42:34,4.537,23.913,23.239,22.902,23.326,22.705,22.917,22.856,23.455
2019/11/26 17:43:34,4.539,23.929,23.232,22.933,23.334,22.744,22.956,22.891,23.497
2019/11/26 17:44:34,4.539,24.001,23.266,22.906,23.293,22.789,23.001,22.876,23.482
2019/11/26 17:45:35,4.539,23.951,23.265,22.887,23.303,22.765,22.924,22.822,23.466
2019/11/26 17:46:35,4.542,24.179,22.738,22.435,22.806,22.208,22.461,22.314,23.074
2019/11/26 17:47:35,4.542,24.168,23.479,23.173,23.505,22.851,23.150,23.048,23.759
2019/11/26 17:48:35,4.541,24.127,23.385,23.094,23.446,22.882,23.139,23.022,23.627
2019/11/26 17:49:35,4.540,23.942,23.310,22.951,23.314,22.754,22.905,22.852,23.534
2019/11/26 17:50:36,4.541,24.096,23.357,23.115,23.422,22.760,23.043,22.983,23.675
2019/11/26 17:51:36,4.543,23.920,23.364,22.978,23.311,22.740,22.944,22.906,23.458
2019/11/26 17:52:36,4.540,23.999,23.268,22.962,22.651,22.110,22.375,22.254,22.825
2019/11/26 17:53:36,4.542,24.128,23.387,23.118,23.474,22.827,23.110,23.027,23.689
2019/11/26 17:54:37,4.541,24.148,23.459,23.095,23.478,22.891,23.122,22.986,23.663
2019/11/26 17:55:37,4.542,23.946,23.371,23.000,23.348,22.822,22.996,22.913,23.473
2019/11/26 17:56:37,4.541,24.038,23.391,23.065,23.391,22.812,23.058,22.971,23.569
2019/11/26 17:57:37,4.537,23.978,23.269,22.925,23.277,22.762,22.989,22.849,23.459
2019/11/26 17:58:38,4.540,23.764,23.211,22.856,23.189,22.621,22.102,22.065,22.727
2019/11/26 17:59:38,4.535,23.922,23.145,22.800,23.247,22.668,22.869,22.725,23.444
2019/11/26 18:0:38,4.535,23.988,23.230,22.896,23.302,22.688,22.855,22.798,23.556
2019/11/26 18:1:38,4.534,23.949,23.199,22.843,23.241,22.665,22.839,22.775,23.498
2019/11/26 18:2:38,4.537,23.867,23.234,22.939,23.264,22.659,22.874,22.833,23.439
2019/11/26 18:3:39,4.535,23.884,23.217,22.891,23.300,22.690,22.898,22.815,23.455
2019/11/26 18:4:39,4.536,24.012,23.239,23.011,23.352,22.716,22.947,22.886,22.883
2019/11/26 18:5:39,4.537,23.856,23.250,22.940,23.273,22.675,22.879,22.849,23.432
2019/11/26 18:6:39,4.533,23.846,23.183,22.868,23.255,22.675,22.849,22.777,23.410
2019/11/26 18:7:40,4.534,23.866,23.184,22.831,23.218,22.684,22.831,22.756,23.362
2019/11/26 18:8:40,4.537,23.943,23.257,22.935,23.238,22.720,22.947,22.852,23.454
2019/11/26 18:9:40,4.534,23.978,23.223,22.928,23.295,22.738,22.909,22.806,23.519
2019/11/26 18:10:40,4.538,23.834,23.259,22.952,23.266,22.664,22.873,22.854,23.425
2019/11/26 18:11:41,4.597,23.951,23.267,22.923,23.275,22.699,22.949,22.867,23.503
2019/11/26 18:12:41,4.535,23.719,23.109,22.852,23.185,22.602,22.727,22.700,23.325
2019/11/26 18:13:41,4.536,24.145,23.266,23.001,23.331,22.781,23.092,22.975,23.577
2019/11/26 18:14:41,4.537,23.837,23.209,22.856,23.262,22.716,22.913,22.887,23.398
2019/11/26 18:15:41,4.535,23.916,23.127,22.821,23.215,22.665,22.858,22.749,23.431
2019/11/26 18:16:42,4.536,23.752,23.070,22.752,23.150,22.578,22.726,22.680,23.354
2019/11/26 18:17:42,4.537,23.092,22.426,22.149,22.464,21.881,22.108,22.085,22.695
2019/11/26 18:18:42,4.535,23.658,22.973,22.681,23.075,22.518,22.669,22.620,23.223
2019/11/26 18:19:42,4.540,23.885,23.113,22.806,23.113,22.602,22.875,22.822,23.374
2019/11/26 18:20:43,4.539,23.862,23.154,22.893,23.226,22.632,22.866,22.825,23.442
2019/11/26 18:21:43,4.535,23.858,23.104,22.763,23.187,22.649,22.835,22.721,23.392
2019/11/26 18:22:43,4.541,23.922,23.230,22.912,23.230,22.707,22.965,22.881,23.430
2019/11/26 18:23:43,4.540,23.865,23.222,22.181,22.578,22.033,22.223,22.109,22.794
2019/11/26 18:24:44,4.540,23.797,23.161,22.813,23.161,22.616,22.858,22.813,23.354
2019/11/26 18:25:44,4.536,23.921,23.213,22.876,23.300,22.713,22.898,22.804,23.501
2019/11/26 18:26:44,4.536,24.029,23.184,22.934,23.313,22.719,22.965,22.855,23.556
2019/11/26 18:27:44,4.540,23.868,23.217,22.858,23.206,22.687,22.903,22.839,23.414
2019/11/26 18:28:44,4.539,23.841,23.186,22.955,23.258,22.614,22.887,22.849,23.488
2019/11/26 18:29:45,4.541,23.960,23.226,22.957,23.248,22.041,22.238,22.151,22.840
2019/11/26 18:30:45,4.538,23.880,23.172,22.915,23.259,22.635,22.850,22.775,23.517
2019/11/26 18:31:45,4.540,23.791,23.174,22.811,23.151,22.610,22.864,22.773,23.371
2019/11/26 18:32:45,4.537,23.839,23.055,22.786,23.165,22.620,22.813,22.737,23.411
2019/11/26 18:33:46,4.541,23.849,23.186,22.891,23.232,22.634,22.887,22.827,23.455
2019/11/26 18:34:46,4.537,23.964,23.127,22.877,23.237,22.616,22.843,22.756,23.502
2019/11/26 18:35:46,4.539,23.955,23.156,22.865,23.217,22.619,22.899,22.157,22.823
2019/11/26 18:36:46,4.538,23.834,23.099,22.774,23.217,22.637,22.861,22.740,23.398
2019/11/26 18:37:47,4.537,23.794,23.047,22.722,23.108,22.604,22.816,22.673,23.324
2019/11/26 18:38:47,4.537,23.837,23.061,22.796,23.174,22.610,22.834,22.701,23.383
2019/11/26 18:39:47,4.541,23.838,23.165,22.843,23.168,22.639,22.911,22.816,23.365
2019/11/26 18:40:47,4.541,23.820,23.248,22.821,23.177,22.685,22.938,22.844,23.332
2019/11/26 18:41:48,4.541,23.849,23.304,22.899,23.224,22.728,22.971,22.865,23.375
2019/11/26 18:42:48,4.542,23.937,23.286,22.881,23.218,22.749,23.010,22.900,23.396
2019/11/26 18:43:48,4.537,24.025,23.290,22.904,23.312,22.813,23.032,22.862,23.517
2019/11/26 18:44:48,4.539,23.839,23.264,22.844,23.181,22.692,22.904,22.813,23.370
2019/11/26 18:45:48,4.541,23.877,23.294,22.900,23.256,22.677,22.968,22.859,23.468
2019/11/26 18:46:49,4.538,24.009,23.293,22.900,23.233,22.741,22.987,22.843,23.513
2019/11/26 18:47:49,4.540,23.761,23.204,22.871,23.185,22.648,22.867,22.796,23.356
2019/11/26 18:48:49,4.600,23.784,23.238,22.831,23.122,22.656,22.902,22.812,23.294
2019/11/26 18:49:49,4.537,23.786,23.100,22.744,23.131,22.646,22.824,22.703,23.297
2019/11/26 18:50:50,4.539,23.754,23.186,22.842,23.201,22.615,22.872,22.751,23.360
2019/11/26 18:51:50,4.540,23.715,23.174,22.796,23.117,22.576,22.837,22.735,23.306
2019/11/26 18:52:50,4.539,23.685,23.129,22.709,23.053,22.569,22.739,22.659,23.258
2019/11/26 18:53:50,4.541,23.546,23.058,22.679,22.978,22.475,22.630,22.630,23.164
2019/11/26 18:54:51,4.537,22.953,22.298,21.964,22.320,21.741,21.949,21.858,22.521
2019/11/26 18:55:51,4.541,23.551,23.074,22.658,22.968,22.446,22.677,22.613,23.165
2019/11/26 18:56:51,4.539,23.534,22.963,22.618,22.940,22.384,22.577,22.497,23.152
2019/11/26 18:57:51,4.541,23.812,23.090,22.704,23.048,22.552,22.885,22.673,23.309
2019/11/26 18:58:52,4.541,23.881,23.124,22.780,23.132,22.636,22.977,22.776,23.381
2019/11/26 18:59:52,4.541,23.928,23.171,22.861,23.179,22.630,22.959,22.819,23.466
2019/11/26 19:0:52,4.538,23.713,23.046,22.698,22.387,21.926,22.168,22.050,22.588
2019/11/26 19:1:52,4.541,23.794,23.139,22.760,23.071,22.635,22.923,22.791,23.298
2019/11/26 19:2:52,4.538,23.830,23.111,22.683,23.080,22.641,22.849,22.660,23.292
2019/11/26 19:3:53,4.541,23.752,23.135,22.776,23.131,22.624,22.904,22.783,23.313
2019/11/26 19:4:53,4.541,23.778,23.138,22.745,23.085,22.612,22.888,22.745,23.320
2019/11/26 19:5:53,4.541,23.770,23.119,22.752,23.047,22.615,22.892,22.744,23.262
2019/11/26 19:6:53,4.540,23.757,23.106,22.785,23.095,22.584,22.183,21.982,22.709
2019/11/26 19:7:54,4.541,23.736,23.119,22.764,23.059,22.605,22.873,22.775,23.255
2019/11/26 19:8:54,4.538,23.677,23.018,22.669,23.025,22.605,22.787,22.624,23.207
2019/11/26 19:9:54,4.540,23.611,23.036,22.733,23.036,22.548,22.779,22.696,23.214
2019/11/26 19:10:54,4.538,23.268,22.790,22.427,22.779,22.317,22.374,22.400,22.927
2019/11/26 19:11:55,4.541,23.448,22.767,22.484,22.729,22.279,22.567,22.468,23.043
2019/11/26 19:12:55,4.541,23.452,22.797,22.457,22.759,22.309,22.562,22.438,22.998
2019/11/26 19:13:55,4.541,23.402,22.759,22.407,22.721,22.312,22.554,22.411,22.940
2019/11/26 19:14:55,4.541,23.374,22.742,22.474,22.750,22.285,22.515,22.444,22.954
2019/11/26 19:15:55,4.538,23.246,22.659,22.288,22.640,22.235,22.345,22.254,22.810
2019/11/26 19:16:56,4.540,23.411,22.726,22.423,22.745,22.268,22.544,22.397,22.998
2019/11/26 19:17:56,4.538,23.564,22.791,22.500,22.890,22.413,22.663,22.470,23.132
2019/11/26 19:18:56,4.542,23.551,22.897,22.606,22.893,22.439,22.723,22.609,23.116
2019/11/26 19:19:56,4.599,23.242,22.584,22.151,22.521,22.106,22.300,22.267,22.453
2019/11/26 19:20:57,4.542,22.802,22.053,21.837,21.973,21.686,21.920,21.901,21.856
2019/11/26 19:21:57,4.538,22.903,21.851,21.828,21.885,21.718,21.968,21.798,21.840
2019/11/26 19:22:57,4.538,23.026,21.796,21.890,21.955,21.788,22.099,21.871,21.902
2019/11/26 19:23:57,4.541,22.900,21.806,21.920,21.946,21.772,22.060,21.927,21.874
2019/11/26 19:24:58,4.540,22.935,21.773,21.822,21.872,21.750,22.012,21.853,21.807
2019/11/26 19:25:58,4.543,22.219,21.072,21.171,21.231,21.057,21.288,21.148,21.155
2019/11/26 19:26:58,4.539,22.857,21.676,21.748,21.839,21.649,21.941,21.729,21.774
2019/11/26 19:27:58,4.539,22.837,21.649,21.713,21.792,21.633,21.917,21.717,21.721
2019/11/26 19:28:59,4.541,22.847,21.697,21.697,21.765,21.614,21.947,21.761,21.705
2019/11/26 19:29:59,4.541,22.809,21.662,21.689,21.708,21.591,21.909,21.765,21.632
2019/11/26 19:30:59,4.543,22.545,21.508,21.561,21.561,21.421,21.686,21.610,21.467
2019/11/26 19:31:59,4.539,22.122,21.176,20.501,20.508,20.383,20.539,20.539,20.425
2019/11/26 19:32:59,4.542,22.034,21.065,21.069,21.069,20.944,21.160,21.107,21.001
2019/11/26 19:34:0,4.539,21.878,20.859,20.912,20.942,20.806,20.961,20.870,20.882
2019/11/26 19:35:0,4.540,22.073,20.880,20.986,21.013,20.831,21.138,20.990,20.990
2019/11/26 19:36:0,4.542,22.275,20.996,21.181,21.212,21.018,21.382,21.234,21.181
2019/11/26 19:37:0,4.544,22.080,20.979,21.097,21.127,20.976,21.210,21.154,21.044
2019/11/26 19:38:1,4.543,22.073,20.964,21.009,21.047,20.934,20.464,20.388,20.365
2019/11/26 19:39:1,4.544,21.727,20.712,20.754,20.754,20.595,20.837,20.792,20.670
2019/11/26 19:40:1,4.540,21.593,20.573,20.649,20.710,20.524,20.642,20.619,20.638
2019/11/26 19:41:1,4.540,21.641,20.527,20.599,20.656,20.485,20.675,20.557,20.603
2019/11/26 19:42:2,4.543,21.605,20.567,20.651,20.647,20.473,20.738,20.677,20.613
2019/11/26 19:43:2,4.542,21.600,20.449,20.566,20.638,20.464,20.680,20.597,20.581
2019/11/26 19:44:2,4.541,21.689,20.458,20.534,20.640,20.466,20.742,20.576,20.587
2019/11/26 19:45:2,4.545,21.519,20.493,20.497,20.508,20.398,20.641,20.535,20.447
2019/11/26 19:46:3,4.541,21.332,20.226,20.233,20.294,20.199,20.389,20.264,20.245
2019/11/26 19:47:3,4.545,21.359,20.276,20.306,20.314,20.238,20.488,20.359,20.295
2019/11/26 19:48:3,4.543,21.243,20.178,20.190,20.258,20.137,20.326,20.216,20.190
2019/11/26 19:49:3,4.546,21.362,20.203,20.294,20.317,20.176,20.499,20.385,20.290
2019/11/26 19:50:3,4.544,21.602,20.284,20.338,20.436,20.364,20.679,20.478,20.429
2019/11/26 19:51:4,4.602,21.238,20.221,20.213,20.303,20.202,20.340,20.262,20.228
2019/11/26 19:52:4,4.545,21.111,20.152,20.080,20.130,19.993,20.198,20.133,20.069
2019/11/26 19:53:4,4.544,21.297,20.066,20.104,20.210,20.134,20.354,20.191,20.222
2019/11/26 19:54:4,4.544,21.401,20.132,20.238,20.344,20.193,20.443,20.280,20.322
2019/11/26 19:55:5,4.548,21.495,20.311,20.360,20.432,20.330,20.618,20.497,20.402
2019/11/26 19:56:5,4.549,21.356,20.266,20.301,20.354,20.232,20.490,20.414,20.312
2019/11/26 19:57:5,4.545,20.993,20.095,19.404,19.465,19.331,19.423,19.438,19.377
2019/11/26 19:58:5,4.547,20.493,19.773,19.621,19.651,19.549,19.602,19.651,19.560
2019/11/26 19:59:5,4.549,20.649,19.595,19.637,19.690,19.504,19.690,19.629,19.683
2019/11/26 20:0:6,4.550,20.543,19.562,19.554,19.615,19.497,19.619,19.604,19.592
2019/11/26 20:1:6,4.550,20.599,19.531,19.538,19.603,19.466,19.686,19.607,19.580
2019/11/26 20:2:6,4.551,20.655,19.674,19.674,19.750,19.576,19.811,19.731,19.731
2019/11/26 20:3:6,4.553,21.018,19.799,19.921,19.947,19.807,19.416,19.253,19.291
2019/11/26 20:4:7,4.549,20.960,19.764,19.828,19.961,19.851,20.018,19.904,19.927
2019/11/26 20:5:7,4.553,20.870,19.783,19.814,19.871,19.745,20.003,19.878,19.802
2019/11/26 20:6:7,4.550,20.690,19.626,19.709,19.804,19.664,19.774,19.755,19.758
2019/11/26 20:7:7,4.550,20.784,19.598,19.606,19.686,19.579,19.811,19.636,19.682
2019/11/26 20:8:8,4.552,20.955,19.664,19.706,19.858,19.805,20.005,19.820,19.854
2019/11/26 20:9:8,4.554,20.766,19.623,19.711,19.817,19.650,19.843,19.779,19.764
2019/11/26 20:10:8,4.609,20.708,19.553,19.609,19.747,19.643,19.789,19.725,19.721
2019/11/26 20:11:8,4.557,20.683,19.597,19.658,19.714,19.593,19.828,19.745,19.688
2019/11/26 20:12:9,4.554,20.701,19.535,19.557,19.683,19.622,19.781,19.645,19.660
2019/11/26 20:13:9,4.554,20.693,19.504,19.607,19.724,19.641,19.770,19.709,19.705
2019/11/26 20:14:9,4.554,20.818,19.557,19.683,19.796,19.724,19.883,19.762,19.792
2019/11/26 20:15:9,4.559,20.786,19.686,19.776,19.807,19.716,19.916,19.860,19.784
2019/11/26 20:16:9,4.556,20.233,19.013,19.047,19.187,19.172,19.309,19.203,19.157
2019/11/26 20:17:10,4.559,20.874,19.778,19.861,19.922,19.827,20.020,19.960,19.861
2019/11/26 20:18:10,4.559,20.809,19.739,19.800,19.860,19.739,19.936,19.883,19.815
2019/11/26 20:19:10,4.558,20.815,19.718,19.741,19.798,19.737,19.904,19.813,19.767
2019/11/26 20:20:10,4.556,20.844,19.668,19.725,19.839,19.812,19.910,19.808,19.793
2019/11/26 20:21:11,4.559,20.835,19.724,19.830,19.887,19.789,19.981,19.898,19.826
2019/11/26 20:22:11,4.559,20.925,19.788,19.163,19.223,19.136,19.352,19.280,19.178
2019/11/26 20:23:11,4.559,21.129,19.882,19.924,19.981,19.984,20.226,20.019,19.958
2019/11/26 20:24:11,4.561,21.054,19.906,19.936,20.004,19.993,20.185,20.057,19.966
2019/11/26 20:25:12,4.557,21.006,19.792,19.868,19.993,19.974,20.061,19.978,19.944
2019/11/26 20:26:12,4.562,20.983,19.885,19.930,19.990,19.926,20.130,20.062,19.937
2019/11/26 20:27:12,4.561,21.004,19.890,19.943,20.018,19.962,20.132,20.094,19.981
2019/11/26 20:28:12,4.559,21.029,19.838,19.838,19.971,19.251,19.430,19.388,19.263
2019/11/26 20:29:12,4.558,21.036,19.785,19.835,19.978,19.967,20.096,19.978,19.941
2019/11/26 20:30:13,4.561,20.977,19.813,19.919,20.025,19.919,20.082,20.048,19.953
2019/11/26 20:31:13,4.558,20.904,19.736,19.789,19.932,19.917,19.978,19.913,19.887
2019/11/26 20:32:13,4.560,20.965,19.798,19.782,19.926,19.934,20.040,19.938,19.904
2019/11/26 20:33:13,4.562,21.123,19.892,19.987,20.051,20.028,20.251,20.089,20.013
2019/11/26 20:34:14,4.560,21.044,19.854,19.975,20.096,20.009,20.096,19.427,19.347
2019/11/26 20:35:14,4.561,20.881,19.808,19.888,20.001,19.884,19.971,19.990,19.922
2019/11/26 20:36:14,4.559,20.881,19.748,19.770,19.903,19.838,19.937,19.872,19.850
2019/11/26 20:37:14,4.559,20.875,19.681,19.768,19.878,19.795,19.923,19.848,19.821
2019/11/26 20:38:15,4.559,20.817,19.626,19.657,19.770,19.714,19.865,19.725,19.721
2019/11/26 20:39:15,4.561,20.801,19.626,19.675,19.804,19.724,19.838,19.743,19.770
2019/11/26 20:40:15,4.563,20.542,19.487,19.540,19.665,19.506,19.631,19.631,19.589
2019/11/26 20:41:15,4.565,20.579,19.518,19.495,19.605,19.506,19.707,19.624,19.537
2019/11/26 20:42:15,4.567,20.574,19.472,19.525,19.619,19.502,19.702,19.642,19.570
2019/11/26 20:43:16,4.564,20.423,19.380,19.410,19.558,19.406,19.497,19.501,19.493
2019/11/26 20:44:16,4.566,20.323,19.416,19.401,19.492,19.325,19.458,19.484,19.405
2019/11/26 20:45:16,4.565,20.484,19.445,19.471,19.566,19.449,19.558,19.532,19.521
2019/11/26 20:46:16,4.565,20.618,19.481,19.496,19.594,19.560,19.692,19.613,19.575
2019/11/26 20:47:17,4.619,20.639,19.460,19.564,19.695,19.583,19.703,19.665,19.658
2019/11/26 20:48:17,4.565,20.875,19.599,19.622,19.743,19.751,19.989,19.788,19.713
2019/11/26 20:49:17,4.562,20.883,19.621,19.648,19.803,19.780,19.939,19.765,19.773
2019/11/26 20:50:17,4.565,20.750,19.707,19.715,19.840,19.730,19.855,19.832,19.779
2019/11/26 20:51:18,4.562,20.872,19.663,19.739,19.882,19.803,19.928,19.867,19.844
2019/11/26 20:52:18,4.565,20.880,19.774,19.778,19.872,19.823,19.986,19.899,19.816
2019/11/26 20:53:18,4.563,20.281,19.101,19.131,19.226,19.143,19.370,19.253,19.146
2019/11/26 20:54:18,4.566,21.112,19.887,19.977,20.072,20.000,20.226,20.106,20.011
2019/11/26 20:55:18,4.562,21.064,19.807,19.890,20.030,19.977,20.109,19.988,19.984
2019/11/26 20:56:19,4.566,21.052,19.902,19.932,20.072,19.939,20.181,20.068,19.958
2019/11/26 20:57:19,4.566,21.036,19.896,19.885,20.014,19.923,20.161,20.006,19.908
2019/11/26 20:58:19,4.562,21.074,19.801,19.881,20.039,19.953,20.130,19.968,20.013
2019/11/26 20:59:19,4.562,20.964,19.771,19.249,19.412,19.173,19.389,19.336,19.287
2019/11/26 21:0:20,4.566,21.118,19.964,19.960,20.050,19.956,20.201,20.028,19.990
2019/11/26 21:1:20,4.565,21.217,19.938,20.014,20.089,20.032,20.293,20.085,20.097
2019/11/26 21:2:20,4.567,21.083,19.921,19.985,20.125,19.921,20.223,20.091,20.065
2019/11/26 21:3:20,4.564,21.051,19.828,19.851,19.980,19.912,20.108,19.938,19.919
2019/11/26 21:4:21,4.566,21.176,19.917,20.102,20.151,19.955,20.215,20.098,20.143
2019/11/26 21:5:21,4.562,21.120,19.867,19.996,20.105,19.984,19.511,19.383,19.394
2019/11/26 21:6:21,4.562,21.019,19.810,19.871,20.003,19.894,20.052,19.939,19.946
2019/11/26 21:7:21,4.566,21.029,19.848,19.912,19.969,19.886,20.127,19.995,19.927
2019/11/26 21:8:21,4.563,20.962,19.757,19.871,19.999,19.863,20.011,19.924,19.962
2019/11/26 21:9:22,4.562,20.917,19.761,19.791,19.931,19.848,19.969,19.863,19.875
2019/11/26 21:10:22,4.566,21.123,19.878,20.037,20.044,19.897,20.154,20.033,20.082
2019/11/26 21:11:22,4.566,21.002,19.855,19.919,19.998,19.904,20.112,19.980,19.329
2019/11/26 21:12:22,4.563,20.912,19.794,19.840,19.972,19.813,19.968,19.889,19.889
2019/11/26 21:13:23,4.562,20.794,19.676,19.748,19.876,19.725,19.861,19.793,19.793
2019/11/26 21:14:23,4.567,20.769,19.727,19.731,19.825,19.670,19.882,19.806,19.757
2019/11/26 21:15:23,4.564,20.637,19.552,19.537,19.662,19.530,19.681,19.579,19.583
2019/11/26 21:16:23,4.562,20.513,19.394,19.451,19.580,19.405,19.553,19.481,19.515
2019/11/26 21:17:24,4.564,20.410,19.363,19.344,19.458,19.322,19.469,19.390,19.386
2019/11/26 21:18:24,4.621,20.262,19.328,19.265,19.369,19.171,19.384,19.317,19.306
