treatment: moderate
timestamp, Vin, m6_bottom, m6_top, m7_bottom, m7_top, m10_bottom, m10_top, m11_bottom, m11_top
2019/12/2 14:50:54,4.963,26.030,26.786,26.354,27.230,26.905,27.324,25.877,25.651
2019/12/2 14:51:55,4.963,26.138,26.758,26.476,27.412,27.146,27.384,25.999,25.564
2019/12/2 14:52:55,4.963,26.392,26.989,26.706,27.454,27.373,27.566,26.469,25.894
2019/12/2 14:53:56,4.963,26.265,26.534,26.398,27.172,26.834,26.858,26.345,25.736
2019/12/2 14:54:56,4.963,25.712,26.008,25.896,26.670,26.506,26.471,25.868,25.458
2019/12/2 14:55:57,4.963,25.740,26.102,25.903,26.684,26.687,26.436,25.809,25.642
2019/12/2 14:56:57,4.963,25.705,26.032,25.851,26.903,26.520,25.983,25.566,25.566
2019/12/2 14:57:57,4.963,25.764,25.983,25.938,27.088,26.439,25.921,25.514,25.517
2019/12/2 14:58:58,4.963,25.823,26.011,26.025,27.155,26.450,26.147,25.542,25.364
2019/12/2 14:59:58,4.963,25.736,26.102,25.969,26.875,26.443,26.499,25.681,25.375
2019/12/2 15:0:58,4.963,25.703,26.148,25.863,26.633,26.661,26.692,25.727,25.369
2019/12/2 15:1:59,4.963,25.860,26.180,25.860,26.452,26.710,26.650,25.665,25.394
2019/12/2 15:2:59,4.963,25.853,26.037,25.794,26.176,26.574,26.420,25.463,25.345
2019/12/2 15:4:0,4.963,26.100,26.326,26.068,26.469,27.087,26.626,25.689,25.526
2019/12/2 15:5:0,4.963,26.187,26.497,26.343,26.730,27.240,26.682,26.166,26.072
2019/12/2 15:6:0,4.963,25.821,26.448,26.479,26.671,27.251,26.591,26.364,26.114
2019/12/2 15:7:1,4.963,26.343,26.427,26.448,26.587,27.219,26.556,26.392,26.128
2019/12/2 15:8:1,4.963,27.370,26.870,26.601,26.605,27.314,27.013,26.413,26.267
2019/12/2 15:9:1,4.963,27.370,27.258,26.849,26.800,27.744,27.440,26.486,26.490
2019/12/2 15:10:2,4.963,26.717,27.132,26.881,26.877,27.850,27.468,26.539,26.608
2019/12/2 15:11:2,4.963,26.371,26.730,26.783,26.877,27.653,27.272,26.570,26.615
2019/12/2 15:12:3,4.963,27.073,26.989,27.031,27.031,27.885,27.478,26.828,26.699
2019/12/2 15:13:3,4.963,27.902,27.178,27.237,27.174,28.000,27.653,27.034,26.860
2019/12/2 15:14:3,4.963,27.349,27.164,27.101,27.188,27.878,27.517,26.922,26.860
2019/12/2 15:15:4,4.963,26.621,26.970,26.848,26.903,27.484,27.228,26.677,26.572
2019/12/2 15:16:4,4.963,26.335,26.809,26.753,26.711,27.459,27.067,26.582,26.401
2019/12/2 15:17:4,4.963,26.328,26.743,26.704,26.694,27.351,26.893,26.290,26.189
2019/12/2 15:18:5,4.963,26.258,26.600,26.506,26.453,27.326,26.865,26.042,26.025
2019/12/2 15:19:5,4.963,26.345,26.495,26.436,26.356,27.102,26.750,26.133,26.008
2019/12/2 15:20:6,4.963,25.858,25.959,25.865,25.827,26.813,26.331,25.827,25.702
2019/12/2 15:21:6,4.963,25.976,26.129,26.029,26.032,26.757,26.370,25.872,25.827
2019/12/2 15:22:6,4.963,26.042,26.401,26.265,26.276,27.033,26.649,25.969,25.959
2019/12/2 15:23:7,4.963,26.084,26.481,26.415,26.356,27.326,26.813,25.969,25.900
2019/12/2 15:24:7,4.963,26.185,26.579,26.596,26.394,27.330,27.015,26.004,25.931
2019/12/2 15:25:8,4.963,26.095,26.554,26.401,26.387,27.284,26.854,26.025,25.980
2019/12/2 15:26:8,4.963,26.022,26.638,26.492,26.502,27.487,26.959,26.258,26.150
2019/12/2 15:27:8,4.963,26.143,26.537,26.422,26.467,27.204,26.848,26.345,26.237
2019/12/2 15:28:9,4.963,26.015,26.314,26.251,26.345,27.155,26.565,26.056,25.976
2019/12/2 15:29:9,4.963,25.955,26.269,26.276,26.321,27.130,26.547,25.834,25.771
2019/12/2 15:30:10,4.964,26.045,26.254,26.195,26.257,26.923,26.470,25.694,25.701
2019/12/2 15:31:10,4.963,25.910,26.192,26.122,26.091,27.092,26.617,25.771,25.754
2019/12/2 15:32:10,4.963,25.837,26.223,26.182,26.063,27.106,26.610,25.969,25.990
2019/12/2 15:33:11,4.963,25.905,26.180,26.257,26.037,27.013,26.661,26.110,26.037
2019/12/2 15:34:11,4.963,25.849,26.187,26.187,26.030,27.080,26.643,25.989,25.891
2019/12/2 15:35:11,4.963,25.863,26.170,26.083,26.034,27.136,26.525,25.787,25.669
2019/12/2 15:36:12,4.963,25.808,26.103,25.947,25.964,27.041,26.497,25.582,25.603
2019/12/2 15:37:12,4.963,25.696,26.093,26.003,26.003,27.178,26.588,25.721,25.669
2019/12/2 15:38:13,4.963,25.769,26.100,26.023,26.121,26.926,26.295,25.825,25.822
2019/12/2 15:39:13,4.963,25.738,26.051,26.062,26.044,26.961,26.365,25.968,25.853
2019/12/2 15:40:13,4.963,25.630,25.992,26.020,26.006,26.926,26.354,25.895,25.804
2019/12/2 15:41:14,4.963,25.884,26.159,26.107,26.166,27.052,26.441,25.860,25.755
2019/12/2 15:42:14,4.963,26.128,26.347,26.277,26.302,27.321,26.668,25.943,25.888
2019/12/2 15:43:15,4.963,26.058,26.291,26.274,26.225,27.153,26.675,25.940,25.996
2019/12/2 15:44:15,4.963,25.940,26.316,26.288,26.204,27.331,26.661,26.190,26.124
2019/12/2 15:45:15,4.963,25.902,26.187,26.142,26.131,26.842,26.462,26.156,26.055
2019/12/2 15:46:16,4.963,25.585,26.006,26.041,25.905,26.979,26.372,26.069,25.936
2019/12/2 15:47:16,4.963,25.313,25.858,25.942,25.754,26.523,26.213,25.730,25.876
2019/12/2 15:48:16,4.963,25.311,25.829,25.853,25.867,26.483,26.156,25.578,25.731
2019/12/2 15:49:17,4.963,25.676,26.138,26.009,26.201,26.748,26.424,25.769,25.822
2019/12/2 15:50:17,4.963,26.083,26.236,26.030,26.284,26.570,26.448,25.891,25.992
2019/12/2 15:51:18,4.963,26.238,26.084,26.077,26.206,26.792,26.436,26.095,26.043
2019/12/2 15:52:18,4.963,26.224,25.893,26.154,26.168,26.628,26.300,26.112,26.182
2019/12/2 15:53:18,4.963,25.863,25.891,26.211,26.215,26.507,26.319,26.048,26.239
2019/12/2 15:54:19,4.963,25.526,26.229,26.124,26.079,26.619,26.319,25.936,26.166
2019/12/2 15:55:19,4.965,24.941,25.798,25.326,25.322,26.157,25.774,25.333,25.354
2019/12/2 15:56:19,4.963,25.021,25.347,25.146,25.045,25.844,25.587,25.264,25.163
2019/12/2 15:57:20,4.963,25.504,25.344,25.490,25.458,25.935,25.618,25.587,25.580
2019/12/2 15:58:20,4.963,25.493,25.424,25.803,25.848,26.015,25.785,25.663,25.681
2019/12/2 15:59:21,4.963,25.518,25.636,26.011,26.029,26.025,26.064,25.622,25.757
2019/12/2 16:0:21,4.963,25.545,25.806,25.876,25.921,25.990,26.102,25.584,25.782
2019/12/2 16:1:21,4.963,25.837,26.018,25.667,25.799,26.137,26.210,25.726,25.872
2019/12/2 16:2:22,4.963,25.784,25.829,25.561,25.707,26.107,26.013,25.853,25.825
2019/12/2 16:3:22,4.963,25.691,25.535,25.684,25.681,26.151,25.823,25.883,25.768
2019/12/2 16:4:23,4.963,25.542,25.462,25.897,25.816,26.057,25.872,25.799,25.750
2019/12/2 16:5:23,4.963,25.426,25.516,25.853,25.881,25.864,25.836,25.644,25.648
2019/12/2 16:6:23,4.963,25.398,25.589,25.571,25.651,25.975,25.947,25.565,25.634
2019/12/2 16:7:24,4.963,25.585,25.610,25.266,25.467,25.801,25.937,25.433,25.540
2019/12/2 16:8:24,4.963,25.464,25.526,25.224,25.370,25.850,25.735,25.436,25.512
2019/12/2 16:9:25,4.963,25.426,25.259,25.391,25.433,25.624,25.502,25.394,25.419
2019/12/2 16:10:25,4.964,25.205,25.011,25.570,25.507,25.667,25.410,25.403,25.427
2019/12/2 16:11:25,4.963,25.075,25.026,25.505,25.464,25.499,25.367,25.328,25.318
2019/12/2 16:12:26,4.963,25.051,25.144,25.221,25.262,25.575,25.443,25.252,25.301
2019/12/2 16:13:26,4.964,25.268,25.313,24.948,25.129,25.525,25.462,25.268,25.229
2019/12/2 16:14:26,4.965,25.192,25.258,24.856,25.022,25.543,25.481,25.196,25.189
2019/12/2 16:15:27,4.964,25.080,25.004,24.879,25.101,25.257,25.170,25.056,25.052
2019/12/2 16:16:27,4.964,24.768,24.706,25.032,25.111,25.219,24.969,24.955,24.997
2019/12/2 16:17:28,4.964,24.513,24.447,24.968,24.919,24.988,24.773,24.822,24.860
2019/12/2 16:18:28,4.964,24.468,24.402,24.763,24.659,24.846,24.721,24.714,24.753
2019/12/2 16:19:28,4.964,24.496,24.517,24.531,24.555,24.867,24.718,24.642,24.621
2019/12/2 16:20:29,4.964,24.600,24.590,24.326,24.479,24.683,24.742,24.607,24.499
2019/12/2 16:21:29,4.964,24.607,24.565,24.343,24.534,24.714,24.791,24.607,24.621
2019/12/2 16:22:29,4.964,24.454,24.382,24.406,24.496,24.697,24.666,24.520,24.541
2019/12/2 16:23:30,4.964,24.291,24.205,24.531,24.472,24.520,24.472,24.458,24.427
2019/12/2 16:24:30,4.964,24.229,24.153,24.565,24.472,24.590,24.513,24.454,24.437
2019/12/2 16:25:31,4.964,24.316,24.194,24.427,24.409,24.593,24.496,24.413,24.402
2019/12/2 16:26:31,4.964,24.184,24.233,24.156,24.167,24.579,24.479,24.291,24.264
2019/12/2 16:27:31,4.964,24.103,24.259,23.971,24.131,24.647,24.484,24.252,24.148
2019/12/2 16:28:32,4.964,24.034,24.162,23.947,24.144,24.363,24.359,24.176,24.047
2019/12/2 16:29:32,4.964,23.943,24.051,24.106,24.238,24.411,24.241,24.165,24.113
2019/12/2 16:30:32,4.964,23.916,23.950,24.276,24.255,24.221,24.141,24.158,24.068
2019/12/2 16:31:33,4.964,23.909,23.950,24.241,24.162,24.370,24.182,24.134,23.999
2019/12/2 16:32:33,4.964,23.937,23.933,24.047,24.027,24.172,24.124,24.037,24.030
2019/12/2 16:33:34,4.964,23.857,23.905,23.774,23.885,24.262,24.058,23.971,23.954
2019/12/2 16:34:34,4.964,23.831,23.869,23.665,23.883,24.223,24.022,23.938,23.932
2019/12/2 16:35:34,4.964,23.791,23.763,23.725,23.909,24.034,24.020,23.919,23.881
2019/12/2 16:36:35,4.964,23.648,23.710,23.862,23.893,23.977,23.973,23.890,23.803
2019/12/2 16:37:35,4.964,23.606,23.658,23.897,23.807,23.949,23.876,23.803,23.706
2019/12/2 16:38:36,4.964,23.620,23.620,23.838,23.765,23.928,23.821,23.727,23.693
2019/12/2 16:39:36,4.964,23.651,23.641,23.668,23.717,23.880,23.779,23.696,23.585
2019/12/2 16:40:36,4.964,23.596,23.613,23.492,23.616,23.828,23.765,23.668,23.706
2019/12/2 16:41:37,4.964,23.519,23.568,23.412,23.606,23.869,23.769,23.648,23.547
2019/12/2 16:42:37,4.964,23.483,23.487,23.463,23.632,23.757,23.719,23.629,23.553
2019/12/2 16:43:37,4.964,23.463,23.445,23.563,23.587,23.785,23.688,23.601,23.584
2019/12/2 16:44:38,4.964,23.424,23.407,23.591,23.618,23.698,23.591,23.549,23.549
2019/12/2 16:45:38,4.964,23.341,23.366,23.456,23.514,23.521,23.390,23.393,23.421
2019/12/2 16:46:39,4.964,23.238,23.251,23.241,23.421,23.362,23.245,23.276,23.293
2019/12/2 16:47:39,4.964,23.186,23.193,23.061,23.303,23.421,23.272,23.245,23.289
2019/12/2 16:48:39,4.964,23.148,23.210,23.078,23.293,23.393,23.352,23.245,23.186
2019/12/2 16:49:40,4.964,23.168,23.134,23.082,23.317,23.407,23.331,23.251,23.255
2019/12/2 16:50:40,4.964,23.227,23.103,23.199,23.331,23.386,23.310,23.245,23.175
2019/12/2 16:51:40,4.964,23.198,23.105,23.298,23.271,23.416,23.316,23.274,23.250
2019/12/2 16:52:41,4.964,23.245,23.151,23.307,23.331,23.393,23.334,23.317,23.334
2019/12/2 16:53:41,4.964,23.236,23.184,23.239,23.374,23.399,23.298,23.343,23.271
2019/12/2 16:54:42,4.964,23.271,23.208,23.084,23.423,23.298,23.278,23.246,23.326
2019/12/2 16:55:42,4.964,23.239,23.222,23.035,23.357,23.329,23.215,23.215,23.239
2019/12/2 16:56:42,4.964,23.278,23.194,23.132,23.364,23.388,23.323,23.305,23.278
2019/12/2 16:57:43,4.964,23.319,23.170,23.208,23.426,23.416,23.333,23.271,23.177
2019/12/2 16:58:43,4.964,23.239,23.163,23.250,23.413,23.395,23.333,23.243,23.288
2019/12/2 16:59:44,4.964,23.111,23.150,23.198,23.340,23.298,23.181,23.181,23.208
2019/12/2 17:0:44,4.964,22.987,23.021,22.956,23.111,23.177,23.035,23.053,22.921
2019/12/2 17:1:44,4.964,22.862,22.873,22.752,23.018,23.021,22.880,22.893,22.907
2019/12/2 17:2:45,4.964,22.976,22.880,22.693,23.053,23.018,22.862,22.848,22.970
2019/12/2 17:3:45,4.964,22.945,22.900,22.845,23.084,23.084,22.997,22.970,22.935
2019/12/2 17:4:46,4.966,23.049,22.939,22.928,23.077,23.271,23.139,23.053,23.001
2019/12/2 17:5:46,4.964,23.063,22.942,22.976,23.118,23.212,23.153,23.070,23.143
2019/12/2 17:6:46,4.964,22.990,22.959,22.952,23.150,23.215,23.070,23.008,23.060
2019/12/2 17:7:47,4.965,23.068,23.030,22.992,23.231,23.124,22.999,23.006,23.089
2019/12/2 17:8:47,4.965,22.902,22.944,22.909,23.134,23.051,22.916,22.944,22.968
2019/12/2 17:9:47,4.965,22.643,22.719,22.677,22.861,22.864,22.729,22.712,22.636
2019/12/2 17:10:48,4.965,22.556,22.549,22.529,22.670,22.736,22.636,22.556,22.622
2019/12/2 17:11:48,4.965,22.403,22.441,22.378,22.461,22.707,22.572,22.427,22.468
2019/12/2 17:12:49,4.965,22.691,22.636,22.567,22.729,22.882,22.726,22.646,22.657
2019/12/2 17:13:49,4.965,22.968,22.837,22.792,23.048,23.010,22.940,22.878,22.965
2019/12/2 17:14:49,4.965,23.079,23.010,22.933,23.273,23.131,23.037,23.010,23.193
2019/12/2 17:15:50,4.965,23.148,23.086,23.010,23.366,23.221,23.068,23.082,23.245
2019/12/2 17:16:50,4.965,23.280,23.214,23.190,23.435,23.338,23.190,23.245,23.217
2019/12/2 17:17:50,4.965,23.477,23.335,23.314,23.549,23.331,23.297,23.290,23.300
2019/12/2 17:18:51,4.965,23.470,23.390,23.221,23.546,23.473,23.352,23.269,23.304
2019/12/2 17:19:51,4.965,23.318,23.328,23.235,23.453,23.563,23.394,23.273,23.460
2019/12/2 17:20:52,4.965,23.228,23.297,23.210,23.491,23.612,23.428,23.321,23.539
2019/12/2 17:21:52,4.965,23.318,23.331,23.266,23.584,23.646,23.477,23.376,23.608
2019/12/2 17:22:52,4.964,23.426,23.326,23.302,23.603,23.617,23.413,23.336,23.492
2019/12/2 17:23:53,4.965,23.383,23.390,23.383,23.581,23.636,23.363,23.352,23.418
2019/12/2 17:24:53,4.965,23.581,23.560,23.529,23.761,23.605,23.446,23.491,23.556
2019/12/2 17:25:54,4.964,23.669,23.645,23.513,23.828,23.852,23.565,23.541,23.599
2019/12/2 17:26:54,4.965,23.456,23.494,23.325,23.653,23.556,23.449,23.376,23.501
2019/12/2 17:27:54,4.965,23.131,23.176,22.951,23.311,23.428,23.214,23.079,23.079
2019/12/2 17:28:55,4.965,22.923,23.048,22.916,23.151,23.217,23.131,22.951,23.106
2019/12/2 17:29:55,4.966,22.719,22.858,22.813,22.923,23.072,22.961,22.802,22.937
2019/12/2 17:30:55,4.965,22.643,22.757,22.740,22.798,23.010,22.778,22.677,22.830
2019/12/2 17:31:56,4.965,22.797,22.873,22.835,22.953,23.098,22.776,22.773,22.852
2019/12/2 17:32:56,4.965,22.954,22.937,22.920,23.196,22.933,22.792,22.850,23.016
2019/12/2 17:33:57,4.965,23.010,22.965,22.871,23.245,22.975,22.809,22.840,22.975
2019/12/2 17:34:57,4.965,23.023,22.944,22.819,23.224,23.183,22.875,22.895,22.947
2019/12/2 17:35:57,4.965,23.027,22.940,22.843,23.179,23.200,22.968,22.947,22.920
2019/12/2 17:36:58,4.965,23.196,23.044,22.916,23.255,23.311,23.075,23.013,23.179
2019/12/2 17:37:58,4.965,23.190,23.117,23.041,23.248,23.290,23.186,23.061,22.961
2019/12/2 17:38:58,4.965,23.231,23.158,23.096,23.304,23.408,23.231,23.120,23.110
2019/12/2 17:39:59,4.965,22.987,23.015,22.918,23.153,23.091,22.998,22.870,22.884
2019/12/2 17:40:59,4.965,22.665,22.783,22.690,22.884,23.039,22.714,22.648,22.707
2019/12/2 17:42:0,4.965,22.835,22.797,22.690,22.956,23.036,22.721,22.655,22.762
2019/12/2 17:43:0,4.965,22.465,22.541,22.434,22.683,22.752,22.520,22.434,22.358
2019/12/2 17:44:0,4.965,22.527,22.558,22.427,22.738,22.828,22.517,22.416,22.541
2019/12/2 17:45:1,4.965,22.686,22.704,22.610,22.880,22.963,22.700,22.621,22.624
2019/12/2 17:46:1,4.965,22.904,22.894,22.839,23.060,23.102,22.897,22.800,23.119
2019/12/2 17:47:1,4.965,22.939,22.935,22.918,23.112,23.077,22.991,22.904,23.022
2019/12/2 17:48:2,4.965,23.141,23.065,23.003,23.338,23.290,23.048,23.030,23.248
2019/12/2 17:49:2,4.965,23.276,23.131,23.023,23.442,23.228,23.075,22.982,23.106
2019/12/2 17:50:3,4.965,23.273,23.241,23.124,23.421,23.276,23.120,23.068,23.190
2019/12/2 17:51:3,4.965,23.264,23.295,23.233,23.444,23.351,23.236,23.105,23.333
2019/12/2 17:52:4,4.965,23.030,23.131,23.020,23.186,23.276,23.141,22.958,22.961
2019/12/2 17:53:4,4.965,22.743,22.843,22.736,22.909,23.165,22.923,22.857,22.715
2019/12/2 17:54:4,4.965,22.752,22.780,22.766,22.956,22.963,22.873,22.655,22.845
2019/12/2 17:55:5,4.967,22.911,22.887,22.804,23.067,23.129,22.911,22.728,22.804
2019/12/2 17:56:5,4.965,22.984,23.018,22.994,23.167,23.198,23.018,22.908,23.136
2019/12/2 17:57:5,4.965,23.174,23.212,23.136,23.389,23.344,23.140,23.143,23.365
2019/12/2 17:58:6,4.965,23.410,23.365,23.243,23.583,23.403,23.226,23.198,23.475
2019/12/2 17:59:6,4.965,23.581,23.432,23.321,23.716,23.633,23.366,23.352,23.421
2019/12/2 18:0:7,4.965,23.545,23.541,23.493,23.759,23.742,23.503,23.486,23.690
2019/12/2 18:1:7,4.965,23.539,23.539,23.477,23.719,23.716,23.529,23.439,23.522
2019/12/2 18:2:7,4.965,23.325,23.425,23.370,23.546,23.636,23.504,23.314,23.338
2019/12/2 18:3:8,4.965,23.084,23.202,23.074,23.257,23.444,23.247,23.119,23.057
2019/12/2 18:4:8,4.965,22.963,23.081,22.963,23.185,23.264,23.098,22.998,23.077
2019/12/2 18:5:8,4.965,23.140,23.188,23.091,23.365,23.288,23.126,23.022,23.108
2019/12/2 18:6:9,4.965,23.299,23.306,23.143,23.475,23.330,23.115,23.070,23.171
2019/12/2 18:7:9,4.965,23.351,23.340,23.181,23.479,23.444,23.223,23.136,23.281
2019/12/2 18:8:10,4.965,23.257,23.285,23.230,23.468,23.430,23.268,23.164,23.406
2019/12/2 18:9:10,4.965,23.254,23.333,23.275,23.461,23.593,23.368,23.306,23.486
2019/12/2 18:10:10,4.965,23.397,23.446,23.373,23.598,23.532,23.460,23.276,23.504
2019/12/2 18:11:11,4.965,23.288,23.472,23.344,23.562,23.645,23.461,23.344,23.555
2019/12/2 18:12:11,4.965,23.349,23.428,23.262,23.508,23.546,23.373,23.259,23.383
2019/12/2 18:13:11,4.965,23.129,23.198,23.029,23.306,23.351,23.171,22.987,23.198
2019/12/2 18:14:12,4.966,23.204,23.238,23.183,23.397,23.356,23.155,23.082,23.200
2019/12/2 18:15:12,4.965,23.302,23.247,23.143,23.475,23.399,23.160,23.060,23.250
2019/12/2 18:16:13,4.965,23.264,23.278,23.191,23.441,23.423,23.181,23.112,23.119
2019/12/2 18:17:13,4.965,23.216,23.250,23.146,23.378,23.444,23.209,23.102,23.119
2019/12/2 18:18:13,4.965,22.960,23.146,23.053,23.195,23.309,23.140,23.001,23.060
2019/12/2 18:19:14,4.965,23.046,23.129,23.067,23.264,23.254,23.153,22.984,23.171
2019/12/2 18:20:14,4.965,23.146,23.188,23.060,23.320,23.344,23.185,23.005,23.053
2019/12/2 18:21:15,4.965,23.157,23.212,23.136,23.375,23.340,23.216,23.098,23.371
2019/12/2 18:22:15,4.965,23.330,23.264,23.119,23.441,23.413,23.188,23.212,23.185
2019/12/2 18:23:15,4.965,23.261,23.261,23.122,23.392,23.371,23.167,23.057,23.292
2019/12/2 18:24:16,4.965,23.226,23.233,23.140,23.330,23.451,23.202,23.077,23.302
2019/12/2 18:25:16,4.965,23.212,23.205,23.105,23.365,23.302,23.143,22.960,23.043
2019/12/2 18:26:16,4.965,22.866,22.967,22.842,23.077,23.084,22.935,22.755,22.697
2019/12/2 18:27:17,4.965,22.939,22.911,22.790,23.108,23.012,22.904,22.690,22.749
2019/12/2 18:28:17,4.965,22.998,23.001,22.890,23.191,23.108,22.970,22.832,22.935
2019/12/2 18:29:18,4.965,23.032,23.039,22.911,23.212,23.112,22.987,22.825,22.845
2019/12/2 18:30:18,4.965,23.188,23.157,23.046,23.337,23.278,23.057,22.939,23.108
2019/12/2 18:31:18,4.965,23.060,23.174,23.095,23.261,23.365,23.053,23.115,23.247
2019/12/2 18:32:19,4.965,23.140,23.185,23.140,23.316,23.354,23.053,23.102,23.309
2019/12/2 18:33:19,4.965,23.077,23.223,23.198,23.368,23.437,23.185,23.074,23.295
2019/12/2 18:34:19,4.965,23.316,23.430,23.340,23.631,23.579,23.389,23.358,23.551
2019/12/2 18:35:20,4.965,23.645,23.600,23.444,23.842,23.690,23.603,23.368,23.569
2019/12/2 18:36:20,4.965,23.543,23.549,23.456,23.709,23.650,23.584,23.380,23.664
2019/12/2 18:37:21,4.965,23.517,23.576,23.500,23.683,23.787,23.590,23.538,23.731
2019/12/2 18:38:21,4.965,23.546,23.543,23.484,23.678,23.681,23.504,23.321,23.612
2019/12/2 18:39:21,4.966,23.406,23.475,23.368,23.586,23.624,23.378,23.267,23.378
2019/12/2 18:40:22,4.965,23.430,23.496,23.399,23.673,23.579,23.423,23.278,23.444
2019/12/2 18:41:22,4.965,23.337,23.441,23.295,23.603,23.565,23.330,23.264,23.330
2019/12/2 18:42:23,4.965,23.358,23.423,23.268,23.565,23.555,23.361,23.299,23.333
2019/12/2 18:43:23,4.965,23.254,23.302,23.150,23.427,23.423,23.299,23.095,23.133
2019/12/2 18:44:23,4.965,23.326,23.302,23.174,23.423,23.444,23.306,23.108,23.136
2019/12/2 18:45:24,4.965,23.198,23.188,23.067,23.288,23.250,23.157,22.991,23.243
2019/12/2 18:46:24,4.965,23.063,23.018,22.859,23.185,23.115,22.942,22.818,23.043
2019/12/2 18:47:24,4.965,22.863,22.911,22.800,23.025,22.980,22.818,22.735,22.859
