treatment: moderate
timestamp, Vin, m6_bottom, m6_top, m7_bottom, m7_top, m10_bottom, m10_top, m11_bottom, m11_top
2019/11/18 22:52:9,4.967,18.501,18.211,18.588,18.382,18.728,18.201,18.606,18.285
2019/11/18 22:53:10,4.967,18.501,18.194,18.609,18.361,18.351,18.201,18.574,18.302
2019/11/18 22:54:10,4.967,18.489,18.206,18.552,18.367,18.535,18.122,18.615,18.262
2019/11/18 22:55:11,4.967,18.468,18.168,18.569,18.311,18.496,18.217,18.566,18.269
2019/11/18 22:56:11,4.967,18.290,17.986,18.346,18.203,18.538,17.993,18.451,18.108
2019/11/18 22:57:11,4.967,18.224,17.902,18.304,18.056,18.105,17.923,18.283,18.035
2019/11/18 22:58:12,4.967,18.136,17.909,18.224,18.000,18.052,17.843,18.210,17.965
2019/11/18 22:59:12,4.967,18.119,17.811,18.210,18.014,18.339,17.888,18.290,17.962
2019/11/18 23:0:13,4.967,18.105,17.909,18.175,18.035,18.283,17.822,18.255,17.930
2019/11/18 23:1:13,4.967,18.129,17.825,18.203,18.014,18.332,17.874,18.290,17.937
2019/11/18 23:2:13,4.967,18.255,17.962,18.346,18.101,18.447,17.969,18.423,18.042
2019/11/18 23:3:14,4.967,18.346,18.056,18.433,18.150,18.234,18.003,18.433,18.101
2019/11/18 23:4:14,4.967,18.269,17.941,18.360,18.077,18.308,18.003,18.374,18.066
2019/11/18 23:5:14,4.968,18.140,17.905,18.217,18.059,18.374,17.898,18.307,17.986
2019/11/18 23:6:15,4.967,18.021,17.794,18.105,17.944,18.129,17.818,18.119,17.888
2019/11/18 23:7:15,4.967,18.000,17.752,18.052,17.878,17.944,17.695,18.042,17.797
2019/11/18 23:8:16,4.967,17.930,17.664,18.000,17.797,17.804,17.692,17.944,17.734
2019/11/18 23:9:16,4.967,17.895,17.646,17.986,17.755,17.913,17.685,17.962,17.720
2019/11/18 23:10:16,4.967,17.888,17.657,18.007,17.794,18.171,17.629,18.122,17.734
2019/11/18 23:11:17,4.967,17.902,17.688,18.010,17.818,18.031,17.653,18.094,17.741
2019/11/18 23:12:17,4.967,17.871,17.674,17.990,17.790,18.129,17.702,18.056,17.758
2019/11/18 23:13:17,4.967,18.097,17.736,18.153,17.897,17.922,17.684,18.132,17.820
2019/11/18 23:14:18,4.967,18.115,17.758,18.161,17.923,18.000,17.699,18.154,17.839
2019/11/18 23:15:18,4.967,18.014,17.688,18.105,17.860,17.885,17.702,18.056,17.804
2019/11/18 23:16:19,4.967,17.799,17.582,17.852,17.715,17.883,17.540,17.883,17.631
2019/11/18 23:17:19,4.967,17.687,17.515,17.820,17.645,17.684,17.452,17.799,17.568
2019/11/18 23:18:19,4.967,17.845,17.557,17.904,17.750,17.880,17.512,17.953,17.621
2019/11/18 23:19:20,4.967,17.883,17.575,17.953,17.684,17.750,17.582,17.876,17.659
2019/11/18 23:20:20,4.967,17.803,17.561,17.904,17.666,17.873,17.575,17.911,17.645
2019/11/18 23:21:20,4.967,17.811,17.590,17.920,17.797,18.045,17.531,18.066,17.650
2019/11/18 23:22:21,4.967,17.824,17.621,17.929,17.806,18.076,17.578,18.107,17.663
2019/11/18 23:23:21,4.967,17.978,17.610,18.034,17.708,17.799,17.610,18.132,17.694
2019/11/18 23:24:22,4.967,17.888,17.667,18.018,17.808,18.150,17.636,18.157,17.734
2019/11/18 23:25:22,4.967,18.051,17.722,18.111,17.911,18.013,17.656,18.146,17.785
2019/11/18 23:26:22,4.967,18.125,17.761,18.180,17.978,17.978,17.705,18.142,17.834
2019/11/18 23:27:23,4.967,18.154,17.762,18.210,17.895,17.958,17.762,18.105,17.871
2019/11/18 23:28:23,4.967,18.037,17.764,18.146,17.960,18.254,17.712,18.282,17.862
2019/11/18 23:29:24,4.967,18.062,17.705,18.121,17.817,17.922,17.708,18.020,17.813
2019/11/18 23:30:24,4.967,17.946,17.680,18.023,17.866,18.013,17.621,18.090,17.750
2019/11/18 23:31:24,4.967,17.901,17.684,18.048,17.806,18.146,17.712,18.177,17.778
2019/11/18 23:32:25,4.967,18.044,17.722,18.114,17.915,18.065,17.670,18.177,17.789
2019/11/18 23:33:25,4.967,18.093,17.747,18.184,17.869,18.125,17.757,18.187,17.859
2019/11/18 23:34:25,4.967,18.058,17.736,18.173,17.880,18.170,17.764,18.194,17.876
2019/11/18 23:35:26,4.967,18.083,17.705,18.153,17.845,17.988,17.719,18.083,17.841
2019/11/18 23:36:26,4.969,17.813,17.631,17.950,17.754,18.159,17.627,18.075,17.698
2019/11/18 23:37:27,4.967,17.936,17.533,17.981,17.743,17.750,17.568,17.901,17.656
2019/11/18 23:38:27,4.967,17.950,17.568,18.009,17.768,17.754,17.575,17.897,17.684
2019/11/18 23:39:27,4.967,17.873,17.540,17.929,17.726,17.722,17.491,17.883,17.624
2019/11/18 23:40:28,4.967,17.785,17.491,17.904,17.656,17.901,17.529,17.915,17.614
2019/11/18 23:41:28,4.967,17.784,17.479,17.878,17.591,17.955,17.507,17.941,17.612
2019/11/18 23:42:28,4.967,17.869,17.536,17.915,17.698,17.817,17.477,17.953,17.592
2019/11/18 23:43:29,4.967,17.934,17.570,18.029,17.700,17.938,17.588,18.022,17.696
2019/11/18 23:44:29,4.967,18.006,17.607,18.058,17.778,17.817,17.564,18.041,17.694
2019/11/18 23:45:30,4.967,17.901,17.540,17.985,17.701,17.922,17.575,17.978,17.673
2019/11/18 23:46:30,4.967,17.712,17.498,17.845,17.680,18.058,17.477,17.953,17.589
2019/11/18 23:47:30,4.967,17.869,17.487,17.904,17.624,17.656,17.463,17.873,17.578
2019/11/18 23:48:31,4.967,17.701,17.445,17.803,17.614,17.953,17.386,17.908,17.519
2019/11/18 23:49:31,4.967,17.735,17.444,17.847,17.612,17.969,17.475,17.910,17.567
2019/11/18 23:50:32,4.967,17.747,17.396,17.792,17.592,17.586,17.358,17.768,17.487
2019/11/18 23:51:32,4.967,17.649,17.354,17.726,17.529,17.642,17.312,17.754,17.442
2019/11/18 23:52:32,4.967,17.536,17.308,17.656,17.498,17.806,17.263,17.754,17.386
2019/11/18 23:53:33,4.967,17.780,17.353,17.822,17.518,17.542,17.332,17.787,17.465
2019/11/18 23:54:33,4.967,17.752,17.405,17.829,17.560,17.563,17.402,17.819,17.504
2019/11/18 23:55:33,4.967,17.848,17.424,17.887,17.550,17.621,17.435,17.855,17.529
2019/11/18 23:56:34,4.967,17.693,17.423,17.815,17.528,17.941,17.461,17.875,17.518
2019/11/18 23:57:34,4.967,17.610,17.393,17.729,17.522,17.974,17.375,17.852,17.473
2019/11/18 23:58:35,4.967,17.595,17.353,17.682,17.483,17.745,17.307,17.766,17.412
2019/11/18 23:59:35,4.967,17.609,17.318,17.682,17.504,17.696,17.268,17.745,17.391
2019/11/19 0:0:35,4.967,17.588,17.307,17.682,17.539,17.875,17.258,17.700,17.405
2019/11/19 0:1:36,4.967,17.577,17.268,17.651,17.493,17.567,17.198,17.679,17.360
2019/11/19 0:2:36,4.967,17.556,17.202,17.616,17.384,17.381,17.181,17.574,17.307
2019/11/19 0:3:36,4.967,17.560,17.195,17.619,17.391,17.398,17.146,17.605,17.297
2019/11/19 0:4:37,4.967,17.469,17.226,17.560,17.370,17.756,17.156,17.679,17.276
2019/11/19 0:5:37,4.967,17.532,17.202,17.616,17.349,17.605,17.202,17.644,17.293
2019/11/19 0:6:38,4.967,17.549,17.230,17.623,17.374,17.504,17.181,17.637,17.279
2019/11/19 0:7:38,4.969,17.444,17.230,17.549,17.342,17.728,17.181,17.661,17.279
2019/11/19 0:8:38,4.967,17.465,17.160,17.532,17.286,17.356,17.117,17.539,17.219
2019/11/19 0:9:39,4.967,17.546,17.174,17.605,17.335,17.325,17.195,17.556,17.272
2019/11/19 0:10:39,4.967,17.581,17.212,17.644,17.346,17.374,17.195,17.612,17.293
2019/11/19 0:11:39,4.967,17.630,17.247,17.710,17.398,17.472,17.261,17.682,17.360
2019/11/19 0:12:40,4.967,17.602,17.286,17.682,17.430,17.630,17.237,17.738,17.349
2019/11/19 0:13:40,4.967,17.626,17.297,17.731,17.409,17.469,17.258,17.696,17.367
2019/11/19 0:14:41,4.967,17.651,17.293,17.728,17.416,17.507,17.268,17.693,17.381
2019/11/19 0:15:41,4.967,17.440,17.184,17.528,17.304,17.542,17.212,17.539,17.286
2019/11/19 0:16:41,4.967,17.409,17.139,17.483,17.268,17.598,17.184,17.528,17.240
2019/11/19 0:17:42,4.967,17.332,17.093,17.409,17.230,17.574,17.110,17.479,17.177
2019/11/19 0:18:42,4.967,17.388,17.107,17.461,17.226,17.598,17.121,17.532,17.184
2019/11/19 0:19:43,4.967,17.419,17.167,17.483,17.307,17.314,17.086,17.500,17.195
2019/11/19 0:20:43,4.967,17.430,17.135,17.497,17.268,17.591,17.047,17.574,17.184
2019/11/19 0:21:43,4.967,17.384,17.096,17.493,17.209,17.300,17.121,17.447,17.181
2019/11/19 0:22:44,4.967,17.299,17.060,17.429,17.193,17.218,17.046,17.362,17.123
2019/11/19 0:23:44,4.967,17.258,17.033,17.314,17.156,17.535,16.959,17.454,17.058
2019/11/19 0:24:44,4.967,17.250,17.011,17.344,17.109,17.113,16.990,17.299,17.063
2019/11/19 0:25:45,4.967,17.219,16.994,17.293,17.160,17.511,16.956,17.409,17.016
2019/11/19 0:26:45,4.967,17.295,16.983,17.397,17.123,17.092,16.976,17.330,17.067
2019/11/19 0:27:46,4.967,17.381,17.030,17.472,17.142,17.153,17.037,17.423,17.114
2019/11/19 0:28:46,4.967,17.418,17.099,17.460,17.207,17.670,17.046,17.632,17.158
2019/11/19 0:29:46,4.967,17.451,17.149,17.525,17.212,17.598,17.153,17.591,17.205
2019/11/19 0:30:47,4.967,17.472,17.128,17.542,17.254,17.584,17.142,17.602,17.226
2019/11/19 0:31:47,4.967,17.460,17.151,17.548,17.320,17.534,17.148,17.579,17.243
2019/11/19 0:32:47,4.969,17.457,17.165,17.516,17.316,17.656,17.092,17.663,17.218
2019/11/19 0:33:48,4.967,17.422,17.130,17.509,17.285,17.656,17.109,17.618,17.207
2019/11/19 0:34:48,4.967,17.401,17.081,17.464,17.236,17.579,16.997,17.604,17.162
2019/11/19 0:35:49,4.967,17.369,17.042,17.464,17.169,17.179,17.011,17.408,17.141
2019/11/19 0:36:49,4.967,17.323,17.028,17.390,17.183,17.614,17.004,17.555,17.109
2019/11/19 0:37:49,4.967,17.229,16.947,17.299,17.077,17.134,16.877,17.309,17.014
2019/11/19 0:38:50,4.967,17.116,16.835,17.172,16.926,17.229,16.842,17.218,16.912
2019/11/19 0:39:50,4.967,17.102,16.793,17.172,16.926,17.246,16.800,17.236,16.891
2019/11/19 0:40:51,4.967,17.120,16.814,17.183,16.965,17.088,16.743,17.236,16.866
2019/11/19 0:41:51,4.967,17.067,16.831,17.137,16.961,17.362,16.754,17.320,16.859
2019/11/19 0:42:51,4.967,17.088,16.807,17.165,16.912,16.958,16.729,17.151,16.849
2019/11/19 0:43:52,4.967,17.088,16.782,17.176,16.937,16.902,16.750,17.085,16.852
2019/11/19 0:44:52,4.967,17.056,16.789,17.141,16.919,16.976,16.719,17.169,16.835
2019/11/19 0:45:52,4.967,17.190,16.828,17.260,16.983,16.979,16.810,17.197,16.909
2019/11/19 0:46:53,4.967,17.169,16.881,17.232,17.035,17.397,16.800,17.429,16.923
2019/11/19 0:47:53,4.967,17.218,16.821,17.271,17.004,16.986,16.807,17.183,16.919
2019/11/19 0:48:54,4.967,17.165,16.782,17.214,16.933,16.951,16.771,17.148,16.881
2019/11/19 0:49:54,4.967,16.983,16.764,17.113,16.923,17.327,16.747,17.295,16.831
2019/11/19 0:50:54,4.967,17.035,16.733,17.106,16.877,17.060,16.680,17.176,16.793
2019/11/19 0:51:55,4.967,17.000,16.683,17.063,16.845,17.011,16.645,17.127,16.757
2019/11/19 0:52:55,4.968,16.971,16.608,16.995,16.735,16.844,16.559,16.988,16.693
2019/11/19 0:53:55,4.967,16.993,16.588,17.018,16.743,16.771,16.616,16.909,16.683
2019/11/19 0:54:56,4.967,16.958,16.624,16.997,16.771,16.778,16.616,16.916,16.697
2019/11/19 0:55:56,4.967,16.856,16.574,16.905,16.690,16.859,16.535,16.961,16.634
2019/11/19 0:56:57,4.967,16.676,16.454,16.842,16.634,17.060,16.412,17.042,16.556
2019/11/19 0:57:57,4.969,16.786,16.395,16.821,16.557,16.620,16.412,16.747,16.497
2019/11/19 0:58:57,4.968,16.636,16.464,16.805,16.580,16.992,16.439,16.992,16.506
2019/11/19 0:59:58,4.967,16.796,16.422,16.828,16.521,16.616,16.447,16.757,16.514
2019/11/19 1:0:58,4.968,16.728,16.516,16.872,16.605,17.023,16.534,17.059,16.576
2019/11/19 1:1:58,4.967,16.895,16.571,16.940,16.712,16.845,16.412,16.990,16.609
2019/11/19 1:2:59,4.967,16.726,16.564,16.895,16.687,17.042,16.500,17.106,16.609
2019/11/19 1:3:59,4.968,16.837,16.506,16.826,16.650,16.971,16.456,17.027,16.555
2019/11/19 1:5:0,4.967,16.866,16.514,16.909,16.662,16.690,16.546,16.796,16.581
2019/11/19 1:6:0,4.968,16.921,16.527,16.928,16.689,16.731,16.418,16.869,16.590
2019/11/19 1:7:0,4.968,16.763,16.580,16.897,16.686,17.009,16.446,17.122,16.612
2019/11/19 1:8:1,4.968,16.907,16.573,16.967,16.668,16.950,16.428,17.087,16.643
2019/11/19 1:9:1,4.968,17.023,16.612,17.034,16.742,16.833,16.559,16.964,16.686
2019/11/19 1:10:2,4.968,16.883,16.633,17.023,16.756,17.111,16.672,17.090,16.693
2019/11/19 1:11:2,4.967,17.067,16.638,17.085,16.782,16.902,16.641,16.993,16.740
2019/11/19 1:12:2,4.967,17.067,16.620,17.095,16.778,16.898,16.680,16.993,16.743
2019/11/19 1:13:3,4.967,17.070,16.645,17.102,16.800,16.916,16.708,17.000,16.743
2019/11/19 1:14:3,4.967,17.014,16.676,17.063,16.785,17.014,16.511,17.130,16.722
2019/11/19 1:15:3,4.967,16.947,16.676,17.042,16.785,17.042,16.525,17.179,16.719
2019/11/19 1:16:4,4.967,17.067,16.673,17.081,16.796,16.919,16.620,17.004,16.733
2019/11/19 1:17:4,4.969,16.976,16.680,17.056,16.824,17.060,16.507,17.190,16.733
2019/11/19 1:18:5,4.967,16.852,16.645,17.000,16.761,17.113,16.595,17.221,16.726
2019/11/19 1:19:5,4.967,16.965,16.588,16.997,16.736,16.859,16.683,16.905,16.690
2019/11/19 1:20:5,4.968,16.950,16.580,16.967,16.696,16.777,16.559,16.897,16.661
2019/11/19 1:21:6,4.968,16.918,16.573,16.953,16.710,16.833,16.432,16.893,16.640
2019/11/19 1:22:6,4.968,16.886,16.516,16.925,16.657,16.742,16.583,16.812,16.622
2019/11/19 1:23:6,4.968,16.714,16.530,16.879,16.629,16.760,16.379,16.865,16.566
2019/11/19 1:24:7,4.968,16.844,16.530,16.914,16.615,16.812,16.605,16.879,16.590
2019/11/19 1:25:7,4.968,16.830,16.545,16.890,16.619,16.848,16.368,16.957,16.576
2019/11/19 1:26:7,4.968,16.721,16.527,16.862,16.636,16.971,16.502,17.083,16.590
2019/11/19 1:27:8,4.968,16.763,16.527,16.890,16.643,16.883,16.633,17.009,16.590
2019/11/19 1:28:8,4.968,16.869,16.569,16.928,16.657,16.869,16.375,16.981,16.594
2019/11/19 1:29:9,4.968,16.848,16.559,16.918,16.672,16.985,16.615,17.139,16.590
2019/11/19 1:30:9,4.968,16.904,16.566,16.985,16.686,16.745,16.619,16.886,16.643
2019/11/19 1:31:10,4.968,16.855,16.587,16.967,16.728,17.034,16.598,17.178,16.661
2019/11/19 1:32:10,4.968,16.869,16.619,16.978,16.707,17.111,16.608,17.199,16.686
2019/11/19 1:33:10,4.967,16.990,16.609,17.018,16.701,16.859,16.465,17.011,16.673
2019/11/19 1:34:11,4.967,16.916,16.592,16.993,16.676,16.954,16.708,17.028,16.673
2019/11/19 1:35:11,4.967,16.888,16.602,16.965,16.690,16.961,16.468,17.092,16.655
2019/11/19 1:36:11,4.967,16.891,16.609,16.993,16.690,17.011,16.740,17.113,16.687
2019/11/19 1:37:12,4.968,16.981,16.686,17.041,16.700,16.950,16.481,17.030,16.689
2019/11/19 1:38:12,4.968,16.900,16.647,17.013,16.753,17.157,16.657,17.224,16.717
2019/11/19 1:39:12,4.968,16.883,16.636,16.981,16.742,17.132,16.502,17.213,16.682
2019/11/19 1:40:13,4.968,16.918,16.679,16.995,16.767,17.097,16.506,17.196,16.682
2019/11/19 1:41:13,4.967,16.881,16.588,16.961,16.740,17.109,16.578,17.158,16.666
2019/11/19 1:42:14,4.968,16.798,16.601,16.876,16.689,17.020,16.425,17.059,16.594
2019/11/19 1:43:14,4.968,16.770,16.439,16.855,16.675,16.964,16.555,16.992,16.583
2019/11/19 1:44:14,4.968,16.760,16.499,16.841,16.657,16.999,16.471,17.030,16.569
2019/11/19 1:45:15,4.968,16.788,16.580,16.851,16.672,17.020,16.411,17.055,16.573
2019/11/19 1:46:15,4.968,16.774,16.485,16.869,16.654,17.009,16.541,17.030,16.594
2019/11/19 1:47:15,4.968,16.795,16.442,16.886,16.633,16.703,16.538,16.848,16.587
2019/11/19 1:48:16,4.968,16.760,16.432,16.848,16.587,16.992,16.474,16.943,16.527
2019/11/19 1:49:16,4.968,16.731,16.358,16.819,16.534,16.583,16.432,16.760,16.499
2019/11/19 1:50:17,4.968,16.682,16.298,16.763,16.478,16.509,16.340,16.682,16.435
2019/11/19 1:51:17,4.968,16.650,16.262,16.738,16.474,16.471,16.298,16.640,16.389
2019/11/19 1:52:17,4.968,16.545,16.358,16.636,16.446,16.869,16.273,16.841,16.354
2019/11/19 1:53:18,4.968,16.573,16.375,16.661,16.453,16.848,16.322,16.893,16.386
2019/11/19 1:54:18,4.968,16.601,16.308,16.679,16.435,16.872,16.276,16.851,16.368
2019/11/19 1:55:19,4.968,16.654,16.351,16.738,16.464,16.495,16.287,16.640,16.400
2019/11/19 1:56:19,4.968,16.601,16.308,16.700,16.492,16.858,16.340,16.893,16.425
2019/11/19 1:57:19,4.968,16.509,16.344,16.594,16.396,16.858,16.238,16.826,16.340
2019/11/19 1:58:20,4.968,16.559,16.280,16.664,16.414,16.805,16.340,16.826,16.393
2019/11/19 1:59:20,4.968,16.598,16.241,16.689,16.464,16.763,16.315,16.798,16.396
2019/11/19 2:0:20,4.968,16.605,16.386,16.686,16.453,16.879,16.283,16.928,16.382
2019/11/19 2:1:21,4.968,16.657,16.418,16.728,16.471,16.538,16.291,16.696,16.386
2019/11/19 2:2:21,4.968,16.608,16.382,16.675,16.464,16.693,16.259,16.795,16.386
2019/11/19 2:3:22,4.968,16.608,16.372,16.675,16.456,16.890,16.283,16.900,16.386
2019/11/19 2:4:22,4.968,16.656,16.293,16.744,16.497,16.899,16.349,16.927,16.455
2019/11/19 2:5:22,4.968,16.614,16.363,16.702,16.445,16.920,16.339,16.913,16.423
2019/11/19 2:6:23,4.968,16.667,16.310,16.744,16.505,16.832,16.367,16.878,16.469
2019/11/19 2:7:23,4.968,16.593,16.349,16.709,16.462,16.462,16.289,16.631,16.395
2019/11/19 2:8:23,4.968,16.576,16.238,16.661,16.382,16.661,16.315,16.703,16.389
2019/11/19 2:9:24,4.968,16.529,16.268,16.631,16.413,16.825,16.293,16.804,16.360
2019/11/19 2:10:24,4.968,16.462,16.318,16.579,16.406,16.786,16.208,16.804,16.307
2019/11/19 2:11:25,4.968,16.534,16.241,16.633,16.407,16.693,16.269,16.724,16.354
2019/11/19 2:12:25,4.968,16.559,16.276,16.598,16.375,16.340,16.202,16.520,16.301
2019/11/19 2:13:25,4.968,16.492,16.185,16.587,16.389,16.664,16.174,16.724,16.262
2019/11/19 2:14:26,4.968,16.501,16.293,16.589,16.360,16.635,16.215,16.723,16.293
2019/11/19 2:15:26,4.968,16.603,16.310,16.674,16.356,16.438,16.268,16.586,16.346
2019/11/19 2:16:26,4.968,16.579,16.265,16.670,16.392,16.670,16.321,16.730,16.381
2019/11/19 2:17:27,4.968,16.562,16.319,16.679,16.439,16.826,16.280,16.862,16.389
2019/11/19 2:18:27,4.968,16.617,16.275,16.727,16.434,16.490,16.321,16.642,16.392
2019/11/19 2:19:28,4.968,16.579,16.335,16.667,16.427,16.677,16.236,16.783,16.353
2019/11/19 2:20:28,4.968,16.582,16.332,16.660,16.423,16.565,16.212,16.684,16.346
2019/11/19 2:21:28,4.968,16.540,16.303,16.621,16.392,16.748,16.240,16.843,16.332
2019/11/19 2:22:29,4.968,16.572,16.321,16.642,16.356,16.494,16.219,16.593,16.332
2019/11/19 2:23:29,4.968,16.519,16.279,16.607,16.420,16.751,16.229,16.793,16.328
2019/11/19 2:24:30,4.968,16.512,16.321,16.600,16.346,16.712,16.219,16.790,16.318
2019/11/19 2:25:30,4.968,16.566,16.220,16.629,16.382,16.446,16.230,16.545,16.333
2019/11/19 2:26:30,4.969,16.441,16.194,16.540,16.311,16.628,16.212,16.695,16.283
2019/11/19 2:27:31,4.968,16.476,16.197,16.579,16.307,16.628,16.243,16.723,16.286
2019/11/19 2:28:31,4.968,16.583,16.248,16.661,16.365,16.396,16.245,16.562,16.301
2019/11/19 2:29:31,4.968,16.617,16.307,16.649,16.356,16.487,16.243,16.610,16.307
2019/11/19 2:30:32,4.968,16.543,16.293,16.628,16.413,16.600,16.212,16.723,16.318
2019/11/19 2:31:32,4.968,16.594,16.230,16.640,16.368,16.474,16.209,16.573,16.308
2019/11/19 2:32:33,4.968,16.586,16.205,16.582,16.346,16.621,16.226,16.727,16.289
2019/11/19 2:33:33,4.968,16.512,16.141,16.589,16.374,16.508,16.201,16.586,16.296
2019/11/19 2:34:33,4.968,16.370,16.038,16.459,16.258,16.596,16.113,16.649,16.187
2019/11/19 2:35:34,4.968,16.385,16.042,16.466,16.201,16.303,16.067,16.381,16.162
2019/11/19 2:36:34,4.968,16.328,16.010,16.409,16.208,16.501,16.063,16.593,16.134
2019/11/19 2:37:34,4.968,16.332,16.010,16.427,16.190,16.360,16.067,16.430,16.116
2019/11/19 2:38:35,4.968,16.416,16.070,16.480,16.187,16.512,16.045,16.603,16.123
2019/11/19 2:39:35,4.968,16.321,16.088,16.438,16.205,16.550,16.070,16.656,16.137
2019/11/19 2:40:36,4.968,16.455,16.088,16.519,16.226,16.332,16.109,16.438,16.183
2019/11/19 2:41:36,4.968,16.427,16.127,16.508,16.236,16.526,16.151,16.607,16.205
2019/11/19 2:42:36,4.968,16.370,16.159,16.483,16.254,16.614,16.137,16.667,16.187
2019/11/19 2:43:37,4.968,16.487,16.166,16.536,16.240,16.381,16.116,16.494,16.205
2019/11/19 2:44:37,4.968,16.475,16.157,16.546,16.249,16.560,16.168,16.644,16.217
2019/11/19 2:45:38,4.968,16.448,16.219,16.543,16.258,16.639,16.155,16.751,16.240
2019/11/19 2:46:38,4.968,16.547,16.219,16.603,16.342,16.466,16.130,16.586,16.243
2019/11/19 2:47:38,4.968,16.570,16.246,16.630,16.355,16.493,16.154,16.616,16.277
2019/11/19 2:48:39,4.968,16.572,16.226,16.614,16.325,16.452,16.183,16.550,16.279
2019/11/19 2:49:39,4.968,16.483,16.166,16.543,16.282,16.413,16.123,16.480,16.229
2019/11/19 2:50:39,4.968,16.370,16.120,16.438,16.229,16.490,16.038,16.596,16.159
2019/11/19 2:51:40,4.969,16.399,16.085,16.477,16.208,16.244,16.035,16.410,16.148
2019/11/19 2:52:40,4.968,16.360,16.084,16.423,16.219,16.533,15.989,16.631,16.120
2019/11/19 2:53:41,4.968,16.416,16.091,16.494,16.197,16.381,16.116,16.476,16.173
2019/11/19 2:54:41,4.968,16.476,16.144,16.565,16.243,16.325,16.116,16.476,16.190
2019/11/19 2:55:41,4.968,16.480,16.173,16.543,16.254,16.603,16.120,16.741,16.219
2019/11/19 2:56:42,4.968,16.413,16.123,16.494,16.233,16.603,16.187,16.667,16.212
2019/11/19 2:57:42,4.968,16.240,15.996,16.310,16.109,16.490,15.929,16.519,16.031
2019/11/19 2:58:42,4.968,16.169,15.900,16.240,16.028,16.360,15.833,16.416,15.943
2019/11/19 2:59:43,4.968,16.236,15.925,16.293,16.014,16.190,15.798,16.250,15.929
2019/11/19 3:0:43,4.968,16.077,15.805,16.180,15.953,16.272,15.815,16.293,15.890
2019/11/19 3:1:44,4.968,16.118,15.853,16.200,15.945,16.203,15.747,16.306,15.881
2019/11/19 3:2:44,4.968,16.141,15.829,16.208,15.975,16.109,15.712,16.219,15.879
2019/11/19 3:3:44,4.968,16.070,15.833,16.166,15.982,16.159,15.720,16.275,15.865
2019/11/19 3:4:45,4.968,16.205,15.890,16.289,16.003,16.190,15.868,16.265,15.971
2019/11/19 3:5:45,4.968,16.296,15.922,16.353,16.063,16.155,15.900,16.293,16.006
2019/11/19 3:6:45,4.968,16.342,15.950,16.409,16.081,16.205,15.943,16.332,16.035
2019/11/19 3:7:46,4.968,16.300,15.992,16.402,16.134,16.406,16.038,16.487,16.084
2019/11/19 3:8:46,4.968,16.314,16.077,16.420,16.176,16.487,16.017,16.572,16.102
2019/11/19 3:9:46,4.968,16.438,16.060,16.501,16.187,16.310,16.021,16.427,16.120
2019/11/19 3:10:47,4.968,16.321,16.052,16.430,16.159,16.501,16.024,16.607,16.113
2019/11/19 3:11:47,4.968,16.321,16.028,16.399,16.151,16.406,15.936,16.515,16.070
2019/11/19 3:12:48,4.968,16.300,16.024,16.353,16.144,16.483,15.964,16.536,16.056
2019/11/19 3:13:48,4.968,16.334,16.044,16.380,16.161,16.479,16.009,16.549,16.097
2019/11/19 3:14:49,4.968,16.268,15.992,16.328,16.144,16.448,15.925,16.512,16.060
2019/11/19 3:15:49,4.968,16.303,16.031,16.363,16.144,16.402,15.946,16.512,16.067
2019/11/19 3:16:49,4.969,16.371,16.035,16.473,16.127,16.237,16.032,16.392,16.116
2019/11/19 3:17:50,4.968,16.277,15.998,16.373,16.104,16.316,16.016,16.376,16.079
2019/11/19 3:18:50,4.968,16.302,15.995,16.376,16.115,16.239,15.885,16.408,16.037
2019/11/19 3:19:50,4.968,16.239,15.934,16.309,16.051,16.366,15.977,16.419,16.016
2019/11/19 3:20:51,4.968,16.459,16.349,16.568,16.296,16.328,16.487,16.533,16.466
2019/11/19 3:21:51,4.968,16.649,16.727,16.836,16.617,16.381,17.099,16.589,16.927
2019/11/19 3:22:51,4.968,16.769,16.906,16.962,16.779,16.543,17.282,16.751,17.113
2019/11/19 3:23:52,4.968,16.867,16.998,17.043,16.906,16.723,17.429,16.874,17.229
2019/11/19 3:24:52,4.968,16.945,17.135,17.075,16.991,16.903,17.475,17.085,17.303
2019/11/19 3:25:53,4.968,17.068,17.286,17.233,17.156,17.050,17.727,17.215,17.493
2019/11/19 3:26:53,4.968,17.304,17.434,17.452,17.311,17.034,17.879,17.224,17.669
2019/11/19 3:27:53,4.968,17.378,17.617,17.529,17.459,17.333,17.970,17.504,17.774
2019/11/19 3:28:54,4.968,17.571,17.722,17.715,17.582,17.480,18.100,17.645,17.918
2019/11/19 3:29:54,4.968,17.615,17.843,17.766,17.678,17.538,18.262,17.710,18.070
2019/11/19 3:30:54,4.968,17.694,17.956,17.816,17.760,17.743,18.260,17.848,18.131
2019/11/19 3:31:55,4.968,17.841,18.002,17.935,17.806,17.553,18.396,17.746,18.232
2019/11/19 3:32:55,4.968,17.897,18.072,17.967,17.862,17.645,18.466,17.809,18.306
2019/11/19 3:33:56,4.968,17.991,18.155,18.019,17.869,17.694,18.508,17.855,18.355
2019/11/19 3:34:56,4.968,17.960,18.204,17.977,17.823,17.872,18.550,18.012,18.344
2019/11/19 3:35:56,4.968,18.030,18.253,17.981,18.061,17.893,18.449,18.023,18.400
2019/11/19 3:36:57,4.968,18.044,18.257,17.967,18.019,17.960,18.480,18.086,18.414
