treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:10:10,4.898,23.052,-12.510,22.628,22.716,24.815,24.653,23.266,23.930
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:10:18,4.902,22.981,-12.624,22.557,22.610,24.693,24.542,23.097,23.693
2019/11/26 14:11:19,4.900,21.735,-12.567,20.865,21.079,23.215,23.411,21.591,21.584
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:13:15,4.895,21.874,-12.659,20.616,20.936,22.702,22.593,22.031,21.937
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:13:17,4.899,21.920,-12.725,20.593,20.821,22.734,22.678,22.060,22.022
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:13:27,4.900,22.175,-12.707,20.863,20.775,22.729,22.620,22.052,22.024
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:13:34,4.900,22.160,-12.634,21.079,21.184,23.015,22.864,22.317,22.447
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:35:57,4.891,24.706,24.977,23.156,23.180,24.435,23.662,22.924,23.542
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:35:59,4.895,24.720,25.030,23.161,23.013,24.404,23.666,22.855,23.550
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:36:10,4.896,24.611,24.741,23.147,22.950,24.144,23.530,22.586,23.112
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:36:16,4.896,24.585,24.663,23.002,22.809,24.009,23.451,22.395,22.837
2019/11/26 14:37:17,4.915,23.468,23.503,21.412,21.381,22.797,22.713,21.024,21.321
treatment: wet
timestamp, Vin, d6_bottom, d6_top, d7_bottom, d7_top, d10_bottom, d10_top, d11_bottom, d11_top
2019/11/26 14:37:40,4.927,23.002,23.221,21.031,21.191,22.398,22.486,20.671,20.978
2019/11/26 14:38:40,4.927,22.538,23.005,21.470,21.509,22.541,22.465,21.648,21.952
2019/11/26 14:39:40,4.926,22.912,23.920,22.494,22.333,23.624,23.107,22.797,23.247
2019/11/26 14:40:40,4.926,23.172,24.278,23.088,23.057,23.803,23.133,22.771,23.594
2019/11/26 14:41:41,4.926,23.263,24.551,22.793,22.712,23.905,23.138,22.465,23.462
2019/11/26 14:42:41,4.926,23.609,24.506,22.388,22.343,23.905,23.305,21.781,22.653
2019/11/26 14:43:41,4.926,22.161,22.796,20.335,20.660,22.238,22.053,20.191,20.649
2019/11/26 14:44:42,4.926,21.722,22.269,20.037,19.999,21.938,21.753,20.184,20.601
2019/11/26 14:45:42,4.925,22.016,22.906,20.871,21.102,22.986,22.379,21.573,22.159
2019/11/26 14:46:42,4.925,22.768,23.692,21.902,22.007,23.745,22.956,22.433,22.932
2019/11/26 14:47:42,4.928,23.160,24.035,22.752,22.707,23.774,23.034,22.769,23.449
2019/11/26 14:48:43,4.925,23.502,24.385,23.010,23.013,24.116,23.442,23.108,23.739
2019/11/26 14:49:43,4.925,23.641,24.294,22.982,23.052,24.127,23.680,22.958,23.331
2019/11/26 14:50:43,4.925,22.441,23.010,21.859,22.197,22.738,22.720,21.562,21.604
2019/11/26 14:51:43,4.925,21.745,22.335,21.215,21.623,22.192,22.182,21.145,21.533
2019/11/26 14:52:44,4.925,22.567,23.045,22.009,22.347,23.198,22.828,22.058,22.535
2019/11/26 14:53:44,4.925,23.022,23.765,22.746,22.882,23.786,23.224,22.586,23.280
2019/11/26 14:54:44,4.925,23.158,23.894,22.774,22.666,23.741,22.980,22.314,23.172
2019/11/26 14:55:45,4.925,23.507,24.194,22.506,22.582,24.289,23.343,22.439,23.315
2019/11/26 14:56:45,4.925,23.266,23.723,21.675,21.905,23.618,22.872,21.455,21.975
2019/11/26 14:57:45,4.925,21.991,22.424,20.332,20.759,22.277,21.859,20.668,21.042
2019/11/26 14:58:45,4.925,22.321,22.889,20.980,21.298,23.039,22.460,21.675,22.202
2019/11/26 14:59:46,4.925,22.847,23.584,21.745,21.947,23.608,23.043,22.251,22.760
2019/11/26 15:0:46,4.925,23.147,24.076,22.432,22.844,24.086,23.374,22.956,23.238
2019/11/26 15:1:46,4.925,23.519,24.332,22.814,23.034,24.200,23.547,22.671,23.390
2019/11/26 15:2:47,4.925,23.915,24.600,23.043,23.071,24.509,23.866,22.750,23.385
2019/11/26 15:3:47,4.925,23.018,23.371,21.843,22.014,22.872,22.663,21.172,21.316
2019/11/26 15:4:47,4.925,22.439,23.011,21.448,21.640,22.725,22.471,21.591,21.776
2019/11/26 15:5:47,4.925,22.942,23.716,22.373,22.537,23.639,23.102,22.607,22.806
2019/11/26 15:6:48,4.925,23.399,24.292,23.088,23.120,24.072,23.573,22.893,23.584
2019/11/26 15:7:48,4.925,23.765,24.593,23.329,23.465,24.397,23.521,22.893,23.933
2019/11/26 15:8:48,4.925,24.028,24.783,23.100,23.104,24.591,23.770,22.720,23.557
2019/11/26 15:9:49,4.925,22.980,23.625,21.598,21.595,23.252,22.896,21.288,21.633
2019/11/26 15:10:49,4.925,21.864,22.307,20.431,20.750,22.174,21.930,20.917,21.043
2019/11/26 15:11:49,4.925,22.359,23.015,21.473,21.675,23.071,22.715,22.146,22.387
2019/11/26 15:12:49,4.925,22.966,23.615,22.265,22.272,23.461,23.032,22.540,22.830
2019/11/26 15:13:50,4.925,23.106,23.762,22.729,22.757,23.507,22.858,22.432,23.057
2019/11/26 15:14:50,4.925,23.489,24.104,23.053,23.127,23.831,22.994,22.261,23.493
2019/11/26 15:15:50,4.925,23.751,24.387,23.081,23.137,24.477,23.605,22.359,23.566
2019/11/26 15:16:51,4.925,23.875,24.346,22.873,22.856,24.385,23.878,22.790,23.229
2019/11/26 15:17:51,4.925,22.619,22.937,21.408,21.541,22.514,22.539,21.167,21.139
2019/11/26 15:18:51,4.928,21.997,22.391,21.114,21.240,22.101,22.000,21.446,21.634
2019/11/26 15:19:51,4.925,22.523,23.043,21.926,21.857,22.966,22.642,22.160,22.457
