"by15","soil_temp_C","block","treatment"
2019-08-25 17:00:00,35.6898333333333,"W","well_watered"
2019-08-25 17:15:00,35.7887931034483,"W","well_watered"
2019-08-25 17:30:00,35.871,"W","well_watered"
2019-08-25 17:45:00,35.9206896551724,"W","well_watered"
2019-08-25 18:00:00,35.941,"W","well_watered"
2019-08-25 18:15:00,36.021724137931,"W","well_watered"
2019-08-25 18:30:00,36.065,"W","well_watered"
2019-08-25 18:45:00,35.9539655172414,"W","well_watered"
2019-08-25 19:00:00,35.8563333333333,"W","well_watered"
2019-08-25 19:15:00,35.75,"W","well_watered"
2019-08-25 19:30:00,35.6326666666667,"W","well_watered"
2019-08-25 19:45:00,35.5015517241379,"W","well_watered"
2019-08-25 20:00:00,35.3672413793103,"W","well_watered"
2019-08-25 20:15:00,35.215,"W","well_watered"
2019-08-25 20:30:00,35.053275862069,"W","well_watered"
2019-08-25 20:45:00,34.8775,"W","well_watered"
2019-08-25 21:00:00,34.6787931034483,"W","well_watered"
2019-08-25 21:15:00,34.4656666666667,"W","well_watered"
2019-08-25 21:30:00,34.2379310344828,"W","well_watered"
2019-08-25 21:45:00,34.0166666666667,"W","well_watered"
2019-08-25 22:00:00,33.7994827586207,"W","well_watered"
2019-08-25 22:15:00,33.5888333333333,"W","well_watered"
2019-08-25 22:30:00,33.3720689655172,"W","well_watered"
2019-08-25 22:45:00,33.1683333333333,"W","well_watered"
2019-08-25 23:00:00,32.9689655172414,"W","well_watered"
2019-08-25 23:15:00,32.78,"W","well_watered"
2019-08-25 23:30:00,32.5948275862069,"W","well_watered"
2019-08-25 23:45:00,32.4121666666667,"W","well_watered"
2019-08-26 00:00:00,32.2281034482759,"W","well_watered"
2019-08-26 00:15:00,32.0518333333333,"W","well_watered"
2019-08-26 00:30:00,31.8812068965517,"W","well_watered"
2019-08-26 00:45:00,31.7125,"W","well_watered"
2019-08-26 01:00:00,31.5563793103448,"W","well_watered"
2019-08-26 01:15:00,31.3920689655172,"W","well_watered"
2019-08-26 01:30:00,31.2326666666667,"W","well_watered"
2019-08-26 01:45:00,31.0443103448276,"W","well_watered"
2019-08-26 02:00:00,30.825,"W","well_watered"
2019-08-26 02:15:00,30.5636206896552,"W","well_watered"
2019-08-26 02:30:00,30.28,"W","well_watered"
2019-08-26 02:45:00,29.9855172413793,"W","well_watered"
2019-08-26 03:00:00,29.6953333333333,"W","well_watered"
2019-08-26 03:15:00,29.3977586206897,"W","well_watered"
2019-08-26 03:30:00,29.0998333333333,"W","well_watered"
2019-08-26 03:45:00,28.8108620689655,"W","well_watered"
2019-08-26 04:00:00,28.5338333333333,"W","well_watered"
2019-08-26 04:15:00,28.2693103448276,"W","well_watered"
2019-08-26 04:30:00,28.0173333333333,"W","well_watered"
2019-08-26 04:45:00,27.7813793103448,"W","well_watered"
2019-08-26 05:00:00,27.5538333333333,"W","well_watered"
2019-08-26 05:15:00,27.3375862068966,"W","well_watered"
2019-08-26 05:30:00,27.1348333333333,"W","well_watered"
2019-08-26 05:45:00,26.9420689655172,"W","well_watered"
2019-08-26 06:00:00,26.757,"W","well_watered"
2019-08-26 06:15:00,26.5844827586207,"W","well_watered"
2019-08-26 06:30:00,26.423,"W","well_watered"
2019-08-26 06:45:00,26.2768965517241,"W","well_watered"
2019-08-26 07:00:00,26.1443333333333,"W","well_watered"
2019-08-26 07:15:00,26.03,"W","well_watered"
2019-08-26 07:30:00,25.9470689655172,"W","well_watered"
2019-08-26 07:45:00,25.87,"W","well_watered"
2019-08-26 08:00:00,25.8315517241379,"W","well_watered"
2019-08-26 08:15:00,25.7963333333333,"W","well_watered"
2019-08-26 08:30:00,25.7758620689655,"W","well_watered"
2019-08-26 08:45:00,25.779,"W","well_watered"
2019-08-26 09:00:00,25.8058620689655,"W","well_watered"
2019-08-26 09:15:00,25.8538333333333,"W","well_watered"
2019-08-26 09:30:00,25.935,"W","well_watered"
2019-08-26 09:45:00,26.0425,"W","well_watered"
2019-08-26 10:00:00,26.1829310344828,"W","well_watered"
2019-08-26 10:15:00,26.356,"W","well_watered"
2019-08-26 10:30:00,26.5612068965517,"W","well_watered"
2019-08-26 10:45:00,26.7996666666667,"W","well_watered"
2019-08-26 11:00:00,27.0565517241379,"W","well_watered"
2019-08-26 11:15:00,27.3171666666667,"W","well_watered"
2019-08-26 11:30:00,27.5687931034483,"W","well_watered"
2019-08-26 11:45:00,27.7973333333333,"W","well_watered"
2019-08-26 12:00:00,28.0155172413793,"W","well_watered"
2019-08-26 12:15:00,28.2266666666667,"W","well_watered"
2019-08-26 12:30:00,28.4081034482759,"W","well_watered"
2019-08-26 12:45:00,28.5672413793103,"W","well_watered"
2019-08-26 13:00:00,28.7533333333333,"W","well_watered"
2019-08-26 13:15:00,28.9358620689655,"W","well_watered"
2019-08-26 13:30:00,29.0945,"W","well_watered"
2019-08-26 13:45:00,29.2253448275862,"W","well_watered"
2019-08-26 14:00:00,29.3351666666667,"W","well_watered"
2019-08-26 14:15:00,29.4493103448276,"W","well_watered"
2019-08-26 14:30:00,29.6143333333333,"W","well_watered"
2019-08-26 14:45:00,29.8313793103448,"W","well_watered"
2019-08-26 15:00:00,30.0833333333333,"W","well_watered"
2019-08-26 15:15:00,30.2972413793103,"W","well_watered"
2019-08-26 15:30:00,30.4661666666667,"W","well_watered"
2019-08-26 15:45:00,30.6429310344828,"W","well_watered"
2019-08-26 16:00:00,30.786,"W","well_watered"
2019-08-26 16:15:00,30.9046551724138,"W","well_watered"
2019-08-26 16:30:00,30.989,"W","well_watered"
2019-08-26 16:45:00,31.0329310344828,"W","well_watered"
2019-08-26 17:00:00,31.0418333333333,"W","well_watered"
2019-08-26 17:15:00,31.0310344827586,"W","well_watered"
2019-08-26 17:30:00,30.9887931034483,"W","well_watered"
2019-08-26 17:45:00,30.9195,"W","well_watered"
2019-08-26 18:00:00,30.8224137931035,"W","well_watered"
2019-08-26 18:15:00,30.7403333333333,"W","well_watered"
2019-08-26 18:30:00,30.5793103448276,"W","well_watered"
2019-08-26 18:45:00,30.3553333333333,"W","well_watered"
2019-08-26 19:00:00,30.1505172413793,"W","well_watered"
2019-08-26 19:15:00,29.946,"W","well_watered"
2019-08-26 19:30:00,29.7334482758621,"W","well_watered"
2019-08-26 19:45:00,29.5155,"W","well_watered"
2019-08-26 20:00:00,29.2877586206897,"W","well_watered"
2019-08-26 20:15:00,29.0488333333333,"W","well_watered"
2019-08-26 20:30:00,28.8174137931034,"W","well_watered"
2019-08-26 20:45:00,28.5953333333333,"W","well_watered"
2019-08-26 21:00:00,28.3748275862069,"W","well_watered"
2019-08-26 21:15:00,28.152,"W","well_watered"
2019-08-26 21:30:00,27.9151724137931,"W","well_watered"
2019-08-26 21:45:00,27.676,"W","well_watered"
2019-08-26 22:00:00,27.4348275862069,"W","well_watered"
2019-08-26 22:15:00,27.1985,"W","well_watered"
2019-08-26 22:30:00,26.971724137931,"W","well_watered"
2019-08-26 22:45:00,26.7468333333333,"W","well_watered"
2019-08-26 23:00:00,26.5325862068966,"W","well_watered"
2019-08-26 23:15:00,26.3121666666667,"W","well_watered"
2019-08-26 23:30:00,26.106724137931,"W","well_watered"
2019-08-26 23:45:00,25.9105172413793,"W","well_watered"
2019-08-27 00:00:00,25.7181666666667,"W","well_watered"
2019-08-27 00:15:00,25.5289655172414,"W","well_watered"
2019-08-27 00:30:00,25.3533333333333,"W","well_watered"
2019-08-27 00:45:00,25.1779310344828,"W","well_watered"
2019-08-27 01:00:00,25.006,"W","well_watered"
2019-08-27 01:15:00,24.8410344827586,"W","well_watered"
2019-08-27 01:30:00,24.6826666666667,"W","well_watered"
2019-08-27 01:45:00,24.5268965517241,"W","well_watered"
2019-08-27 02:00:00,24.3783333333333,"W","well_watered"
2019-08-27 02:15:00,24.2277586206897,"W","well_watered"
2019-08-27 02:30:00,24.0753333333333,"W","well_watered"
2019-08-27 02:45:00,23.9363793103448,"W","well_watered"
2019-08-27 03:00:00,23.806,"W","well_watered"
2019-08-27 03:15:00,23.6808620689655,"W","well_watered"
2019-08-27 03:30:00,23.561,"W","well_watered"
2019-08-27 03:45:00,23.4541379310345,"W","well_watered"
2019-08-27 04:00:00,23.3528333333333,"W","well_watered"
2019-08-27 04:15:00,23.2727586206897,"W","well_watered"
2019-08-27 04:30:00,23.2028333333333,"W","well_watered"
2019-08-27 04:45:00,23.1363793103448,"W","well_watered"
2019-08-27 05:00:00,23.085,"W","well_watered"
2019-08-27 05:15:00,23.0324137931034,"W","well_watered"
2019-08-27 05:30:00,22.986724137931,"W","well_watered"
2019-08-27 05:45:00,22.94,"W","well_watered"
2019-08-27 06:00:00,22.905,"W","well_watered"
2019-08-27 06:15:00,22.874,"W","well_watered"
2019-08-27 06:30:00,22.8298275862069,"W","well_watered"
2019-08-27 06:45:00,22.807,"W","well_watered"
2019-08-27 07:00:00,22.7810344827586,"W","well_watered"
2019-08-27 07:15:00,22.778,"W","well_watered"
2019-08-27 07:30:00,22.741724137931,"W","well_watered"
2019-08-27 07:45:00,22.728,"W","well_watered"
2019-08-27 08:00:00,22.7344827586207,"W","well_watered"
2019-08-27 08:15:00,22.746,"W","well_watered"
2019-08-27 08:30:00,22.7624137931034,"W","well_watered"
2019-08-27 08:45:00,22.8,"W","well_watered"
2019-08-27 09:00:00,22.8401724137931,"W","well_watered"
2019-08-27 09:15:00,22.9273333333333,"W","well_watered"
2019-08-27 09:30:00,23.0310344827586,"W","well_watered"
2019-08-27 09:45:00,23.1456666666667,"W","well_watered"
2019-08-27 10:00:00,23.2810344827586,"W","well_watered"
2019-08-27 10:15:00,23.465,"W","well_watered"
2019-08-27 10:30:00,23.706724137931,"W","well_watered"
2019-08-27 10:45:00,23.9863333333333,"W","well_watered"
2019-08-27 11:00:00,24.2798275862069,"W","well_watered"
2019-08-27 11:15:00,24.6013333333333,"W","well_watered"
2019-08-27 11:30:00,24.963275862069,"W","well_watered"
2019-08-27 11:45:00,25.3401724137931,"W","well_watered"
2019-08-27 12:00:00,25.717,"W","well_watered"
2019-08-27 12:15:00,26.0727586206897,"W","well_watered"
2019-08-27 12:30:00,26.4163333333333,"W","well_watered"
2019-08-27 12:45:00,26.7594827586207,"W","well_watered"
2019-08-27 13:00:00,27.0748333333333,"W","well_watered"
2019-08-27 13:15:00,27.3360344827586,"W","well_watered"
2019-08-27 13:30:00,27.5725,"W","well_watered"
2019-08-27 13:45:00,27.776724137931,"W","well_watered"
2019-08-27 14:00:00,27.9525,"W","well_watered"
2019-08-27 14:15:00,28.1305172413793,"W","well_watered"
2019-08-27 14:30:00,28.3658333333333,"W","well_watered"
2019-08-27 14:45:00,28.6563793103448,"W","well_watered"
2019-08-27 15:00:00,28.9588333333333,"W","well_watered"
2019-08-27 15:15:00,29.2058620689655,"W","well_watered"
2019-08-27 15:30:00,29.421,"W","well_watered"
2019-08-27 15:45:00,29.6305172413793,"W","well_watered"
2019-08-27 16:00:00,29.8312068965517,"W","well_watered"
2019-08-27 16:15:00,29.9976666666667,"W","well_watered"
2019-08-27 16:30:00,30.1187931034483,"W","well_watered"
2019-08-27 16:45:00,30.1981666666667,"W","well_watered"
2019-08-27 17:00:00,30.2574137931034,"W","well_watered"
2019-08-27 17:15:00,30.2746666666667,"W","well_watered"
2019-08-27 17:30:00,30.2624137931034,"W","well_watered"
2019-08-27 17:45:00,30.2163333333333,"W","well_watered"
2019-08-27 18:00:00,30.14,"W","well_watered"
2019-08-27 18:15:00,30.102,"W","well_watered"
2019-08-27 18:30:00,29.9775862068966,"W","well_watered"
2019-08-27 18:45:00,29.7788333333333,"W","well_watered"
2019-08-27 19:00:00,29.6205172413793,"W","well_watered"
2019-08-27 19:15:00,29.4733333333333,"W","well_watered"
2019-08-27 19:30:00,29.33,"W","well_watered"
2019-08-27 19:45:00,29.1891666666667,"W","well_watered"
2019-08-27 20:00:00,29.0425862068966,"W","well_watered"
2019-08-27 20:15:00,28.8723333333333,"W","well_watered"
2019-08-27 20:30:00,28.6865517241379,"W","well_watered"
2019-08-27 20:45:00,28.4983333333333,"W","well_watered"
2019-08-27 21:00:00,28.305,"W","well_watered"
2019-08-27 21:15:00,28.1084482758621,"W","well_watered"
2019-08-27 21:30:00,27.903,"W","well_watered"
2019-08-27 21:45:00,27.69,"W","well_watered"
2019-08-27 22:00:00,27.4723333333333,"W","well_watered"
2019-08-27 22:15:00,27.2572413793103,"W","well_watered"
2019-08-27 22:30:00,27.0418333333333,"W","well_watered"
2019-08-27 22:45:00,26.8296551724138,"W","well_watered"
2019-08-27 23:00:00,26.6203333333333,"W","well_watered"
2019-08-27 23:15:00,26.4160344827586,"W","well_watered"
2019-08-27 23:30:00,26.2133333333333,"W","well_watered"
2019-08-27 23:45:00,26.0156896551724,"W","well_watered"
2019-08-28 00:00:00,25.8291666666667,"W","well_watered"
2019-08-28 00:15:00,25.645,"W","well_watered"
2019-08-28 00:30:00,25.4613333333333,"W","well_watered"
2019-08-28 00:45:00,25.2637931034483,"W","well_watered"
2019-08-28 01:00:00,25.0758333333333,"W","well_watered"
2019-08-28 01:15:00,24.8953448275862,"W","well_watered"
2019-08-28 01:30:00,24.727,"W","well_watered"
2019-08-28 01:45:00,24.5686206896552,"W","well_watered"
2019-08-28 02:00:00,24.4178333333333,"W","well_watered"
2019-08-28 02:15:00,24.2681034482759,"W","well_watered"
2019-08-28 02:30:00,24.1312068965517,"W","well_watered"
2019-08-28 02:45:00,23.9901666666667,"W","well_watered"
2019-08-28 03:00:00,23.8468965517241,"W","well_watered"
2019-08-28 03:15:00,23.6923333333333,"W","well_watered"
2019-08-28 03:30:00,23.54,"W","well_watered"
2019-08-28 03:45:00,23.405,"W","well_watered"
2019-08-28 04:00:00,23.2875862068966,"W","well_watered"
2019-08-28 04:15:00,23.185,"W","well_watered"
2019-08-28 04:30:00,23.1012068965517,"W","well_watered"
2019-08-28 04:45:00,23.0276666666667,"W","well_watered"
2019-08-28 05:00:00,22.956724137931,"W","well_watered"
2019-08-28 05:15:00,22.9,"W","well_watered"
2019-08-28 05:30:00,22.8360344827586,"W","well_watered"
2019-08-28 05:45:00,22.794,"W","well_watered"
2019-08-28 06:00:00,22.7386206896552,"W","well_watered"
2019-08-28 06:15:00,22.707,"W","well_watered"
2019-08-28 06:30:00,22.6827586206897,"W","well_watered"
2019-08-28 06:45:00,22.6515,"W","well_watered"
2019-08-28 07:00:00,22.6539655172414,"W","well_watered"
2019-08-28 07:15:00,22.6756896551724,"W","well_watered"
2019-08-28 07:30:00,22.702,"W","well_watered"
2019-08-28 07:45:00,22.7503448275862,"W","well_watered"
2019-08-28 08:00:00,22.796,"W","well_watered"
2019-08-28 08:15:00,22.858275862069,"W","well_watered"
2019-08-28 08:30:00,22.9241666666667,"W","well_watered"
2019-08-28 08:45:00,23.0041379310345,"W","well_watered"
2019-08-28 09:00:00,23.1016666666667,"W","well_watered"
2019-08-28 09:15:00,23.2265517241379,"W","well_watered"
2019-08-28 09:30:00,23.3776666666667,"W","well_watered"
2019-08-28 09:45:00,23.5672413793103,"W","well_watered"
2019-08-28 10:00:00,23.7956666666667,"W","well_watered"
2019-08-28 10:15:00,24.0663793103448,"W","well_watered"
2019-08-28 10:30:00,24.3748333333333,"W","well_watered"
2019-08-28 10:45:00,24.7158620689655,"W","well_watered"
2019-08-28 11:00:00,25.0793333333333,"W","well_watered"
2019-08-28 11:15:00,25.4653448275862,"W","well_watered"
2019-08-28 11:30:00,25.8965,"W","well_watered"
2019-08-28 11:45:00,26.3715517241379,"W","well_watered"
2019-08-28 12:00:00,26.8610344827586,"W","well_watered"
2019-08-28 12:15:00,27.3588333333333,"W","well_watered"
2019-08-28 12:30:00,27.8481034482759,"W","well_watered"
2019-08-28 12:45:00,28.3543333333333,"W","well_watered"
2019-08-28 13:00:00,28.8755172413793,"W","well_watered"
2019-08-28 13:15:00,29.3771666666667,"W","well_watered"
2019-08-28 13:30:00,29.8684482758621,"W","well_watered"
2019-08-28 13:45:00,30.3056666666667,"W","well_watered"
2019-08-28 14:00:00,30.7031034482759,"W","well_watered"
2019-08-28 14:15:00,31.0843333333333,"W","well_watered"
2019-08-28 14:30:00,31.4991379310345,"W","well_watered"
2019-08-28 14:45:00,31.9571666666667,"W","well_watered"
2019-08-28 15:00:00,32.4248275862069,"W","well_watered"
2019-08-28 15:15:00,32.8363333333333,"W","well_watered"
2019-08-28 15:30:00,33.2129310344828,"W","well_watered"
2019-08-28 15:45:00,33.5758620689655,"W","well_watered"
2019-08-28 16:00:00,33.9145,"W","well_watered"
2019-08-28 16:15:00,34.1960344827586,"W","well_watered"
2019-08-28 16:30:00,34.4101666666667,"W","well_watered"
2019-08-28 16:45:00,34.5524137931034,"W","well_watered"
2019-08-28 17:00:00,34.672,"W","well_watered"
2019-08-28 17:15:00,34.7448275862069,"W","well_watered"
2019-08-28 17:30:00,34.7865,"W","well_watered"
2019-08-28 17:45:00,34.8036206896552,"W","well_watered"
2019-08-28 18:00:00,34.7843333333333,"W","well_watered"
2019-08-28 18:15:00,34.7853448275862,"W","well_watered"
2019-08-28 18:30:00,34.7356666666667,"W","well_watered"
2019-08-28 18:45:00,34.5453448275862,"W","well_watered"
2019-08-28 19:00:00,34.3618333333333,"W","well_watered"
2019-08-28 19:15:00,34.1729310344828,"W","well_watered"
2019-08-28 19:30:00,33.9636206896552,"W","well_watered"
2019-08-28 19:45:00,33.7365,"W","well_watered"
2019-08-28 20:00:00,33.4946551724138,"W","well_watered"
2019-08-28 20:15:00,33.2396666666667,"W","well_watered"
2019-08-28 20:30:00,32.9601724137931,"W","well_watered"
2019-08-28 20:45:00,32.668,"W","well_watered"
2019-08-28 21:00:00,32.3462068965517,"W","well_watered"
2019-08-28 21:15:00,32.0226666666667,"W","well_watered"
2019-08-28 21:30:00,31.6984482758621,"W","well_watered"
2019-08-28 21:45:00,31.379,"W","well_watered"
2019-08-28 22:00:00,31.0620689655172,"W","well_watered"
2019-08-28 22:15:00,30.7381666666667,"W","well_watered"
2019-08-28 22:30:00,30.3996551724138,"W","well_watered"
2019-08-28 22:45:00,30.0555,"W","well_watered"
2019-08-28 23:00:00,29.7146551724138,"W","well_watered"
2019-08-28 23:15:00,29.3761666666667,"W","well_watered"
2019-08-28 23:30:00,29.0529310344828,"W","well_watered"
2019-08-28 23:45:00,28.7413793103448,"W","well_watered"
2019-08-29 00:00:00,28.4276666666667,"W","well_watered"
2019-08-29 00:15:00,28.1174137931034,"W","well_watered"
2019-08-29 00:30:00,27.808,"W","well_watered"
2019-08-29 00:45:00,27.5129310344828,"W","well_watered"
2019-08-29 01:00:00,27.2208333333333,"W","well_watered"
2019-08-29 01:15:00,26.9470689655172,"W","well_watered"
2019-08-29 01:30:00,26.6851666666667,"W","well_watered"
2019-08-29 01:45:00,26.4277586206897,"W","well_watered"
2019-08-29 02:00:00,26.178,"W","well_watered"
2019-08-29 02:15:00,25.9341379310345,"W","well_watered"
2019-08-29 02:30:00,25.701,"W","well_watered"
2019-08-29 02:45:00,25.4663793103448,"W","well_watered"
2019-08-29 03:00:00,25.2486666666667,"W","well_watered"
2019-08-29 03:15:00,25.0505172413793,"W","well_watered"
2019-08-29 03:30:00,24.8531666666667,"W","well_watered"
2019-08-29 03:45:00,24.6703448275862,"W","well_watered"
2019-08-29 04:00:00,24.508275862069,"W","well_watered"
2019-08-29 04:15:00,24.357,"W","well_watered"
2019-08-29 04:30:00,24.228275862069,"W","well_watered"
2019-08-29 04:45:00,24.1135,"W","well_watered"
2019-08-29 05:00:00,24.0058620689655,"W","well_watered"
2019-08-29 05:15:00,23.908,"W","well_watered"
2019-08-29 05:30:00,23.8181034482759,"W","well_watered"
2019-08-29 05:45:00,23.7385,"W","well_watered"
2019-08-29 06:00:00,23.6674137931034,"W","well_watered"
2019-08-29 06:15:00,23.5903333333333,"W","well_watered"
2019-08-29 06:30:00,23.5475862068966,"W","well_watered"
2019-08-29 06:45:00,23.489,"W","well_watered"
2019-08-29 07:00:00,23.4596551724138,"W","well_watered"
2019-08-29 07:15:00,23.456,"W","well_watered"
2019-08-29 07:30:00,23.4577586206897,"W","well_watered"
2019-08-29 07:45:00,23.4936206896552,"W","well_watered"
2019-08-29 08:00:00,23.5676666666667,"W","well_watered"
2019-08-29 08:15:00,23.6874137931034,"W","well_watered"
2019-08-29 08:30:00,23.8553333333333,"W","well_watered"
2019-08-29 08:45:00,24.0751724137931,"W","well_watered"
2019-08-29 09:00:00,24.3653333333333,"W","well_watered"
2019-08-29 09:15:00,24.705,"W","well_watered"
2019-08-29 09:30:00,25.1056666666667,"W","well_watered"
2019-08-29 09:45:00,25.5560344827586,"W","well_watered"
2019-08-29 10:00:00,26.048,"W","well_watered"
2019-08-29 10:15:00,26.5429310344828,"W","well_watered"
2019-08-29 10:30:00,27.0185,"W","well_watered"
2019-08-29 10:45:00,27.4629310344828,"W","well_watered"
2019-08-29 11:00:00,27.9121666666667,"W","well_watered"
2019-08-29 11:15:00,28.3803448275862,"W","well_watered"
2019-08-29 11:30:00,28.8489655172414,"W","well_watered"
2019-08-29 11:45:00,29.3143333333333,"W","well_watered"
2019-08-29 12:00:00,29.7375862068966,"W","well_watered"
2019-08-29 12:15:00,30.129,"W","well_watered"
2019-08-29 12:30:00,30.5203448275862,"W","well_watered"
2019-08-29 12:45:00,30.9125,"W","well_watered"
2019-08-29 13:00:00,31.3056896551724,"W","well_watered"
2019-08-29 13:15:00,31.6978333333333,"W","well_watered"
2019-08-29 13:30:00,32.085,"W","well_watered"
2019-08-29 13:45:00,32.465,"W","well_watered"
2019-08-29 14:00:00,32.8112068965517,"W","well_watered"
2019-08-29 14:15:00,33.1441666666667,"W","well_watered"
2019-08-29 14:30:00,33.5058620689655,"W","well_watered"
2019-08-29 14:45:00,33.8901724137931,"W","well_watered"
2019-08-29 15:00:00,34.2576666666667,"W","well_watered"
2019-08-29 15:15:00,34.5572413793103,"W","well_watered"
2019-08-29 15:30:00,34.8131666666667,"W","well_watered"
2019-08-29 15:45:00,35.0346551724138,"W","well_watered"
2019-08-29 16:00:00,35.2321666666667,"W","well_watered"
2019-08-29 16:15:00,35.3596551724138,"W","well_watered"
2019-08-29 16:30:00,35.4248333333333,"W","well_watered"
2019-08-29 16:45:00,35.445,"W","well_watered"
2019-08-29 17:00:00,35.418,"W","well_watered"
2019-08-29 17:15:00,35.3455172413793,"W","well_watered"
2019-08-29 17:30:00,35.2423333333333,"W","well_watered"
2019-08-29 17:45:00,35.0936206896552,"W","well_watered"
2019-08-29 18:00:00,34.9222413793103,"W","well_watered"
2019-08-29 18:15:00,34.7555,"W","well_watered"
2019-08-29 18:30:00,34.4537931034483,"W","well_watered"
2019-08-29 18:45:00,34.1095,"W","well_watered"
2019-08-29 19:00:00,33.815,"W","well_watered"
2019-08-29 19:15:00,33.5175,"W","well_watered"
2019-08-29 19:30:00,33.2212068965517,"W","well_watered"
2019-08-29 19:45:00,32.9116666666667,"W","well_watered"
2019-08-29 20:00:00,32.6003448275862,"W","well_watered"
2019-08-29 20:15:00,32.2933333333333,"W","well_watered"
2019-08-29 20:30:00,31.9779310344828,"W","well_watered"
2019-08-29 20:45:00,31.658,"W","well_watered"
2019-08-29 21:00:00,31.3398275862069,"W","well_watered"
2019-08-29 21:15:00,31.0236666666667,"W","well_watered"
2019-08-29 21:30:00,30.7139655172414,"W","well_watered"
2019-08-29 21:45:00,30.408275862069,"W","well_watered"
2019-08-29 22:00:00,30.0935,"W","well_watered"
2019-08-29 22:15:00,29.7705172413793,"W","well_watered"
2019-08-29 22:30:00,29.4453333333333,"W","well_watered"
2019-08-29 22:45:00,29.1186206896552,"W","well_watered"
2019-08-29 23:00:00,28.7963333333333,"W","well_watered"
2019-08-29 23:15:00,28.4762068965517,"W","well_watered"
2019-08-29 23:30:00,28.1623333333333,"W","well_watered"
2019-08-29 23:45:00,27.8487931034483,"W","well_watered"
2019-08-30 00:00:00,27.5568333333333,"W","well_watered"
2019-08-30 00:15:00,27.2713793103448,"W","well_watered"
2019-08-30 00:30:00,27.005,"W","well_watered"
2019-08-30 00:45:00,26.7422413793103,"W","well_watered"
2019-08-30 01:00:00,26.4956666666667,"W","well_watered"
2019-08-30 01:15:00,26.2606896551724,"W","well_watered"
2019-08-30 01:30:00,26.04,"W","well_watered"
2019-08-30 01:45:00,25.826,"W","well_watered"
2019-08-30 02:00:00,25.6137931034483,"W","well_watered"
2019-08-30 02:15:00,25.4143333333333,"W","well_watered"
2019-08-30 02:30:00,25.2206896551724,"W","well_watered"
2019-08-30 02:45:00,25.0351666666667,"W","well_watered"
2019-08-30 03:00:00,24.858275862069,"W","well_watered"
2019-08-30 03:15:00,24.6865,"W","well_watered"
2019-08-30 03:30:00,24.5246551724138,"W","well_watered"
2019-08-30 03:45:00,24.375,"W","well_watered"
2019-08-30 04:00:00,24.241724137931,"W","well_watered"
2019-08-30 04:15:00,24.124,"W","well_watered"
2019-08-30 04:30:00,24.0208620689655,"W","well_watered"
2019-08-30 04:45:00,23.9184482758621,"W","well_watered"
2019-08-30 05:00:00,23.836,"W","well_watered"
2019-08-30 05:15:00,23.7441379310345,"W","well_watered"
2019-08-30 05:30:00,23.678,"W","well_watered"
2019-08-30 05:45:00,23.6175862068966,"W","well_watered"
2019-08-30 06:00:00,23.552,"W","well_watered"
2019-08-30 06:15:00,23.491724137931,"W","well_watered"
2019-08-30 06:30:00,23.4541666666667,"W","well_watered"
2019-08-30 06:45:00,23.391724137931,"W","well_watered"
2019-08-30 07:00:00,23.361,"W","well_watered"
2019-08-30 07:15:00,23.3110344827586,"W","well_watered"
2019-08-30 07:30:00,23.289,"W","well_watered"
2019-08-30 07:45:00,23.2593103448276,"W","well_watered"
2019-08-30 08:00:00,23.223,"W","well_watered"
2019-08-30 08:15:00,23.22,"W","well_watered"
2019-08-30 08:30:00,23.2187931034483,"W","well_watered"
2019-08-30 08:45:00,23.2023333333333,"W","well_watered"
2019-08-30 09:00:00,23.2063793103448,"W","well_watered"
2019-08-30 09:15:00,23.2421666666667,"W","well_watered"
2019-08-30 09:30:00,23.25,"W","well_watered"
2019-08-30 09:45:00,23.293,"W","well_watered"
2019-08-30 10:00:00,23.3541379310345,"W","well_watered"
2019-08-30 10:15:00,23.414,"W","well_watered"
2019-08-30 10:30:00,23.5075862068966,"W","well_watered"
2019-08-30 10:45:00,23.6003333333333,"W","well_watered"
2019-08-30 11:00:00,23.7046551724138,"W","well_watered"
2019-08-30 11:15:00,23.8085,"W","well_watered"
2019-08-30 11:30:00,23.9139655172414,"W","well_watered"
2019-08-30 11:45:00,24.0724137931035,"W","well_watered"
2019-08-30 12:00:00,24.2763333333333,"W","well_watered"
2019-08-30 12:15:00,24.5336206896552,"W","well_watered"
2019-08-30 12:30:00,24.8418333333333,"W","well_watered"
2019-08-30 12:45:00,25.1843103448276,"W","well_watered"
2019-08-30 13:00:00,25.5236666666667,"W","well_watered"
2019-08-30 13:15:00,25.8641379310345,"W","well_watered"
2019-08-30 13:30:00,26.2281666666667,"W","well_watered"
2019-08-30 13:45:00,26.5927586206897,"W","well_watered"
2019-08-30 14:00:00,26.9256666666667,"W","well_watered"
2019-08-30 14:15:00,27.2455172413793,"W","well_watered"
2019-08-30 14:30:00,27.5944827586207,"W","well_watered"
2019-08-30 14:45:00,27.9851666666667,"W","well_watered"
2019-08-30 15:00:00,28.2841379310345,"W","well_watered"
2019-08-30 15:15:00,28.5153333333333,"W","well_watered"
2019-08-30 15:30:00,28.7487931034483,"W","well_watered"
2019-08-30 15:45:00,28.9913333333333,"W","well_watered"
2019-08-30 16:00:00,29.2546551724138,"W","well_watered"
2019-08-30 16:15:00,29.5006666666667,"W","well_watered"
2019-08-30 16:30:00,29.6989655172414,"W","well_watered"
2019-08-30 16:45:00,29.8673333333333,"W","well_watered"
