Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,12/8/2019 5:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,105°,40°,-105°
SUM,12/8/2019 6:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,102°,40°,-105°
SUM,12/8/2019 6:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,12/8/2019 6:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,12/8/2019 6:47:49 AM,,0.0,0.5,0.000,0.00,1.00,0.00,94°,40°,-105°
SUM,12/8/2019 7:02:49 AM,,0.0,3.1,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,12/8/2019 7:17:49 AM,,0.0,10.0,0.000,0.00,1.00,0.00,89°,40°,-105°
SUM,12/8/2019 7:32:49 AM,,0.0,25.6,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,12/8/2019 7:47:49 AM,,0.0,52.2,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,12/8/2019 8:02:49 AM,,0.0,65.2,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,12/8/2019 8:17:49 AM,,0.0,92.8,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,12/8/2019 8:32:49 AM,,0.0,133.2,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,12/8/2019 8:47:49 AM,,0.0,141.5,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,12/8/2019 9:02:49 AM,,0.0,160.0,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,12/8/2019 9:17:49 AM,,0.0,198.5,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,12/8/2019 9:32:49 AM,,0.0,174.3,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/8/2019 9:47:49 AM,,0.0,266.4,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,12/8/2019 10:02:49 AM,,0.0,310.4,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/8/2019 10:17:49 AM,,0.0,378.1,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/8/2019 10:32:49 AM,,0.0,440.1,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/8/2019 10:47:49 AM,,0.0,490.5,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/8/2019 11:02:49 AM,,0.0,531.5,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/8/2019 11:17:49 AM,,0.0,578.2,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 11:32:49 AM,,0.0,633.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 11:47:49 AM,,0.0,684.0,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 12:02:49 PM,,0.0,669.4,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 12:17:49 PM,,0.0,628.9,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 12:32:49 PM,,0.0,589.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/8/2019 12:47:49 PM,,0.0,558.5,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/8/2019 1:02:49 PM,,0.0,526.3,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/8/2019 1:17:49 PM,,0.0,482.2,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/8/2019 1:32:49 PM,,0.0,373.4,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/8/2019 1:47:49 PM,,0.0,254.2,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/8/2019 2:02:49 PM,,0.0,244.0,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,12/8/2019 2:17:49 PM,,0.0,70.1,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/8/2019 2:32:49 PM,,0.0,93.5,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/8/2019 2:47:49 PM,,0.0,72.3,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,12/8/2019 3:02:49 PM,,0.0,75.9,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,12/8/2019 3:17:49 PM,,0.0,69.7,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,12/8/2019 3:32:49 PM,,0.0,66.1,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,12/8/2019 3:47:49 PM,,0.0,37.2,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/8/2019 4:02:49 PM,,0.0,18.5,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,12/8/2019 4:17:49 PM,,0.0,5.0,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,12/8/2019 4:32:49 PM,,0.0,0.9,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/8/2019 4:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,12/8/2019 5:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,12/8/2019 5:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,12/8/2019 5:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,12/8/2019 5:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,104°,40°,-105°
SUM,12/8/2019 6:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/8/2019 6:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,12/8/2019 6:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,12/8/2019 6:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,12/8/2019 7:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/8/2019 7:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/8/2019 7:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,12/8/2019 7:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,12/8/2019 8:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,12/8/2019 8:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,12/8/2019 8:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,12/8/2019 8:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,12/8/2019 9:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/8/2019 9:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,12/8/2019 9:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,12/8/2019 9:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,12/8/2019 10:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,12/8/2019 10:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,12/8/2019 10:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,12/8/2019 10:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/8/2019 11:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,160°,40°,-105°
SUM,12/8/2019 11:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/8/2019 11:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/8/2019 11:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/9/2019 12:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/9/2019 12:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/9/2019 12:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/9/2019 12:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,159°,40°,-105°
SUM,12/9/2019 1:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,157°,40°,-105°
SUM,12/9/2019 1:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,12/9/2019 1:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,12/9/2019 1:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,12/9/2019 2:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/9/2019 2:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,12/9/2019 2:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,12/9/2019 2:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,12/9/2019 3:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,136°,40°,-105°
SUM,12/9/2019 3:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,12/9/2019 3:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,12/9/2019 3:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,12/9/2019 4:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,12/9/2019 4:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,122°,40°,-105°
SUM,12/9/2019 4:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,119°,40°,-105°
SUM,12/9/2019 4:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,116°,40°,-105°
SUM,12/9/2019 5:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,12/9/2019 5:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,12/9/2019 5:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,12/9/2019 5:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,105°,40°,-105°
SUM,12/9/2019 6:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/9/2019 6:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,12/9/2019 6:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,12/9/2019 6:47:49 AM,,0.0,0.7,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/9/2019 7:02:49 AM,,0.0,5.3,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,12/9/2019 7:17:49 AM,,0.0,17.3,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/9/2019 7:32:49 AM,,0.0,49.3,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,12/9/2019 7:47:49 AM,,0.0,88.7,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,12/9/2019 8:02:49 AM,,0.0,73.5,0.000,0.00,1.00,0.00,82°,40°,-105°
SUM,12/9/2019 8:17:49 AM,,0.0,105.4,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,12/9/2019 8:32:49 AM,,0.0,293.4,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,12/9/2019 8:47:49 AM,,0.0,307.6,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,12/9/2019 9:02:49 AM,,0.0,336.7,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,12/9/2019 9:17:49 AM,,0.0,384.5,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,12/9/2019 9:32:49 AM,,0.0,411.0,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/9/2019 9:47:49 AM,,0.0,449.7,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,12/9/2019 10:02:49 AM,,0.0,391.8,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/9/2019 10:17:49 AM,,0.0,435.4,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/9/2019 10:32:49 AM,,0.0,190.0,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/9/2019 10:47:49 AM,,0.0,183.0,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/9/2019 11:02:49 AM,,0.0,304.9,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/9/2019 11:17:49 AM,,0.0,212.5,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 11:32:49 AM,,0.0,243.9,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 11:47:49 AM,,0.0,151.9,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 12:02:49 PM,,0.0,174.6,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 12:17:49 PM,,0.0,223.7,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 12:32:49 PM,,0.0,221.4,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/9/2019 12:47:49 PM,,0.0,154.9,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/9/2019 1:02:49 PM,,0.0,169.5,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/9/2019 1:17:49 PM,,0.0,140.8,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/9/2019 1:32:49 PM,,0.0,347.4,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/9/2019 1:47:49 PM,,0.0,364.5,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/9/2019 2:02:49 PM,,0.0,465.2,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,12/9/2019 2:17:49 PM,,0.0,409.1,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/9/2019 2:32:49 PM,,0.0,259.5,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/9/2019 2:47:49 PM,,0.0,292.2,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,12/9/2019 3:02:49 PM,,0.0,133.3,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,12/9/2019 3:17:49 PM,,0.0,122.7,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,12/9/2019 3:32:49 PM,,0.0,89.7,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,12/9/2019 3:47:49 PM,,0.0,38.7,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/9/2019 4:02:49 PM,,0.0,22.5,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,12/9/2019 4:17:49 PM,,0.0,9.4,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,12/9/2019 4:32:49 PM,,0.0,2.0,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/9/2019 4:47:49 PM,,0.0,0.2,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,12/9/2019 5:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,96°,40°,-105°
SUM,12/9/2019 5:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,12/9/2019 5:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,12/9/2019 5:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/9/2019 6:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/9/2019 6:17:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,12/9/2019 6:32:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,12/9/2019 6:47:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,12/9/2019 7:02:49 PM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/9/2019 7:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/9/2019 7:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,12/9/2019 7:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,12/9/2019 8:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,12/9/2019 8:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,12/9/2019 8:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
SUM,12/9/2019 8:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,138°,40°,-105°
SUM,12/9/2019 9:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,140°,40°,-105°
SUM,12/9/2019 9:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,143°,40°,-105°
SUM,12/9/2019 9:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,146°,40°,-105°
SUM,12/9/2019 9:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,149°,40°,-105°
SUM,12/9/2019 10:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,151°,40°,-105°
SUM,12/9/2019 10:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,154°,40°,-105°
SUM,12/9/2019 10:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,156°,40°,-105°
SUM,12/9/2019 10:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,158°,40°,-105°
SUM,12/9/2019 11:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,160°,40°,-105°
SUM,12/9/2019 11:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/9/2019 11:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/9/2019 11:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/10/2019 12:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,163°,40°,-105°
SUM,12/10/2019 12:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,162°,40°,-105°
SUM,12/10/2019 12:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,161°,40°,-105°
SUM,12/10/2019 12:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,159°,40°,-105°
SUM,12/10/2019 1:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,157°,40°,-105°
SUM,12/10/2019 1:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,155°,40°,-105°
SUM,12/10/2019 1:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,153°,40°,-105°
SUM,12/10/2019 1:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,150°,40°,-105°
SUM,12/10/2019 2:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,148°,40°,-105°
SUM,12/10/2019 2:17:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,145°,40°,-105°
SUM,12/10/2019 2:32:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,142°,40°,-105°
SUM,12/10/2019 2:47:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,139°,40°,-105°
SUM,12/10/2019 3:02:49 AM,,0.0,0.0,0.000,0.00,1.00,0.00,137°,40°,-105°
SUM,12/10/2019 3:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,134°,40°,-105°
SUM,12/10/2019 3:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,131°,40°,-105°
SUM,12/10/2019 3:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,128°,40°,-105°
SUM,12/10/2019 4:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,125°,40°,-105°
SUM,12/10/2019 4:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,122°,40°,-105°
SUM,12/10/2019 4:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,119°,40°,-105°
SUM,12/10/2019 4:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/10/2019 5:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,114°,40°,-105°
SUM,12/10/2019 5:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,111°,40°,-105°
SUM,12/10/2019 5:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,108°,40°,-105°
SUM,12/10/2019 5:47:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,105°,40°,-105°
SUM,12/10/2019 6:02:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/10/2019 6:17:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,100°,40°,-105°
SUM,12/10/2019 6:32:49 AM,,0.0,0.1,0.000,0.00,1.00,0.00,97°,40°,-105°
SUM,12/10/2019 6:47:49 AM,,0.0,0.6,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/10/2019 7:02:49 AM,,0.0,5.1,0.000,0.00,1.00,0.00,92°,40°,-105°
SUM,12/10/2019 7:17:49 AM,,0.0,19.5,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/10/2019 7:32:49 AM,,0.0,44.2,0.000,0.00,1.00,0.00,87°,40°,-105°
SUM,12/10/2019 7:47:49 AM,,0.0,65.1,0.000,0.00,1.00,0.00,85°,40°,-105°
SUM,12/10/2019 8:02:49 AM,,0.0,117.2,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/10/2019 8:17:49 AM,,0.0,148.5,0.000,0.00,1.00,0.00,80°,40°,-105°
SUM,12/10/2019 8:32:49 AM,,0.0,208.6,0.000,0.00,1.00,0.00,78°,40°,-105°
SUM,12/10/2019 8:47:49 AM,,0.0,283.7,0.000,0.00,1.00,0.00,76°,40°,-105°
SUM,12/10/2019 9:02:49 AM,,0.0,233.1,0.000,0.00,1.00,0.00,74°,40°,-105°
SUM,12/10/2019 9:17:49 AM,,0.0,337.8,0.000,0.00,1.00,0.00,72°,40°,-105°
SUM,12/10/2019 9:32:49 AM,,0.0,345.5,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/10/2019 9:47:49 AM,,0.0,344.2,0.000,0.00,1.00,0.00,69°,40°,-105°
SUM,12/10/2019 10:02:49 AM,,0.0,353.2,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/10/2019 10:17:49 AM,,0.0,360.0,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/10/2019 10:32:49 AM,,0.0,468.4,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/10/2019 10:47:49 AM,,0.0,408.1,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/10/2019 11:02:49 AM,,0.0,524.3,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/10/2019 11:17:49 AM,,0.0,295.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/10/2019 11:32:49 AM,,0.0,490.6,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/10/2019 11:47:49 AM,,0.0,419.5,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/10/2019 12:02:49 PM,,0.0,504.3,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/10/2019 12:17:49 PM,,0.0,276.8,0.000,0.00,1.00,0.00,63°,40°,-105°
SUM,12/10/2019 12:32:49 PM,,0.0,550.7,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/10/2019 12:47:49 PM,,0.0,374.1,0.000,0.00,1.00,0.00,64°,40°,-105°
SUM,12/10/2019 1:02:49 PM,,0.0,340.1,0.000,0.00,1.00,0.00,65°,40°,-105°
SUM,12/10/2019 1:17:49 PM,,0.0,294.2,0.000,0.00,1.00,0.00,66°,40°,-105°
SUM,12/10/2019 1:32:49 PM,,0.0,266.2,0.000,0.00,1.00,0.00,67°,40°,-105°
SUM,12/10/2019 1:47:49 PM,,0.0,263.1,0.000,0.00,1.00,0.00,68°,40°,-105°
SUM,12/10/2019 2:02:49 PM,,0.0,401.0,0.000,0.00,1.00,0.00,70°,40°,-105°
SUM,12/10/2019 2:17:49 PM,,0.0,347.7,0.000,0.00,1.00,0.00,71°,40°,-105°
SUM,12/10/2019 2:32:49 PM,,0.0,389.9,0.000,0.00,1.00,0.00,73°,40°,-105°
SUM,12/10/2019 2:47:49 PM,,0.0,284.6,0.000,0.00,1.00,0.00,75°,40°,-105°
SUM,12/10/2019 3:02:49 PM,,0.0,212.6,0.000,0.00,1.00,0.00,77°,40°,-105°
SUM,12/10/2019 3:17:49 PM,,0.0,197.6,0.000,0.00,1.00,0.00,79°,40°,-105°
SUM,12/10/2019 3:32:49 PM,,0.0,98.9,0.000,0.00,1.00,0.00,81°,40°,-105°
SUM,12/10/2019 3:47:49 PM,,0.0,51.1,0.000,0.00,1.00,0.00,83°,40°,-105°
SUM,12/10/2019 4:02:49 PM,,0.0,25.1,0.000,0.00,1.00,0.00,86°,40°,-105°
SUM,12/10/2019 4:17:49 PM,,0.0,8.9,0.000,0.00,1.00,0.00,88°,40°,-105°
SUM,12/10/2019 4:32:49 PM,,0.0,1.9,0.000,0.00,1.00,0.00,90°,40°,-105°
SUM,12/10/2019 4:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,93°,40°,-105°
SUM,12/10/2019 5:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,95°,40°,-105°
SUM,12/10/2019 5:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,98°,40°,-105°
SUM,12/10/2019 5:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,101°,40°,-105°
SUM,12/10/2019 5:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,103°,40°,-105°
SUM,12/10/2019 6:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,106°,40°,-105°
SUM,12/10/2019 6:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,109°,40°,-105°
SUM,12/10/2019 6:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,112°,40°,-105°
SUM,12/10/2019 6:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,115°,40°,-105°
SUM,12/10/2019 7:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,117°,40°,-105°
SUM,12/10/2019 7:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,120°,40°,-105°
SUM,12/10/2019 7:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,123°,40°,-105°
SUM,12/10/2019 7:47:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,126°,40°,-105°
SUM,12/10/2019 8:02:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,129°,40°,-105°
SUM,12/10/2019 8:17:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,132°,40°,-105°
SUM,12/10/2019 8:32:49 PM,,0.0,0.0,0.000,0.00,1.00,0.00,135°,40°,-105°
