Record Type,Date and Time,Annotation,Average Above PAR,Average Below PAR,Tau [Τ],Leaf Area Index [LAI],Leaf Distribuition [Χ],Beam Fraction [Fb],Zenith Angle,Latitude,Longitude
SUM,11/22/2019 3:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,126°,40°,-104°
SUM,11/22/2019 3:52:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,123°,40°,-104°
SUM,11/22/2019 4:07:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,121°,40°,-104°
SUM,11/22/2019 4:22:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,118°,40°,-104°
SUM,11/22/2019 4:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,115°,40°,-104°
SUM,11/22/2019 4:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,112°,40°,-104°
SUM,11/22/2019 5:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,109°,40°,-104°
SUM,11/22/2019 5:22:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,106°,40°,-104°
SUM,11/22/2019 5:37:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,104°,40°,-104°
SUM,11/22/2019 5:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,11/22/2019 6:07:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,98°,40°,-104°
SUM,11/22/2019 6:22:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,95°,40°,-104°
SUM,11/22/2019 6:37:48 AM,,0.0,0.4,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,11/22/2019 6:52:48 AM,,0.0,3.9,0.000,0.00,0.96,0.00,90°,40°,-104°
SUM,11/22/2019 7:07:48 AM,,0.0,13.4,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,11/22/2019 7:22:48 AM,,0.0,25.6,0.000,0.00,0.96,0.00,85°,40°,-104°
SUM,11/22/2019 7:37:48 AM,,0.0,37.1,0.000,0.00,0.96,0.00,83°,40°,-104°
SUM,11/22/2019 7:52:48 AM,,0.0,51.6,0.000,0.00,0.96,0.00,80°,40°,-104°
SUM,11/22/2019 8:07:48 AM,,0.0,70.2,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,11/22/2019 8:22:48 AM,,0.0,131.1,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,11/22/2019 8:37:48 AM,,0.0,97.4,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,11/22/2019 8:52:48 AM,,0.0,124.3,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,11/22/2019 9:07:48 AM,,0.0,138.5,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,11/22/2019 9:22:48 AM,,0.0,111.1,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,11/22/2019 9:37:48 AM,,0.0,252.3,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/22/2019 9:52:48 AM,,0.0,187.6,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,11/22/2019 10:07:48 AM,,0.0,142.0,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,11/22/2019 10:22:48 AM,,0.0,262.2,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/22/2019 10:37:48 AM,,0.0,277.3,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/22/2019 10:52:48 AM,,0.0,411.8,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/22/2019 11:07:48 AM,,0.0,281.9,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/22/2019 11:22:48 AM,,0.0,556.7,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/22/2019 11:37:48 AM,,0.0,858.4,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/22/2019 11:52:48 AM,,0.0,615.4,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/22/2019 12:07:48 PM,,0.0,487.4,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/22/2019 12:22:48 PM,,0.0,395.4,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/22/2019 12:37:48 PM,,0.0,530.0,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/22/2019 12:52:48 PM,,0.0,645.8,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/22/2019 1:07:48 PM,,0.0,657.2,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/22/2019 1:22:48 PM,,0.0,334.9,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,11/22/2019 1:37:48 PM,,0.0,614.9,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,11/22/2019 1:52:48 PM,,0.0,541.8,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/22/2019 2:07:48 PM,,0.0,478.7,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,11/22/2019 2:22:48 PM,,0.0,391.6,0.000,0.00,0.96,0.00,71°,40°,-104°
SUM,11/22/2019 2:37:48 PM,,0.0,307.1,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,11/22/2019 2:52:48 PM,,0.0,248.4,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,11/22/2019 3:07:48 PM,,0.0,106.2,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,11/22/2019 3:22:48 PM,,0.0,81.8,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,11/22/2019 3:37:48 PM,,0.0,120.2,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,11/22/2019 3:52:48 PM,,0.0,50.2,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,11/22/2019 4:07:48 PM,,0.0,30.7,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,11/22/2019 4:22:48 PM,,0.0,12.9,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,11/22/2019 4:37:48 PM,,0.0,3.1,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,11/22/2019 4:52:48 PM,,0.0,0.2,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,11/22/2019 5:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,11/22/2019 5:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,11/22/2019 5:37:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,11/22/2019 5:52:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,11/22/2019 6:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,11/22/2019 6:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,11/22/2019 6:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,113°,40°,-104°
SUM,11/22/2019 6:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,116°,40°,-104°
SUM,11/22/2019 7:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,119°,40°,-104°
SUM,11/22/2019 7:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,122°,40°,-104°
SUM,11/22/2019 7:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,124°,40°,-104°
SUM,11/22/2019 7:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,11/22/2019 8:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,11/22/2019 8:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,133°,40°,-104°
SUM,11/22/2019 8:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,136°,40°,-104°
SUM,11/22/2019 8:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,139°,40°,-104°
SUM,11/22/2019 9:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,11/22/2019 9:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,11/22/2019 9:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,147°,40°,-104°
SUM,11/22/2019 9:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,149°,40°,-104°
SUM,11/22/2019 10:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,151°,40°,-104°
SUM,11/22/2019 10:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,154°,40°,-104°
SUM,11/22/2019 10:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,156°,40°,-104°
SUM,11/22/2019 10:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,11/22/2019 11:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,11/22/2019 11:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,11/22/2019 11:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/22/2019 11:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/23/2019 12:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,11/23/2019 12:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,158°,40°,-104°
SUM,11/23/2019 12:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,11/23/2019 12:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,155°,40°,-104°
SUM,11/23/2019 1:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,153°,40°,-104°
SUM,11/23/2019 1:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,151°,40°,-104°
SUM,11/23/2019 1:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,148°,40°,-104°
SUM,11/23/2019 1:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,146°,40°,-104°
SUM,11/23/2019 2:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,143°,40°,-104°
SUM,11/23/2019 2:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,11/23/2019 2:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,138°,40°,-104°
SUM,11/23/2019 2:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,135°,40°,-104°
SUM,11/23/2019 3:07:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,132°,40°,-104°
SUM,11/23/2019 3:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,129°,40°,-104°
SUM,11/23/2019 3:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,126°,40°,-104°
SUM,11/23/2019 3:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,124°,40°,-104°
SUM,11/23/2019 4:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,121°,40°,-104°
SUM,11/23/2019 4:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,118°,40°,-104°
SUM,11/23/2019 4:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,115°,40°,-104°
SUM,11/23/2019 4:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,112°,40°,-104°
SUM,11/23/2019 5:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,109°,40°,-104°
SUM,11/23/2019 5:22:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,11/23/2019 5:37:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,104°,40°,-104°
SUM,11/23/2019 5:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,11/23/2019 6:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,98°,40°,-104°
SUM,11/23/2019 6:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,11/23/2019 6:37:48 AM,,0.0,1.4,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,11/23/2019 6:52:48 AM,,0.0,7.9,0.000,0.00,0.96,0.00,90°,40°,-104°
SUM,11/23/2019 7:07:48 AM,,0.0,31.7,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,11/23/2019 7:22:48 AM,,0.0,70.1,0.000,0.00,0.96,0.00,85°,40°,-104°
SUM,11/23/2019 7:37:48 AM,,0.0,100.9,0.000,0.00,0.96,0.00,83°,40°,-104°
SUM,11/23/2019 7:52:48 AM,,0.0,128.6,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,11/23/2019 8:07:48 AM,,0.0,173.9,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,11/23/2019 8:22:48 AM,,0.0,242.3,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,11/23/2019 8:37:48 AM,,0.0,263.4,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,11/23/2019 8:52:48 AM,,0.0,243.8,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,11/23/2019 9:07:48 AM,,0.0,315.6,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,11/23/2019 9:22:48 AM,,0.0,394.5,0.000,0.00,0.96,0.00,68°,40°,-104°
SUM,11/23/2019 9:37:48 AM,,0.0,488.1,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/23/2019 9:52:48 AM,,0.0,554.0,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,11/23/2019 10:07:48 AM,,0.0,584.5,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,11/23/2019 10:22:48 AM,,0.0,609.0,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/23/2019 10:37:48 AM,,0.0,634.5,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/23/2019 10:52:48 AM,,0.0,676.5,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/23/2019 11:07:48 AM,,0.0,708.7,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/23/2019 11:22:48 AM,,0.0,749.4,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/23/2019 11:37:48 AM,,0.0,805.9,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/23/2019 11:52:48 AM,,0.0,813.2,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/23/2019 12:07:48 PM,,0.0,777.0,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/23/2019 12:22:48 PM,,0.0,731.6,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/23/2019 12:37:48 PM,,0.0,707.7,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/23/2019 12:52:48 PM,,0.0,673.3,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/23/2019 1:07:48 PM,,0.0,631.2,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/23/2019 1:22:48 PM,,0.0,620.8,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,11/23/2019 1:37:48 PM,,0.0,598.2,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,11/23/2019 1:52:48 PM,,0.0,535.3,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/23/2019 2:07:48 PM,,0.0,466.5,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,11/23/2019 2:22:48 PM,,0.0,383.6,0.000,0.00,0.96,0.00,71°,40°,-104°
SUM,11/23/2019 2:37:48 PM,,0.0,308.1,0.000,0.00,0.96,0.00,73°,40°,-104°
SUM,11/23/2019 2:52:48 PM,,0.0,255.7,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,11/23/2019 3:07:48 PM,,0.0,224.7,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,11/23/2019 3:22:48 PM,,0.0,184.6,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,11/23/2019 3:37:48 PM,,0.0,137.2,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,11/23/2019 3:52:48 PM,,0.0,59.1,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,11/23/2019 4:07:48 PM,,0.0,27.2,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,11/23/2019 4:22:48 PM,,0.0,13.3,0.000,0.00,0.96,0.00,89°,40°,-104°
SUM,11/23/2019 4:37:48 PM,,0.0,3.6,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,11/23/2019 4:52:48 PM,,0.0,0.2,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,11/23/2019 5:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,11/23/2019 5:22:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,11/23/2019 5:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,11/23/2019 5:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,11/23/2019 6:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,11/23/2019 6:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,11/23/2019 6:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,113°,40°,-104°
SUM,11/23/2019 6:52:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,116°,40°,-104°
SUM,11/23/2019 7:07:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,119°,40°,-104°
SUM,11/23/2019 7:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,122°,40°,-104°
SUM,11/23/2019 7:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,125°,40°,-104°
SUM,11/23/2019 7:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,11/23/2019 8:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,11/23/2019 8:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,133°,40°,-104°
SUM,11/23/2019 8:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,136°,40°,-104°
SUM,11/23/2019 8:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,139°,40°,-104°
SUM,11/23/2019 9:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,11/23/2019 9:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,144°,40°,-104°
SUM,11/23/2019 9:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,147°,40°,-104°
SUM,11/23/2019 9:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,149°,40°,-104°
SUM,11/23/2019 10:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,152°,40°,-104°
SUM,11/23/2019 10:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,154°,40°,-104°
SUM,11/23/2019 10:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,156°,40°,-104°
SUM,11/23/2019 10:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,11/23/2019 11:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,11/23/2019 11:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/23/2019 11:37:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/23/2019 11:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/24/2019 12:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,160°,40°,-104°
SUM,11/24/2019 12:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,159°,40°,-104°
SUM,11/24/2019 12:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,157°,40°,-104°
SUM,11/24/2019 12:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,155°,40°,-104°
SUM,11/24/2019 1:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,153°,40°,-104°
SUM,11/24/2019 1:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,151°,40°,-104°
SUM,11/24/2019 1:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,149°,40°,-104°
SUM,11/24/2019 1:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,146°,40°,-104°
SUM,11/24/2019 2:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,143°,40°,-104°
SUM,11/24/2019 2:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,141°,40°,-104°
SUM,11/24/2019 2:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,138°,40°,-104°
SUM,11/24/2019 2:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,135°,40°,-104°
SUM,11/24/2019 3:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,132°,40°,-104°
SUM,11/24/2019 3:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,130°,40°,-104°
SUM,11/24/2019 3:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,127°,40°,-104°
SUM,11/24/2019 3:52:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,124°,40°,-104°
SUM,11/24/2019 4:07:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,121°,40°,-104°
SUM,11/24/2019 4:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,118°,40°,-104°
SUM,11/24/2019 4:37:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,115°,40°,-104°
SUM,11/24/2019 4:52:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,112°,40°,-104°
SUM,11/24/2019 5:07:48 AM,,0.0,0.1,0.000,0.00,0.96,0.00,110°,40°,-104°
SUM,11/24/2019 5:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,11/24/2019 5:37:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,104°,40°,-104°
SUM,11/24/2019 5:52:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,101°,40°,-104°
SUM,11/24/2019 6:07:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,98°,40°,-104°
SUM,11/24/2019 6:22:48 AM,,0.0,0.0,0.000,0.00,0.96,0.00,96°,40°,-104°
SUM,11/24/2019 6:37:48 AM,,0.0,0.9,0.000,0.00,0.96,0.00,93°,40°,-104°
SUM,11/24/2019 6:52:48 AM,,0.0,5.3,0.000,0.00,0.96,0.00,90°,40°,-104°
SUM,11/24/2019 7:07:48 AM,,0.0,18.8,0.000,0.00,0.96,0.00,88°,40°,-104°
SUM,11/24/2019 7:22:48 AM,,0.0,22.5,0.000,0.00,0.96,0.00,85°,40°,-104°
SUM,11/24/2019 7:37:48 AM,,0.0,33.2,0.000,0.00,0.96,0.00,83°,40°,-104°
SUM,11/24/2019 7:52:48 AM,,0.0,47.5,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,11/24/2019 8:07:48 AM,,0.0,47.3,0.000,0.00,0.96,0.00,78°,40°,-104°
SUM,11/24/2019 8:22:48 AM,,0.0,54.5,0.000,0.00,0.96,0.00,76°,40°,-104°
SUM,11/24/2019 8:37:48 AM,,0.0,220.4,0.000,0.00,0.96,0.00,74°,40°,-104°
SUM,11/24/2019 8:52:48 AM,,0.0,255.8,0.000,0.00,0.96,0.00,72°,40°,-104°
SUM,11/24/2019 9:07:48 AM,,0.0,178.7,0.000,0.00,0.96,0.00,70°,40°,-104°
SUM,11/24/2019 9:22:48 AM,,0.0,348.3,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,11/24/2019 9:37:48 AM,,0.0,229.8,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/24/2019 9:52:48 AM,,0.0,549.8,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,11/24/2019 10:07:48 AM,,0.0,590.9,0.000,0.00,0.96,0.00,64°,40°,-104°
SUM,11/24/2019 10:22:48 AM,,0.0,634.6,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/24/2019 10:37:48 AM,,0.0,638.9,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/24/2019 10:52:48 AM,,0.0,654.3,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/24/2019 11:07:48 AM,,0.0,647.9,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/24/2019 11:22:48 AM,,0.0,593.7,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/24/2019 11:37:48 AM,,0.0,802.4,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/24/2019 11:52:48 AM,,0.0,801.1,0.000,0.00,0.96,0.00,60°,40°,-104°
SUM,11/24/2019 12:07:48 PM,,0.0,778.0,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/24/2019 12:22:48 PM,,0.0,737.6,0.000,0.00,0.96,0.00,61°,40°,-104°
SUM,11/24/2019 12:37:48 PM,,0.0,622.2,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/24/2019 12:52:48 PM,,0.0,561.9,0.000,0.00,0.96,0.00,62°,40°,-104°
SUM,11/24/2019 1:07:48 PM,,0.0,642.9,0.000,0.00,0.96,0.00,63°,40°,-104°
SUM,11/24/2019 1:22:48 PM,,0.0,619.6,0.000,0.00,0.96,0.00,65°,40°,-104°
SUM,11/24/2019 1:37:48 PM,,0.0,598.4,0.000,0.00,0.96,0.00,66°,40°,-104°
SUM,11/24/2019 1:52:48 PM,,0.0,527.4,0.000,0.00,0.96,0.00,67°,40°,-104°
SUM,11/24/2019 2:07:48 PM,,0.0,126.2,0.000,0.00,0.96,0.00,69°,40°,-104°
SUM,11/24/2019 2:22:48 PM,,0.0,407.7,0.000,0.00,0.96,0.00,71°,40°,-104°
SUM,11/24/2019 2:37:48 PM,,0.0,308.5,0.000,0.00,0.96,0.00,73°,40°,-104°
SUM,11/24/2019 2:52:48 PM,,0.0,253.1,0.000,0.00,0.96,0.00,75°,40°,-104°
SUM,11/24/2019 3:07:48 PM,,0.0,60.5,0.000,0.00,0.96,0.00,77°,40°,-104°
SUM,11/24/2019 3:22:48 PM,,0.0,207.6,0.000,0.00,0.96,0.00,79°,40°,-104°
SUM,11/24/2019 3:37:48 PM,,0.0,159.7,0.000,0.00,0.96,0.00,81°,40°,-104°
SUM,11/24/2019 3:52:48 PM,,0.0,83.2,0.000,0.00,0.96,0.00,84°,40°,-104°
SUM,11/24/2019 4:07:48 PM,,0.0,28.2,0.000,0.00,0.96,0.00,86°,40°,-104°
SUM,11/24/2019 4:22:48 PM,,0.0,14.2,0.000,0.00,0.96,0.00,89°,40°,-104°
SUM,11/24/2019 4:37:48 PM,,0.0,2.8,0.000,0.00,0.96,0.00,91°,40°,-104°
SUM,11/24/2019 4:52:48 PM,,0.0,0.2,0.000,0.00,0.96,0.00,94°,40°,-104°
SUM,11/24/2019 5:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,97°,40°,-104°
SUM,11/24/2019 5:22:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,99°,40°,-104°
SUM,11/24/2019 5:37:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,102°,40°,-104°
SUM,11/24/2019 5:52:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,105°,40°,-104°
SUM,11/24/2019 6:07:48 PM,,0.0,0.0,0.000,0.00,0.96,0.00,107°,40°,-104°
SUM,11/24/2019 6:22:48 PM,,0.0,0.1,0.000,0.00,0.96,0.00,110°,40°,-104°
