Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
26/08/2019,9:00:00,26.19,1.186,9.895,-2.05,0.71,-4.01,0.249,0.15,8.159,4.16,31.5,present ,20.02,35.4,
26/08/2019,9:15:00,27.34,2.523,10.856,-2.03,0.71,-4.01,1.32,0.33,8.116,4.16,33.8,present ,20.02,35.4,
26/08/2019,9:30:00,29.05,1.789,11.373,-2.14,0.71,-4.01,0.585,0.23,8.057,4.16,34.59,present ,20.03,35.7,
26/08/2019,9:45:00,29.85,0.011,11.21,-2.29,0.71,-4.01,-0.35,0,8.031,4.16,35.5,present ,20.03,35.7,
26/08/2019,10:00:00,31.44,-3.798,11.353,-2.73,0.71,-4.01,-1.731,-0.49,7.977,4.16,36.4,present ,20.03,35.7,
26/08/2019,10:15:00,33.21,-4.821,11.734,-2.84,0.71,-4.01,-2.253,-0.62,7.916,4.16,38,present ,20.03,36,
26/08/2019,10:30:00,33.47,-2.532,12.025,-2.59,0.71,-4.01,-1.258,-0.32,7.909,4.16,39.2,present ,20.03,35.7,
26/08/2019,10:45:00,33.85,2.869,12.737,-2.01,0.71,-4.01,0.829,0.37,7.896,4.16,42,present ,20.03,36.3,
26/08/2019,11:00:00,34.3,2.062,12.737,-2.09,0.71,-4.01,0.477,0.26,7.879,4.16,45,present ,20.03,36.3,
26/08/2019,11:15:00,35.06,-0.569,12.365,-2.32,0.71,-4.01,-0.857,-0.07,7.856,4.16,45.8,present ,20.07,36.3,
26/08/2019,11:30:00,34.53,2.351,12.782,-2.05,0.71,-4.01,0.933,0.3,7.873,4.16,45.6,present ,20.07,36.3,
26/08/2019,11:45:00,33.36,1.579,11.889,-2.03,0.71,-4.01,0.468,0.2,7.913,4.16,45.9,present ,20.07,36.3,
26/08/2019,12:00:00,32.57,-1.67,11.352,-2.39,0.71,-4.01,-0.325,-0.21,7.939,4.16,44.5,present ,20.03,36.3,
26/08/2019,12:15:00,32.26,-1.861,11.443,-2.45,0.71,-4.01,-0.591,-0.24,7.95,4.16,43.8,present ,20.03,36.3,
26/08/2019,12:30:00,30.85,2.365,11.021,-1.88,0.71,-4.01,0.083,0.31,7.997,4.16,41.9,present ,20.03,36,
26/08/2019,12:45:00,33.55,-3.782,11.921,-2.72,0.71,-4.01,-1.449,-0.49,7.906,4.16,45.5,present ,20.07,36.3,
26/08/2019,13:00:00,32.19,-1.19,11.486,-2.37,0.71,-4.01,-0.772,-0.15,7.953,4.16,44,present ,20.07,36.3,
26/08/2019,13:15:00,30.74,0.752,10.805,-2.05,0.71,-4.01,0.292,0.09,8,4.16,41.6,present ,20.03,36,
26/08/2019,13:30:00,31.77,-0.546,11.326,-2.28,0.71,-4.01,-0.468,-0.07,7.966,4.16,41.9,present ,20.03,36,
26/08/2019,13:45:00,31.74,-1.87,11.283,-2.44,0.71,-4.01,-1.049,-0.24,7.966,4.16,43.1,present ,20.03,36.3,
26/08/2019,14:00:00,31.01,-0.016,10.872,-2.15,0.71,-4.01,0.083,0,7.99,4.16,43.8,present ,20.03,36.3,
26/08/2019,14:15:00,29.33,0.453,10.468,-2.1,0.71,-4.01,0.754,0.05,8.048,4.16,43.3,present ,20.03,36.3,
26/08/2019,14:30:00,28.24,1.861,10.476,-1.97,0.71,-4.01,0.649,0.24,8.086,4.16,42.5,present ,20.03,36,
26/08/2019,14:45:00,30.02,0.026,10.84,-2.19,0.71,-4.01,-0.056,0,8.024,4.16,43.5,present ,20.06,36,
26/08/2019,15:00:00,30.19,0.465,10.936,-2.15,0.71,-4.01,0.287,0.06,8.021,4.16,41.4,present ,20.03,36,
26/08/2019,15:15:00,29.35,0.969,11.09,-2.17,0.71,-4.01,0.535,0.12,8.048,4.16,41.5,present ,20.06,36,
26/08/2019,15:30:00,30.38,-0.261,11.154,-2.28,0.71,-4.01,-0.002,-0.03,8.014,4.16,42.1,present ,20.03,36,
26/08/2019,15:45:00,29.99,-0.184,11.013,-2.26,0.71,-4.01,-0.355,-0.02,8.028,4.16,42.1,present ,20.03,36,
26/08/2019,16:00:00,30.04,-1.935,10.995,-2.49,0.71,-4.01,-1.124,-0.25,8.024,4.16,43.7,present ,20.03,36.3,
26/08/2019,16:15:00,29.71,-0.761,10.736,-2.29,0.71,-4.01,-0.045,-0.1,8.034,4.16,45.6,present ,20.07,36.3,
26/08/2019,16:30:00,30.14,-2.01,10.744,-2.43,0.71,-4.01,-0.469,-0.26,8.021,4.16,43.8,present ,20.03,36.3,
26/08/2019,16:45:00,30.76,-4.13,10.968,-2.73,0.71,-4.01,-1.554,-0.54,8,4.16,42.6,present ,20.03,36,
26/08/2019,17:00:00,31.33,-4.425,10.993,-2.73,0.71,-4.01,-1.161,-0.57,7.89,4.16,41.9,present ,20.03,36,
26/08/2019,17:15:00,30.87,-1.996,10.843,-2.41,0.71,-4.01,-0.437,-0.26,7.997,4.16,42.1,present ,20.03,36.3,
26/08/2019,17:30:00,30.47,-1.497,10.607,-2.32,0.71,-4.01,-0.375,-0.19,8.01,4.16,40.8,present ,20.03,36,
26/08/2019,17:45:00,29.74,-0.644,10.552,-2.24,0.71,-4.01,0.063,-0.08,8.034,4.16,38.4,present ,20.03,35.7,
26/08/2019,18:00:00,29.27,1.034,10.286,-1.98,0.71,-4.01,0.859,0.13,8.05,4.16,36.2,present ,20.03,35.7,
26/08/2019,18:15:00,28.5,-0.176,10.004,-2.12,0.71,-4.01,0.168,-0.02,8.076,4.16,34.4,present ,20.03,35.7,
26/08/2019,18:30:00,27.58,0.139,10.078,-2.15,0.71,-4.01,0.395,0.01,8.109,4.16,32.7,present ,20.02,35.4,
26/08/2019,18:45:00,26.53,-0.09,9.483,-2.1,0.71,-4.01,0.231,-0.01,8.145,4.16,31.5,present ,20.02,35.4,
26/08/2019,19:00:00,25.54,0.144,9.26,-2.07,0.71,-4.01,0.274,0.01,8.18,4.16,30.5,present ,20.02,35.09,
26/08/2019,19:15:00,24.68,-0.35,8.946,-2.12,0.71,-4.01,0.387,-0.04,8.212,4.16,29.3,present ,20.02,35.09,
26/08/2019,19:30:00,23.91,-0.22,8.707,-2.08,0.71,-4.01,0.29,-0.02,8.237,4.16,28.4,present ,20.02,35.09,
26/08/2019,19:45:00,23.27,0.023,8.494,-2.04,0.71,-4.01,0.243,0,8.262,4.16,27.7,present ,19.99,35.09,
26/08/2019,20:00:00,22.75,0.18,8.424,-2.03,0.71,-4.01,0.251,0.02,8.279,4.16,27.3,present ,19.99,35.09,
26/08/2019,20:15:00,22.33,-0.175,8.279,-2.07,0.71,-4.01,0.172,-0.02,8.294,4.16,26.7,present ,19.99,35.09,
26/08/2019,20:30:00,22.08,-0.132,8.102,-2.03,0.71,-4.01,0.077,-0.01,8.305,4.16,26.4,present ,20.02,34.8,
26/08/2019,20:45:00,21.71,-0.185,8.117,-2.06,0.71,-4.01,0.098,-0.02,8.315,4.16,25.9,present ,19.98,34.8,
26/08/2019,21:00:00,21.6,0.248,8.076,-2,0.71,-4.01,0.268,0.03,8.319,4.16,25.8,present ,19.98,34.8,
26/08/2019,21:15:00,21.53,-0.625,7.982,-2.1,0.71,-4.01,0.012,-0.08,8.323,4.16,26.1,present ,19.99,35.09,
26/08/2019,21:30:00,21.02,-0.161,7.781,-2.01,0.71,-4.01,0.065,-0.02,8.341,4.16,26,present ,19.98,34.8,
26/08/2019,21:45:00,19.99,0.743,7.42,-1.86,0.71,-4.01,0.522,0.1,8.381,4.16,25.7,present ,19.98,34.8,
26/08/2019,22:00:00,19.61,0.343,7.293,-1.9,0.71,-4.01,0.22,0.04,8.392,4.16,25.3,present ,19.98,34.8,
26/08/2019,22:15:00,19.07,0.548,7.217,-1.89,0.71,-4.01,0.513,0.07,8.414,4.16,25,present ,19.98,34.8,
26/08/2019,22:30:00,18.91,0.253,7.099,-1.9,0.71,-4.01,0.296,0.03,8.417,4.16,24.7,present ,19.98,34.8,
26/08/2019,22:45:00,19.03,0.237,7.192,-1.92,0.71,-4.01,0.275,0.03,8.414,4.16,24.6,present ,19.98,34.8,
26/08/2019,23:00:00,19.29,0.156,7.22,-1.92,0.71,-4.01,0.191,0.02,8.406,4.16,24.4,present ,19.98,34.8,
26/08/2019,23:15:00,19.33,0.491,7.291,-1.9,0.71,-4.01,0.321,0.06,8.403,4.16,24.6,present ,19.98,34.8,
26/08/2019,23:30:00,19.02,-0.196,7.17,-1.98,0.71,-4.01,0.335,-0.02,8.414,4.16,24.6,present ,19.98,34.8,
26/08/2019,23:45:00,18.91,0.477,7.087,-1.87,0.71,-4.01,0.323,0.06,8.417,4.16,24.5,present ,19.98,34.8,
27/08/2019,0:00:00,19.01,0.173,7.132,-1.92,0.71,-4.01,0.17,0.02,8.414,4.16,24.3,present ,19.98,34.8,
27/08/2019,0:15:00,19.13,-0.241,6.94,-1.91,0.71,-4.01,0.191,-0.03,8.41,4.16,24.3,present ,19.98,34.8,
27/08/2019,0:30:01,19.01,-0.322,7.126,-1.98,0.71,-4.01,0.217,-0.04,8.414,4.16,24.1,present ,19.98,34.8,
27/08/2019,0:45:00,19.08,-0.106,7.129,-1.95,0.71,-4.01,0.242,-0.01,8.414,4.16,24.1,present ,19.98,34.8,
27/08/2019,1:00:00,19.09,-0.437,7.126,-1.99,0.71,-4.01,-0.013,-0.06,8.414,4.16,24,present ,19.98,34.8,
27/08/2019,1:15:00,19.1,-0.228,7.113,-1.96,0.71,-4.01,0.315,-0.03,8.41,4.16,23.8,present ,19.98,34.8,
27/08/2019,1:30:00,19.01,0.154,7.103,-1.91,0.71,-4.01,0.341,0.02,8.414,4.16,23.8,present ,19.98,34.8,
27/08/2019,1:45:00,18.97,-0.092,7.067,-1.94,0.71,-4.01,0.315,-0.01,8.417,4.16,23.7,present ,19.98,34.8,
27/08/2019,2:00:00,19.22,-0.525,7.085,-1.98,0.71,-4.01,0.101,-0.07,8.406,4.16,23.8,present ,19.98,34.8,
27/08/2019,2:15:00,19.28,-0.006,7.179,-1.94,0.71,-4.01,0.206,0,8.406,4.16,23.8,present ,19.98,34.8,
27/08/2019,2:30:00,18.93,-0.491,6.922,-1.95,0.71,-4.01,0.328,-0.06,8.417,4.16,23.7,present ,19.98,34.8,
27/08/2019,2:45:00,18.27,-0.188,6.857,-1.93,0.71,-4.01,0.36,-0.02,8.443,4.16,23.4,present ,19.98,34.8,
27/08/2019,3:00:00,18.72,-0.348,6.855,-1.92,0.71,-4.01,0.047,-0.04,8.425,4.16,23.2,present ,19.98,34.8,
27/08/2019,3:15:00,19.1,-0.717,7.049,-2.01,0.71,-4.01,0.046,-0.09,8.41,4.16,23.3,present ,19.98,34.8,
27/08/2019,3:30:00,19.24,-0.545,7.086,-1.99,0.71,-4.01,0.135,-0.07,8.406,4.16,23.5,present ,19.98,34.8,
27/08/2019,3:45:00,19.25,-0.37,6.957,-1.92,0.71,-4.01,0.196,-0.05,8.406,4.16,23.6,present ,19.98,34.8,
27/08/2019,4:00:00,19.74,-0.745,7.23,-2.02,0.71,-4.01,0.023,-0.1,8.388,4.16,23.8,present ,19.98,34.8,
27/08/2019,4:15:00,19.39,0.372,7.02,-1.83,0.71,-4.01,0.336,0.05,8.403,4.16,23.8,present ,19.98,34.8,
27/08/2019,4:30:00,20.36,-1.601,7.333,-2.13,0.71,-4.01,-0.422,-0.21,8.366,4.16,24.1,present ,19.98,34.8,
27/08/2019,4:45:00,20.84,-1.754,7.448,-2.15,0.71,-4.01,-0.424,-0.24,8.348,4.16,24.5,present ,19.98,34.8,
27/08/2019,5:00:00,21.05,0.223,7.561,-1.9,0.71,-4.01,0.423,0.03,8.341,4.16,24.8,present ,19.98,34.8,
27/08/2019,5:15:00,21.38,0.003,7.673,-1.94,0.71,-4.01,0.196,0,8.33,4.16,25,present ,19.98,34.8,
27/08/2019,5:30:00,21.15,-0.025,7.582,-1.93,0.71,-4.01,0.266,0,8.337,4.16,25.3,present ,19.98,34.8,
27/08/2019,5:45:00,21.32,-0.165,7.467,-1.91,0.71,-4.01,0.274,-0.02,8.33,4.16,25.4,present ,20.02,34.8,
27/08/2019,6:00:01,21.29,0.303,7.57,-1.87,0.71,-4.01,0.415,0.04,8.333,4.16,25.5,present ,20.02,34.8,
27/08/2019,6:15:00,21.25,-0.717,7.569,-2.02,0.71,-4.01,-0.073,-0.09,8.333,4.16,25.4,present ,20.02,35.09,
27/08/2019,6:30:00,21.22,0.508,7.365,-1.79,0.71,-4.01,0.426,0.06,8.333,4.16,25.3,present ,19.98,34.8,
27/08/2019,6:45:00,21.15,0.185,7.431,-1.86,0.71,-4.01,0.405,0.02,8.337,4.16,25.3,present ,19.98,34.8,
27/08/2019,7:00:00,21.26,0.082,7.467,-1.88,0.71,-4.01,0.193,0.01,8.333,4.16,25.6,present ,19.98,34.8,
27/08/2019,7:15:00,21.47,0.09,7.504,-1.87,0.71,-4.01,0.29,0.01,8.326,4.16,25.7,present ,19.98,34.8,
27/08/2019,7:30:00,21.39,-0.021,7.646,-1.93,0.71,-4.01,0.165,0,8.33,4.16,25.8,present ,19.99,35.09,
27/08/2019,7:45:00,21.67,0.365,7.62,-1.86,0.71,-4.01,0.251,0.04,8.319,4.16,26.1,present ,19.99,35.09,
27/08/2019,8:00:00,21.6,0.451,7.607,-1.84,0.71,-4.01,0.187,0.06,8.319,4.16,26.6,present ,19.99,35.09,
27/08/2019,8:15:00,21.85,1.315,7.795,-1.76,0.71,-4.01,0.522,0.17,8.312,4.16,27.3,present ,20.02,35.09,
27/08/2019,8:30:00,21.89,1.149,7.766,-1.78,0.71,-4.01,0.533,0.15,8.312,4.16,27.7,present ,20.02,35.09,
27/08/2019,8:45:00,22.14,1.399,7.95,-1.78,0.71,-4.01,0.701,0.19,8.301,4.16,28.2,present ,20.02,35.09,
27/08/2019,9:00:00,22.97,-0.951,8.079,-2.08,0.71,-4.01,-0.268,-0.12,8.272,4.16,28.6,present ,20.02,35.09,
27/08/2019,9:15:00,23.77,-0.859,8.363,-2.09,0.71,-4.01,-0.39,-0.11,8.244,4.16,29.5,present ,20.02,35.09,
27/08/2019,9:30:00,24.54,-0.313,8.423,-1.99,0.71,-4.01,-0.563,-0.04,8.215,4.16,30.9,present ,20.02,35.09,
27/08/2019,9:45:00,26.06,-1.352,8.881,-2.15,0.71,-4.01,-1.391,-0.18,8.161,4.16,32.7,present ,20.02,35.4,
27/08/2019,10:00:00,27.52,-1.845,9.421,-2.26,0.71,-4.01,-1.029,-0.24,8.109,4.16,33.8,present ,20.03,35.7,
27/08/2019,10:15:00,26.75,0.536,9.254,-1.95,0.71,-4.01,0.157,0.07,8.137,4.16,33.9,present ,20.03,35.7,
27/08/2019,10:30:00,26.58,2.878,9.915,-1.8,0.71,-4.01,0.856,0.38,8.145,4.16,34.5,present ,20.03,35.7,
27/08/2019,10:45:00,30.12,3.4,11.151,-1.81,0.71,-4.01,0.884,0.44,8.021,4.16,39.4,present ,20.03,36,
27/08/2019,11:00:00,32.98,-1.501,11.17,-2.31,0.71,-4.01,-1.158,-0.19,7.962,4.16,43.4,present ,20.07,36.3,
27/08/2019,11:15:00,34.09,-2.032,11.04,-2.29,0.71,-4.01,-1.232,-0.26,7.889,4.16,43.7,present ,20.07,36.3,
27/08/2019,11:30:00,34.32,2.196,11.858,-1.9,0.71,-4.01,0.849,0.28,7.879,4.16,42.1,present ,20.03,36.3,
27/08/2019,11:45:00,33.52,-0.276,11.137,-2.11,0.71,-4.01,-1.044,-0.03,7.906,4.16,44.2,present ,20.07,36.3,
27/08/2019,12:00:00,34.63,-5.4,11.292,-2.75,0.71,-4.01,-2.576,-0.69,7.869,4.16,45.5,present ,20.03,36.3,
27/08/2019,12:15:00,35.21,-4.091,11.473,-2.59,0.71,-4.01,-2.19,-0.52,7.85,4.16,46.6,present ,20.07,36.59,
27/08/2019,12:30:00,35.93,-4.154,11.731,-2.61,0.71,-4.01,-2.2,-0.53,7.827,4.16,48.4,present ,20.07,36.59,
27/08/2019,12:45:00,35.35,-2.839,11.314,-2.39,0.71,-4.01,-0.881,-0.36,7.846,4.16,47.6,present ,20.07,36.59,
27/08/2019,13:00:00,33.01,2.231,10.793,-1.74,0.71,-4.01,0.977,0.28,7.923,4.16,45.9,present ,20.03,36.59,
27/08/2019,13:15:00,33.03,2.689,10.605,-1.64,0.71,-4.01,0.881,0.34,7.923,4.16,45.2,present ,20.07,36.3,
27/08/2019,13:30:00,32.32,-0.158,10.528,-2.03,0.71,-4.01,-0.215,-0.02,7.946,4.16,43.9,present ,20.03,36.3,
27/08/2019,13:45:00,29.32,4.554,10.109,-1.47,0.71,-4.01,1.634,0.6,8.048,4.16,43.8,present ,20.03,36.3,
27/08/2019,14:00:00,29.54,1.763,10.091,-1.83,0.71,-4.01,0.471,0.23,8.041,4.16,44,present ,20.03,36.3,
27/08/2019,14:15:00,29.39,2.211,10.217,-1.8,0.71,-4.01,0.866,0.29,8.048,4.16,43.5,present ,20.03,36.3,
27/08/2019,14:30:00,29.42,0.488,10,-1.98,0.71,-4.01,0.127,0.06,8.045,4.16,42.5,present ,20.03,36,
27/08/2019,14:45:00,29.37,0.535,10.062,-1.99,0.71,-4.01,0.117,0.07,8.048,4.16,42.9,present ,20.06,36,
27/08/2019,15:00:00,29.61,0.962,10.043,-1.92,0.71,-4.01,0.359,0.12,8.038,4.16,42.6,present ,20.03,36,
27/08/2019,15:15:00,30.12,-0.64,9.962,-2.08,0.71,-4.01,-0.525,-0.08,8.021,4.16,41.7,present ,20.03,36,
27/08/2019,15:30:00,30.25,-1.497,10.064,-2.21,0.71,-4.01,-0.666,-0.19,8.017,4.16,41.2,present ,20.03,36,
27/08/2019,15:45:00,30.15,-1.246,10.16,-2.21,0.71,-4.01,-0.827,-0.16,8.021,4.16,41,present ,20.03,36,
27/08/2019,16:00:00,29.35,0.674,9.932,-1.95,0.71,-4.01,0.078,0.08,8.048,4.16,43.4,present ,20.03,36.3,
27/08/2019,16:15:00,29.55,0.905,9.843,-1.88,0.71,-4.01,0.871,0.11,8.041,4.16,45.3,present ,20.03,36.3,
27/08/2019,16:30:00,29.45,-1.969,9.862,-2.27,0.71,-4.01,-1.031,-0.25,8.045,4.16,44,present ,20.03,36.3,
27/08/2019,16:45:00,29.8,-4.812,9.625,-2.58,0.71,-4.01,-2.333,-0.63,8.031,4.16,42.9,present ,20.03,36.3,
27/08/2019,17:00:00,30.53,-3.922,10.047,-2.51,0.71,-4.01,-1.561,-0.51,8.007,4.16,43,present ,20.07,36.3,
27/08/2019,17:15:00,30.53,-2.838,9.697,-2.29,0.71,-4.01,-0.772,-0.37,8.007,4.16,43.2,present ,20.03,36.3,
27/08/2019,17:30:00,30.21,-1.513,9.551,-2.1,0.71,-4.01,-0.165,-0.19,8.017,4.16,41.6,present ,20.03,36,
27/08/2019,17:45:00,28.81,-0.031,9.258,-1.92,0.71,-4.01,0.183,0,8.064,4.16,38.3,present ,20.03,35.7,
27/08/2019,18:00:00,28.41,1.638,9.452,-1.76,0.71,-4.01,0.912,0.21,8.079,4.16,36.3,present ,20.03,35.7,
27/08/2019,18:15:00,27.82,-0.136,9.157,-1.96,0.71,-4.01,0.257,-0.01,8.1,4.16,34.4,present ,20.03,35.7,
27/08/2019,18:30:00,26.9,0.24,8.774,-1.87,0.71,-4.01,0.337,0.03,8.13,4.16,32.5,present ,20.02,35.4,
27/08/2019,18:45:00,25.96,0.277,8.572,-1.86,0.71,-4.01,0.323,0.03,8.166,4.16,31.4,present ,20.02,35.4,
27/08/2019,19:00:00,25.04,0.518,8.344,-1.83,0.71,-4.01,0.447,0.06,8.198,4.16,30.5,present ,20.02,35.4,
27/08/2019,19:15:00,24.3,0.355,8.137,-1.84,0.71,-4.01,0.531,0.04,8.222,4.16,29.4,present ,20.02,35.4,
27/08/2019,19:30:00,24.28,-0.376,8.08,-1.92,0.71,-4.01,0.228,-0.05,8.226,4.16,29,present ,20.02,35.4,
27/08/2019,19:45:00,24.42,0.05,8.084,-1.86,0.71,-4.01,0.231,0,8.219,4.16,29,present ,20.02,35.09,
27/08/2019,20:00:00,24.35,0.269,8.146,-1.85,0.71,-4.01,0.249,0.03,8.222,4.16,28.7,present ,20.02,35.09,
27/08/2019,20:15:00,24.15,0.288,8.171,-1.86,0.71,-4.01,0.248,0.03,8.229,4.16,28.6,present ,20.02,35.09,
27/08/2019,20:30:00,23.72,-0.18,7.741,-1.84,0.71,-4.01,0.142,-0.02,8.244,4.16,28.5,present ,20.02,35.09,
27/08/2019,20:45:00,22.32,0.42,7.236,-1.71,0.71,-4.01,0.372,0.05,8.294,4.16,27.3,present ,19.99,35.09,
27/08/2019,21:00:00,21.85,0.7,7.265,-1.7,0.71,-4.01,0.232,0.09,8.312,4.16,26.4,present ,19.98,34.8,
27/08/2019,21:15:00,22.2,0.117,7.407,-1.8,0.71,-4.01,-0.007,0.01,8.297,4.16,26.4,present ,19.99,35.09,
27/08/2019,21:30:00,21.58,0.337,7.066,-1.71,0.71,-4.01,0.246,0.04,8.323,4.16,26.1,present ,19.98,34.8,
27/08/2019,21:45:00,20.79,0.863,6.936,-1.65,0.71,-4.01,0.443,0.11,8.352,4.16,25.9,present ,19.98,34.8,
27/08/2019,22:00:00,20.31,0.449,6.706,-1.67,0.71,-4.01,0.347,0.06,8.366,4.16,25.5,present ,19.99,35.09,
27/08/2019,22:15:00,20.23,0.884,6.778,-1.64,0.71,-4.01,0.356,0.12,8.37,4.16,25.3,present ,19.98,34.8,
27/08/2019,22:30:00,19.83,0.656,6.67,-1.66,0.71,-4.01,0.364,0.09,8.384,4.16,25.3,present ,19.98,34.8,
27/08/2019,22:45:00,19.73,0.771,6.683,-1.65,0.71,-4.01,0.418,0.1,8.388,4.16,24.9,present ,19.98,34.8,
27/08/2019,23:00:00,19.79,0.776,6.708,-1.66,0.71,-4.01,0.403,0.1,8.388,4.16,24.8,present ,19.98,34.8,
27/08/2019,23:15:00,19.91,0.562,6.661,-1.67,0.71,-4.01,0.351,0.07,8.381,4.16,24.7,present ,19.98,34.8,
27/08/2019,23:30:00,19.86,-0.166,6.661,-1.77,0.71,-4.01,0.018,-0.02,8.384,4.16,24.5,present ,19.98,34.8,
27/08/2019,23:45:00,19.72,0.393,6.623,-1.69,0.71,-4.01,0.282,0.05,8.388,4.16,24.2,present ,19.98,34.8,
28/08/2019,0:00:00,19.38,0.203,6.451,-1.69,0.71,-4.01,0.179,0.02,8.403,4.16,24,present ,19.98,34.8,
28/08/2019,0:15:00,19.17,0.644,6.433,-1.63,0.71,-4.01,0.244,0.08,8.41,4.16,23.8,present ,19.98,34.8,
28/08/2019,0:30:00,19.24,0.458,6.408,-1.65,0.71,-4.01,0.223,0.06,8.406,4.16,24,present ,19.98,34.8,
28/08/2019,0:45:00,19.25,0.344,6.452,-1.67,0.71,-4.01,0.197,0.04,8.406,4.16,23.7,present ,19.98,34.8,
28/08/2019,1:00:00,18.97,0.598,6.36,-1.63,0.71,-4.01,0.371,0.08,8.417,4.16,23.6,present ,19.98,34.8,
28/08/2019,1:15:00,18.46,0.638,6.295,-1.64,0.71,-4.01,0.255,0.08,8.436,4.16,23.4,present ,19.98,34.8,
28/08/2019,1:30:00,18.43,0.497,6.248,-1.64,0.71,-4.01,0.147,0.06,8.436,4.16,23.2,present ,19.98,34.8,
28/08/2019,1:45:00,18.8,0.356,6.427,-1.69,0.71,-4.01,0.159,0.04,8.421,4.16,23.3,present ,19.98,34.8,
28/08/2019,2:00:00,19.1,0.346,6.42,-1.67,0.71,-4.01,0.154,0.04,8.41,4.16,23.5,present ,19.98,34.8,
28/08/2019,2:15:00,19.17,0.475,6.429,-1.65,0.71,-4.01,0.174,0.06,8.41,4.16,23.4,present ,19.98,34.8,
28/08/2019,2:30:00,19.16,0.273,6.328,-1.65,0.71,-4.01,0.109,0.03,8.41,4.16,23.5,present ,19.98,34.8,
28/08/2019,2:45:00,19.14,0.342,6.343,-1.65,0.71,-4.01,0.203,0.04,8.41,4.16,23.6,present ,19.98,34.8,
28/08/2019,3:00:00,19.11,0.29,6.291,-1.64,0.71,-4.01,0.125,0.04,8.41,4.16,23.5,present ,19.98,34.8,
28/08/2019,3:15:00,18.93,0.181,6.368,-1.69,0.71,-4.01,0.181,0.02,8.417,4.16,23.5,present ,19.98,34.8,
28/08/2019,3:30:00,18.09,0.939,6.127,-1.57,0.71,-4.01,0.532,0.13,8.451,4.16,23.1,present ,19.98,34.8,
28/08/2019,3:45:00,17.85,0.117,6.087,-1.68,0.71,-4.01,0.206,0.01,8.458,4.16,22.8,present ,19.98,34.8,
28/08/2019,4:00:00,18.04,0.123,6.113,-1.68,0.71,-4.01,0.087,0.01,8.451,4.16,22.6,present ,19.98,34.8,
28/08/2019,4:15:00,18.85,-0.24,6.283,-1.73,0.71,-4.01,-0.073,-0.03,8.421,4.16,22.7,present ,19.98,34.8,
28/08/2019,4:30:00,19.78,-0.286,6.383,-1.71,0.71,-4.01,-0.089,-0.03,8.388,4.16,23.1,present ,19.98,34.8,
28/08/2019,4:45:00,20.49,-0.273,6.576,-1.72,0.71,-4.01,-0.106,-0.03,8.362,4.16,23.5,present ,19.98,34.8,
28/08/2019,5:00:00,20.86,-0.145,6.594,-1.69,0.71,-4.01,0.013,-0.01,8.348,4.16,24,present ,19.98,34.8,
28/08/2019,5:15:00,21.04,-0.223,6.686,-1.72,0.71,-4.01,-0.091,-0.03,8.341,4.16,24.1,present ,19.98,34.8,
28/08/2019,5:30:00,21.17,-0.159,6.786,-1.73,0.71,-4.01,-0.054,-0.02,8.337,4.16,24.3,present ,19.98,34.8,
28/08/2019,5:45:00,21.14,-0.052,6.756,-1.71,0.71,-4.01,0.068,0,8.337,4.16,24.5,present ,19.98,34.8,
28/08/2019,6:00:00,21.23,-0.003,6.747,-1.69,0.71,-4.01,-0.011,0,8.333,4.16,24.4,present ,19.98,34.8,
28/08/2019,6:15:00,21.1,0.269,6.613,-1.62,0.71,-4.01,0.132,0.03,8.337,4.16,24.4,present ,19.98,34.8,
28/08/2019,6:30:00,21.13,0.192,6.627,-1.64,0.71,-4.01,0.16,0.02,8.337,4.16,24.5,present ,19.98,34.8,
28/08/2019,6:45:00,21.52,-0.045,6.792,-1.69,0.71,-4.01,-0.025,0,8.323,4.16,24.7,present ,19.98,34.8,
28/08/2019,7:00:00,22.2,-0.026,6.806,-1.66,0.71,-4.01,-0.32,0,8.297,4.16,25.7,present ,19.98,34.8,
28/08/2019,7:15:00,22.71,1.018,7.047,-1.55,0.71,-4.01,0.307,0.13,8.279,4.16,27.4,present ,20.02,35.09,
28/08/2019,7:30:00,23.23,0.774,7.253,-1.61,0.71,-4.01,-0.01,0.1,8.262,4.16,29.1,present ,20.02,35.4,
28/08/2019,7:45:00,23.6,-1.594,7.145,-1.89,0.71,-4.01,-1.142,-0.21,8.247,4.16,30.3,present ,20.02,35.09,
28/08/2019,8:00:00,24.46,-2.984,7.201,-2.04,0.71,-4.01,-1.605,-0.4,8.219,4.16,31.1,present ,20.02,35.4,
28/08/2019,8:15:00,24.93,1.284,7.65,-1.56,0.71,-4.01,0.376,0.17,8.201,4.16,31.5,present ,20.02,35.4,
28/08/2019,8:30:00,24.56,1.506,7.459,-1.5,0.71,-4.01,0.399,0.2,8.215,4.16,31.5,present ,20.02,35.4,
28/08/2019,8:45:00,25.51,1.692,8.015,-1.56,0.71,-4.01,0.726,0.22,8.18,4.16,31.1,present ,20.02,35.4,
28/08/2019,9:00:00,24.75,4.301,8.255,-1.31,0.71,-4.01,1.302,0.57,8.208,4.16,31.4,present ,20.02,35.4,
