"by15","wind_speed_m_s","position","treatment","block"
2019-08-28 18:30:00,0.00465524778855949,"middle","well_watered","W"
2019-08-28 18:45:00,0.00639294167582923,"middle","well_watered","W"
2019-08-28 19:00:00,0.00574276900846989,"middle","well_watered","W"
2019-08-28 19:15:00,0.00209589034828903,"middle","well_watered","W"
2019-08-28 19:30:00,0.00302211010791179,"middle","well_watered","W"
2019-08-28 19:45:00,0.00101156526201535,"middle","well_watered","W"
2019-08-28 20:00:00,9.87687704634563e-05,"middle","well_watered","W"
2019-08-28 20:15:00,0.00132035433366637,"middle","well_watered","W"
2019-08-28 20:30:00,0.00171869813364276,"middle","well_watered","W"
2019-08-28 20:45:00,0.00219697472930072,"middle","well_watered","W"
2019-08-28 21:00:00,0.000265921209670635,"middle","well_watered","W"
2019-08-28 21:15:00,0.000472922509643252,"middle","well_watered","W"
2019-08-28 21:30:00,0.00138851799460641,"middle","well_watered","W"
2019-08-28 21:45:00,0.00120978835933567,"middle","well_watered","W"
2019-08-28 22:00:00,0.00175382702119149,"middle","well_watered","W"
2019-08-28 22:15:00,0.000563151209213864,"middle","well_watered","W"
2019-08-28 22:30:00,0.000726000244021157,"middle","well_watered","W"
2019-08-28 22:45:00,0.00105124987264978,"middle","well_watered","W"
2019-08-28 23:00:00,0.000748841261322499,"middle","well_watered","W"
2019-08-28 23:15:00,0.00068358623381597,"middle","well_watered","W"
2019-08-28 23:30:00,2.07048306303936e-05,"middle","well_watered","W"
2019-08-28 23:45:00,0.000288388006382576,"middle","well_watered","W"
2019-08-29 00:00:00,4.30900843898878e-05,"middle","well_watered","W"
2019-08-29 00:15:00,2.16772666692618e-05,"middle","well_watered","W"
2019-08-29 00:30:00,6.90180082330348e-07,"middle","well_watered","W"
2019-08-29 00:45:00,6.64538216486562e-05,"middle","well_watered","W"
2019-08-29 01:00:00,6.21214589531751e-06,"middle","well_watered","W"
2019-08-29 01:15:00,3.0113979678202e-05,"middle","well_watered","W"
2019-08-29 01:30:00,2.33554271112764e-05,"middle","well_watered","W"
2019-08-29 01:45:00,5.57093436633719e-08,"middle","well_watered","W"
2019-08-29 02:00:00,1.23607802133583e-05,"middle","well_watered","W"
2019-08-29 02:15:00,4.2788594005492e-05,"middle","well_watered","W"
2019-08-29 02:30:00,2.05339688364054e-06,"middle","well_watered","W"
2019-08-29 02:45:00,0,"middle","well_watered","W"
2019-08-29 03:00:00,1.91917758474981e-08,"middle","well_watered","W"
2019-08-29 03:15:00,0,"middle","well_watered","W"
2019-08-29 03:30:00,0,"middle","well_watered","W"
2019-08-29 03:45:00,0,"middle","well_watered","W"
2019-08-29 04:00:00,0,"middle","well_watered","W"
2019-08-29 04:15:00,0,"middle","well_watered","W"
2019-08-29 04:30:00,0,"middle","well_watered","W"
2019-08-29 04:45:00,0,"middle","well_watered","W"
2019-08-29 05:00:00,0,"middle","well_watered","W"
2019-08-29 05:15:00,0,"middle","well_watered","W"
2019-08-29 05:30:00,0,"middle","well_watered","W"
2019-08-29 05:45:00,0,"middle","well_watered","W"
2019-08-29 06:00:00,0,"middle","well_watered","W"
2019-08-29 06:15:00,7.75758978333091e-07,"middle","well_watered","W"
2019-08-29 06:30:00,9.00845345741289e-05,"middle","well_watered","W"
2019-08-29 06:45:00,0.00259643391733145,"middle","well_watered","W"
2019-08-29 07:00:00,0.0046297025682624,"middle","well_watered","W"
2019-08-29 07:15:00,0.00986857410144061,"middle","well_watered","W"
2019-08-29 07:30:00,0.0147791705788326,"middle","well_watered","W"
2019-08-29 07:45:00,0.0172057613898464,"middle","well_watered","W"
2019-08-29 08:00:00,0.0151896477950449,"middle","well_watered","W"
2019-08-29 08:15:00,0.0307844321500198,"middle","well_watered","W"
2019-08-29 08:30:00,0.0269230545292743,"middle","well_watered","W"
2019-08-29 08:45:00,0.0368125072452607,"middle","well_watered","W"
2019-08-29 09:00:00,0.0431940480537436,"middle","well_watered","W"
2019-08-29 09:15:00,0.0375977208044908,"middle","well_watered","W"
2019-08-29 09:30:00,0.0442897319687273,"middle","well_watered","W"
2019-08-29 09:45:00,0.0393839863962443,"middle","well_watered","W"
2019-08-29 10:00:00,0.0320083814463376,"middle","well_watered","W"
2019-08-29 10:15:00,0.0317824671519833,"middle","well_watered","W"
2019-08-29 10:30:00,0.0330166504501715,"middle","well_watered","W"
2019-08-29 10:45:00,0.0340718498021896,"middle","well_watered","W"
2019-08-29 11:00:00,0.0338623549841636,"middle","well_watered","W"
2019-08-29 11:15:00,0.04269598512029,"middle","well_watered","W"
2019-08-29 11:30:00,0.033141716356175,"middle","well_watered","W"
2019-08-29 11:45:00,0.0350924001326676,"middle","well_watered","W"
2019-08-29 12:00:00,0.0303604602263212,"middle","well_watered","W"
2019-08-29 12:15:00,0.0310677750189135,"middle","well_watered","W"
2019-08-29 12:30:00,0.0230619710236611,"middle","well_watered","W"
2019-08-29 12:45:00,0.0104847753912311,"middle","well_watered","W"
2019-08-29 13:00:00,0.00832885014747198,"middle","well_watered","W"
2019-08-29 13:15:00,0.0110590773818625,"middle","well_watered","W"
2019-08-29 13:30:00,0.0119633041017971,"middle","well_watered","W"
2019-08-29 13:45:00,0.0148174713363827,"middle","well_watered","W"
2019-08-29 14:00:00,0.0118091768919479,"middle","well_watered","W"
2019-08-29 14:15:00,0.011832454122592,"middle","well_watered","W"
2019-08-29 14:30:00,0.00862875921947739,"middle","well_watered","W"
2019-08-29 14:45:00,0.00762792435944104,"middle","well_watered","W"
2019-08-29 15:00:00,0.00895270792783567,"middle","well_watered","W"
2019-08-29 15:15:00,0.00372145486557234,"middle","well_watered","W"
2019-08-29 15:30:00,0.00121844654357997,"middle","well_watered","W"
2019-08-29 15:45:00,0.00308216831407884,"middle","well_watered","W"
2019-08-29 16:00:00,0.00545855278387886,"middle","well_watered","W"
2019-08-29 16:15:00,0.00602317595130343,"middle","well_watered","W"
2019-08-29 16:30:00,0.0045467078043362,"middle","well_watered","W"
2019-08-29 16:45:00,0.00307900778455194,"middle","well_watered","W"
2019-08-29 17:00:00,0.00270931574161071,"middle","well_watered","W"
2019-08-29 17:15:00,0.00190052376890036,"middle","well_watered","W"
2019-08-29 17:30:00,0.00285023968420447,"middle","well_watered","W"
2019-08-29 17:45:00,0.00144908654850251,"middle","well_watered","W"
2019-08-29 18:00:00,0.00305175181378917,"middle","well_watered","W"
2019-08-29 18:15:00,0.000988268134139594,"middle","well_watered","W"
2019-08-29 18:30:00,0.00593240652141305,"middle","well_watered","W"
2019-08-29 18:45:00,0.00223026314769219,"middle","well_watered","W"
2019-08-29 19:00:00,0.00319426350531027,"middle","well_watered","W"
2019-08-29 19:15:00,0.00250181613136577,"middle","well_watered","W"
2019-08-29 19:30:00,0.00282612487198975,"middle","well_watered","W"
2019-08-29 19:45:00,0.0027886537099233,"middle","well_watered","W"
2019-08-29 20:00:00,0.000407226013794526,"middle","well_watered","W"
2019-08-29 20:15:00,0.0013869762496121,"middle","well_watered","W"
2019-08-29 20:30:00,0.00262354175722751,"middle","well_watered","W"
2019-08-29 20:45:00,0.000529070944578092,"middle","well_watered","W"
2019-08-29 21:00:00,0.000451323524208926,"middle","well_watered","W"
2019-08-29 21:15:00,0.00200168670227741,"middle","well_watered","W"
2019-08-29 21:30:00,0.00164041705617463,"middle","well_watered","W"
2019-08-29 21:45:00,0.00114270705321869,"middle","well_watered","W"
2019-08-29 22:00:00,0.00327867707421522,"middle","well_watered","W"
2019-08-29 22:15:00,0.0014724348775135,"middle","well_watered","W"
2019-08-29 22:30:00,0.00348498744276363,"middle","well_watered","W"
2019-08-29 22:45:00,0.00471064654019904,"middle","well_watered","W"
2019-08-29 23:00:00,0.00176704165324433,"middle","well_watered","W"
2019-08-29 23:15:00,0.00502443625292012,"middle","well_watered","W"
2019-08-29 23:30:00,0.00107759675198906,"middle","well_watered","W"
2019-08-29 23:45:00,6.05680947369995e-05,"middle","well_watered","W"
2019-08-30 00:00:00,0.000238862087178337,"middle","well_watered","W"
2019-08-30 00:15:00,3.98349715766153e-05,"middle","well_watered","W"
2019-08-30 00:30:00,1.94540035159723e-06,"middle","well_watered","W"
2019-08-30 00:45:00,7.78993719112838e-05,"middle","well_watered","W"
2019-08-30 01:00:00,4.10175400134092e-05,"middle","well_watered","W"
2019-08-30 01:15:00,3.02513013883427e-06,"middle","well_watered","W"
2019-08-30 01:30:00,1.54208217248357e-05,"middle","well_watered","W"
2019-08-30 01:45:00,2.32299338697733e-05,"middle","well_watered","W"
2019-08-30 02:00:00,0.000106476617932348,"middle","well_watered","W"
2019-08-30 02:15:00,0,"middle","well_watered","W"
2019-08-30 02:30:00,3.54920851059578e-06,"middle","well_watered","W"
2019-08-30 02:45:00,6.42293692109085e-05,"middle","well_watered","W"
2019-08-30 03:00:00,0,"middle","well_watered","W"
2019-08-30 03:15:00,0,"middle","well_watered","W"
2019-08-30 03:30:00,0,"middle","well_watered","W"
2019-08-30 03:45:00,0,"middle","well_watered","W"
2019-08-30 04:00:00,2.44663601682395e-06,"middle","well_watered","W"
2019-08-30 04:15:00,0,"middle","well_watered","W"
2019-08-30 04:30:00,0,"middle","well_watered","W"
2019-08-30 04:45:00,0,"middle","well_watered","W"
2019-08-30 05:00:00,0,"middle","well_watered","W"
2019-08-30 05:15:00,0,"middle","well_watered","W"
2019-08-30 05:30:00,0,"middle","well_watered","W"
2019-08-30 05:45:00,0,"middle","well_watered","W"
2019-08-30 06:00:00,0,"middle","well_watered","W"
2019-08-30 06:15:00,0,"middle","well_watered","W"
2019-08-30 06:30:00,0,"middle","well_watered","W"
2019-08-30 06:45:00,1.74564437771904e-06,"middle","well_watered","W"
2019-08-30 07:00:00,3.22221157662543e-06,"middle","well_watered","W"
2019-08-30 07:15:00,9.94261358429285e-06,"middle","well_watered","W"
2019-08-30 07:30:00,4.80477128874614e-06,"middle","well_watered","W"
2019-08-30 07:45:00,7.87129050625554e-06,"middle","well_watered","W"
2019-08-30 08:00:00,0.000154714743459477,"middle","well_watered","W"
2019-08-30 08:15:00,0.000195809171313119,"middle","well_watered","W"
2019-08-30 08:30:00,0.000314707458696878,"middle","well_watered","W"
2019-08-30 08:45:00,0.000344435862506427,"middle","well_watered","W"
2019-08-30 09:00:00,0.000202914063142033,"middle","well_watered","W"
2019-08-30 09:15:00,0.000351391727296296,"middle","well_watered","W"
2019-08-30 09:30:00,0.000927733123329116,"middle","well_watered","W"
2019-08-30 09:45:00,0.00100275638451462,"middle","well_watered","W"
2019-08-30 10:00:00,0.00141422531685853,"middle","well_watered","W"
2019-08-30 10:15:00,0.00104912287588549,"middle","well_watered","W"
2019-08-30 10:30:00,0.000756555196562987,"middle","well_watered","W"
2019-08-30 10:45:00,0.000507274048222919,"middle","well_watered","W"
2019-08-30 11:00:00,0.000546535601683064,"middle","well_watered","W"
2019-08-30 11:15:00,0.00371509083210532,"middle","well_watered","W"
2019-08-30 11:30:00,0.00458197081853109,"middle","well_watered","W"
2019-08-30 11:45:00,0.0057167203901599,"middle","well_watered","W"
2019-08-30 12:00:00,0.00638466754607346,"middle","well_watered","W"
2019-08-30 12:15:00,0.00657820760427639,"middle","well_watered","W"
2019-08-30 12:30:00,0.00745966165881562,"middle","well_watered","W"
2019-08-30 12:45:00,0.0059989051378179,"middle","well_watered","W"
2019-08-30 13:00:00,0.00419524540178192,"middle","well_watered","W"
2019-08-30 13:15:00,0.00313729281666508,"middle","well_watered","W"
2019-08-30 13:30:00,0.00502515435677246,"middle","well_watered","W"
2019-08-30 13:45:00,0.00685293151833462,"middle","well_watered","W"
2019-08-30 14:00:00,0.00339093113399354,"middle","well_watered","W"
2019-08-30 14:15:00,0.00438819634582861,"middle","well_watered","W"
2019-08-30 14:30:00,0.007678599006718,"middle","well_watered","W"
2019-08-30 14:45:00,0.00685609188461905,"middle","well_watered","W"
2019-08-30 15:00:00,0.0095407364646588,"middle","well_watered","W"
2019-08-30 15:15:00,0.00926909511075517,"middle","well_watered","W"
2019-08-30 15:30:00,0.0150873575157942,"middle","well_watered","W"
2019-08-30 15:45:00,0.0131680560994039,"middle","well_watered","W"
2019-08-30 16:00:00,0.00582702529151906,"middle","well_watered","W"
2019-08-30 16:15:00,0.0173802593565221,"middle","well_watered","W"
2019-08-30 16:30:00,0.00439741194771013,"middle","well_watered","W"
2019-08-30 16:45:00,0.0061483120012458,"middle","well_watered","W"
2019-08-30 17:00:00,0.0140308825346202,"middle","well_watered","W"
2019-08-30 17:15:00,0.0133402215793909,"middle","well_watered","W"
2019-08-30 17:30:00,0.0138521985290776,"middle","well_watered","W"
2019-08-30 17:45:00,0.020993727224243,"middle","well_watered","W"
2019-08-30 18:00:00,0.00627404730030856,"middle","well_watered","W"
2019-08-30 18:15:00,0.00463961720314636,"middle","well_watered","W"
2019-08-30 18:30:00,0.00230457734700557,"middle","well_watered","W"
2019-08-30 18:45:00,0.00635503717609609,"middle","well_watered","W"
2019-08-30 19:00:00,0.00647041574640087,"middle","well_watered","W"
2019-08-30 19:15:00,0.00583211165591909,"middle","well_watered","W"
2019-08-30 19:30:00,0.00343362219884003,"middle","well_watered","W"
2019-08-30 19:45:00,0.00276978020779197,"middle","well_watered","W"
2019-08-30 20:00:00,0.00563758420290932,"middle","well_watered","W"
2019-08-30 20:15:00,0.00443937508340287,"middle","well_watered","W"
2019-08-30 20:30:00,0.0028518186242219,"middle","well_watered","W"
2019-08-30 20:45:00,0.00252861278777472,"middle","well_watered","W"
2019-08-30 21:00:00,0.00277013528569797,"middle","well_watered","W"
2019-08-30 21:15:00,0.000915793770493237,"middle","well_watered","W"
2019-08-30 21:30:00,0.000592731719744531,"middle","well_watered","W"
2019-08-30 21:45:00,0.000797626289160856,"middle","well_watered","W"
2019-08-30 22:00:00,0.00111492403566014,"middle","well_watered","W"
2019-08-30 22:15:00,0.00128725576565928,"middle","well_watered","W"
2019-08-30 22:30:00,0.00137662880482138,"middle","well_watered","W"
2019-08-30 22:45:00,0.00290408969719769,"middle","well_watered","W"
2019-08-30 23:00:00,0.00499496852699001,"middle","well_watered","W"
2019-08-30 23:15:00,0.0051548201422268,"middle","well_watered","W"
2019-08-30 23:30:00,0.00595541658941785,"middle","well_watered","W"
2019-08-30 23:45:00,0.00661247261477477,"middle","well_watered","W"
2019-08-31 00:00:00,0.00599531852800085,"middle","well_watered","W"
2019-08-31 00:15:00,0.00730048795693309,"middle","well_watered","W"
2019-08-31 00:30:00,0.00515061717799223,"middle","well_watered","W"
2019-08-31 00:45:00,0.0052928021008707,"middle","well_watered","W"
2019-08-31 01:00:00,0.00461452379315069,"middle","well_watered","W"
2019-08-31 01:15:00,0.00496679661064351,"middle","well_watered","W"
2019-08-31 01:30:00,0.00574804554109682,"middle","well_watered","W"
2019-08-31 01:45:00,0.00246782240900886,"middle","well_watered","W"
2019-08-31 02:00:00,0.00668990819971665,"middle","well_watered","W"
2019-08-31 02:15:00,0.00603172722314904,"middle","well_watered","W"
2019-08-31 02:30:00,0.00476475558463811,"middle","well_watered","W"
2019-08-31 02:45:00,0.00307020180115536,"middle","well_watered","W"
2019-08-31 03:00:00,0.00016452406843239,"middle","well_watered","W"
2019-08-31 03:15:00,8.60662557744551e-05,"middle","well_watered","W"
2019-08-31 03:30:00,3.09338584767068e-08,"middle","well_watered","W"
2019-08-31 03:45:00,0,"middle","well_watered","W"
2019-08-31 04:00:00,5.60792364202718e-05,"middle","well_watered","W"
2019-08-31 04:15:00,6.48324085020975e-07,"middle","well_watered","W"
2019-08-31 04:30:00,0.00018739412185319,"middle","well_watered","W"
2019-08-31 04:45:00,0.000290918642808048,"middle","well_watered","W"
2019-08-31 05:00:00,0.000192117170036885,"middle","well_watered","W"
2019-08-31 05:15:00,1.14747048814826e-06,"middle","well_watered","W"
2019-08-31 05:30:00,1.30598667065139e-07,"middle","well_watered","W"
2019-08-31 05:45:00,4.39742365214608e-09,"middle","well_watered","W"
2019-08-31 06:00:00,4.86703965235684e-05,"middle","well_watered","W"
2019-08-31 06:15:00,0.000145141082280424,"middle","well_watered","W"
2019-08-31 06:30:00,0.000739137958474198,"middle","well_watered","W"
2019-08-31 06:45:00,0.000776660260130696,"middle","well_watered","W"
2019-08-31 07:00:00,0.00806721467809583,"middle","well_watered","W"
2019-08-31 07:15:00,0.005734640702002,"middle","well_watered","W"
2019-08-31 07:30:00,0.00464643797647156,"middle","well_watered","W"
2019-08-31 07:45:00,0.00438823364930509,"middle","well_watered","W"
2019-08-31 08:00:00,0.00374453316232297,"middle","well_watered","W"
2019-08-31 08:15:00,0.00974701273102269,"middle","well_watered","W"
2019-08-31 08:30:00,0.00880469536092367,"middle","well_watered","W"
2019-08-31 08:45:00,0.0187928499210121,"middle","well_watered","W"
2019-08-31 09:00:00,0.0196536205244344,"middle","well_watered","W"
2019-08-31 09:15:00,0.00878073926121238,"middle","well_watered","W"
2019-08-31 09:30:00,0.0245774173819045,"middle","well_watered","W"
2019-08-31 09:45:00,0.0280820151325302,"middle","well_watered","W"
2019-08-31 10:00:00,0.029348154408221,"middle","well_watered","W"
2019-08-31 10:15:00,0.0220748544198486,"middle","well_watered","W"
2019-08-31 10:30:00,0.0201217915749821,"middle","well_watered","W"
2019-08-31 10:45:00,0.0239531232176621,"middle","well_watered","W"
2019-08-31 11:00:00,0.00881080498051656,"middle","well_watered","W"
2019-08-31 11:15:00,0.0118345645857086,"middle","well_watered","W"
2019-08-31 11:30:00,0.0164403092866366,"middle","well_watered","W"
2019-08-31 11:45:00,0.0139666442153145,"middle","well_watered","W"
2019-08-31 12:00:00,0.0113676378518079,"middle","well_watered","W"
2019-08-31 12:15:00,0.0133860103537521,"middle","well_watered","W"
2019-08-31 12:30:00,0.00970031390697702,"middle","well_watered","W"
2019-08-31 12:45:00,0.00546276254263384,"middle","well_watered","W"
2019-08-31 13:00:00,0.00631840881353527,"middle","well_watered","W"
2019-08-31 13:15:00,0.0127379798611962,"middle","well_watered","W"
2019-08-31 13:30:00,0.0101453223789797,"middle","well_watered","W"
2019-08-31 13:45:00,0.00779233038342513,"middle","well_watered","W"
2019-08-31 14:00:00,0.00731684364514164,"middle","well_watered","W"
2019-08-31 14:15:00,0.00702454473050483,"middle","well_watered","W"
2019-08-31 14:30:00,0.00976261862439507,"middle","well_watered","W"
2019-08-31 14:45:00,0.0106773484723545,"middle","well_watered","W"
2019-08-31 15:00:00,0.0122621339386261,"middle","well_watered","W"
2019-08-31 15:15:00,0.00592512108467553,"middle","well_watered","W"
2019-08-31 15:30:00,0.00535270949110295,"middle","well_watered","W"
2019-08-31 15:45:00,0.00663095233522138,"middle","well_watered","W"
2019-08-31 16:00:00,0.0111846766748429,"middle","well_watered","W"
2019-08-31 16:15:00,0.0108944190476734,"middle","well_watered","W"
2019-08-31 16:30:00,0.00751948832838738,"middle","well_watered","W"
2019-08-31 16:45:00,0.00820914002807207,"middle","well_watered","W"
2019-08-31 17:00:00,0.00834287502590086,"middle","well_watered","W"
2019-08-31 17:15:00,0.00948282734203077,"middle","well_watered","W"
2019-08-31 17:30:00,0.00345767598981755,"middle","well_watered","W"
2019-08-31 17:45:00,0.00138067071471747,"middle","well_watered","W"
2019-08-31 18:00:00,0.00158508110411529,"middle","well_watered","W"
2019-08-31 18:15:00,0.00376342595728206,"middle","well_watered","W"
2019-08-31 18:30:00,0.00412278021333639,"middle","well_watered","W"
2019-08-31 18:45:00,0.00201684417346578,"middle","well_watered","W"
2019-08-31 19:00:00,0.00307538017040408,"middle","well_watered","W"
2019-08-31 19:15:00,0.00289214698739706,"middle","well_watered","W"
2019-08-31 19:30:00,0.00218349815960342,"middle","well_watered","W"
2019-08-31 19:45:00,0.00414743712827777,"middle","well_watered","W"
2019-08-31 20:00:00,0.00144776340732376,"middle","well_watered","W"
2019-08-31 20:15:00,0.00322458958192806,"middle","well_watered","W"
2019-08-31 20:30:00,0.00525601061873731,"middle","well_watered","W"
2019-08-31 20:45:00,0.0061847917349978,"middle","well_watered","W"
2019-08-31 21:00:00,0.00558527720441579,"middle","well_watered","W"
2019-08-31 21:15:00,0.00532503805778686,"middle","well_watered","W"
2019-08-31 21:30:00,0.00726637966185705,"middle","well_watered","W"
2019-08-31 21:45:00,0.0037155205681983,"middle","well_watered","W"
2019-08-31 22:00:00,0.00174620827268043,"middle","well_watered","W"
2019-08-31 22:15:00,0.00130621873633387,"middle","well_watered","W"
2019-08-31 22:30:00,0.00108910576129942,"middle","well_watered","W"
2019-08-31 22:45:00,0.00161057324941079,"middle","well_watered","W"
2019-08-31 23:00:00,0.00171431997609498,"middle","well_watered","W"
2019-08-31 23:15:00,0.00184187588562586,"middle","well_watered","W"
2019-08-31 23:30:00,0.00363880533919286,"middle","well_watered","W"
2019-08-31 23:45:00,0.00265787661563242,"middle","well_watered","W"
2019-09-01 00:00:00,0.00228302903615782,"middle","well_watered","W"
2019-09-01 00:15:00,0.00319338190553086,"middle","well_watered","W"
2019-09-01 00:30:00,0.00256769032954624,"middle","well_watered","W"
2019-09-01 00:45:00,0.00208456834327696,"middle","well_watered","W"
2019-09-01 01:00:00,0.00303424546218724,"middle","well_watered","W"
2019-09-01 01:15:00,0.00295749641644735,"middle","well_watered","W"
2019-09-01 01:30:00,0.00169263948396574,"middle","well_watered","W"
2019-09-01 01:45:00,0.00126040805077014,"middle","well_watered","W"
2019-09-01 02:00:00,0.00131683117191323,"middle","well_watered","W"
2019-09-01 02:15:00,0.00235732251511948,"middle","well_watered","W"
2019-09-01 02:30:00,0.00110745243057676,"middle","well_watered","W"
2019-09-01 02:45:00,0.00125188373517456,"middle","well_watered","W"
2019-09-01 03:00:00,5.04939618643745e-05,"middle","well_watered","W"
2019-09-01 03:15:00,4.90503738574063e-05,"middle","well_watered","W"
2019-09-01 03:30:00,0,"middle","well_watered","W"
2019-09-01 03:45:00,3.29895676026815e-07,"middle","well_watered","W"
2019-09-01 04:00:00,0,"middle","well_watered","W"
2019-09-01 04:15:00,1.93495481823312e-06,"middle","well_watered","W"
2019-09-01 04:30:00,0,"middle","well_watered","W"
2019-09-01 04:45:00,2.36234479585704e-08,"middle","well_watered","W"
2019-09-01 05:00:00,0,"middle","well_watered","W"
2019-09-01 05:15:00,0,"middle","well_watered","W"
2019-09-01 05:30:00,0,"middle","well_watered","W"
2019-09-01 05:45:00,0,"middle","well_watered","W"
2019-09-01 06:00:00,1.72078888788482e-05,"middle","well_watered","W"
2019-09-01 06:15:00,0.000129038695114341,"middle","well_watered","W"
2019-09-01 06:30:00,0.000371296512195025,"middle","well_watered","W"
2019-09-01 06:45:00,0.00372110761481631,"middle","well_watered","W"
2019-09-01 07:00:00,0.0045053306181155,"middle","well_watered","W"
2019-09-01 07:15:00,0.00223244827953593,"middle","well_watered","W"
2019-09-01 07:30:00,0.0039612501315465,"middle","well_watered","W"
2019-09-01 07:45:00,0.00895588437317806,"middle","well_watered","W"
2019-09-01 08:00:00,0.0120530755330792,"middle","well_watered","W"
2019-09-01 08:15:00,0.0070967396573567,"middle","well_watered","W"
2019-09-01 08:30:00,0.0054856493087417,"middle","well_watered","W"
2019-09-01 08:45:00,0.00843557001074718,"middle","well_watered","W"
2019-09-01 09:00:00,0.0216298670496958,"middle","well_watered","W"
2019-09-01 09:15:00,0.0122105897121509,"middle","well_watered","W"
2019-09-01 09:30:00,0.0084199846900163,"middle","well_watered","W"
2019-09-01 09:45:00,0.0116970323832307,"middle","well_watered","W"
2019-09-01 10:00:00,0.0132346578034533,"middle","well_watered","W"
2019-09-01 10:15:00,0.0179476914945208,"middle","well_watered","W"
2019-09-01 10:30:00,0.0219381421886162,"middle","well_watered","W"
2019-09-01 10:45:00,0.0252096226126097,"middle","well_watered","W"
2019-09-01 11:00:00,0.0165641529526923,"middle","well_watered","W"
2019-09-01 11:15:00,0.0159459259418948,"middle","well_watered","W"
2019-09-01 11:30:00,0.0189112642718405,"middle","well_watered","W"
2019-09-01 11:45:00,0.0182940313013508,"middle","well_watered","W"
2019-09-01 12:00:00,0.0127108812732221,"middle","well_watered","W"
2019-09-01 12:15:00,0.0176248251864986,"middle","well_watered","W"
2019-09-01 12:30:00,0.0172221418409681,"middle","well_watered","W"
2019-09-01 12:45:00,0.0149293270978165,"middle","well_watered","W"
2019-09-01 13:00:00,0.0217914210707816,"middle","well_watered","W"
2019-09-01 13:15:00,0.0146320777404158,"middle","well_watered","W"
2019-09-01 13:30:00,0.0189308098344508,"middle","well_watered","W"
2019-09-01 13:45:00,0.0252698855181512,"middle","well_watered","W"
2019-09-01 14:00:00,0.021653079224311,"middle","well_watered","W"
2019-09-01 14:15:00,0.0251661480060008,"middle","well_watered","W"
2019-09-01 14:30:00,0.0279591527798363,"middle","well_watered","W"
2019-09-01 14:45:00,0.0279210535491239,"middle","well_watered","W"
2019-09-01 15:00:00,0.0147003068012122,"middle","well_watered","W"
2019-09-01 15:15:00,0.0111238232128914,"middle","well_watered","W"
2019-09-01 15:30:00,0.0212216218413156,"middle","well_watered","W"
2019-09-01 15:45:00,0.0164857033232522,"middle","well_watered","W"
2019-09-01 16:00:00,0.0262622992447199,"middle","well_watered","W"
2019-09-01 16:15:00,0.0179738163534764,"middle","well_watered","W"
2019-09-01 16:30:00,0.0131219916234618,"middle","well_watered","W"
2019-09-01 16:45:00,0.0188622482190532,"middle","well_watered","W"
2019-09-01 17:00:00,0.0234329325256155,"middle","well_watered","W"
2019-09-01 17:15:00,0.0103865398277626,"middle","well_watered","W"
2019-09-01 17:30:00,0.00797828956672287,"middle","well_watered","W"
2019-09-01 17:45:00,0.0062803500829269,"middle","well_watered","W"
2019-09-01 18:00:00,0.00611424865490058,"middle","well_watered","W"
2019-09-01 18:15:00,0.00634861457578593,"middle","well_watered","W"
2019-09-01 18:30:00,0.00303581581299321,"middle","well_watered","W"
2019-09-01 18:45:00,0.00826584052769724,"middle","well_watered","W"
2019-09-01 19:00:00,0.00513058447054276,"middle","well_watered","W"
2019-09-01 19:15:00,0.00673806109557277,"middle","well_watered","W"
2019-09-01 19:30:00,0.00333995298409524,"middle","well_watered","W"
2019-09-01 19:45:00,0.0029012499146583,"middle","well_watered","W"
2019-09-01 20:00:00,0.00359953980360387,"middle","well_watered","W"
2019-09-01 20:15:00,0.00538610007094141,"middle","well_watered","W"
2019-09-01 20:30:00,0.00712193229496374,"middle","well_watered","W"
2019-09-01 20:45:00,0.00781208776320334,"middle","well_watered","W"
2019-09-01 21:00:00,0.00595548080864364,"middle","well_watered","W"
2019-09-01 21:15:00,0.00309498228335168,"middle","well_watered","W"
2019-09-01 21:30:00,0.00146698118282006,"middle","well_watered","W"
2019-09-01 21:45:00,0.000997839123939471,"middle","well_watered","W"
2019-09-01 22:00:00,0.000321773102468389,"middle","well_watered","W"
2019-09-01 22:15:00,0.00151302159859165,"middle","well_watered","W"
2019-09-01 22:30:00,0.000625620641489864,"middle","well_watered","W"
2019-09-01 22:45:00,0.000374678037182564,"middle","well_watered","W"
2019-09-01 23:00:00,0.000389967894146216,"middle","well_watered","W"
2019-09-01 23:15:00,0.0018302933968431,"middle","well_watered","W"
2019-09-01 23:30:00,0.000296976699307084,"middle","well_watered","W"
2019-09-01 23:45:00,0.000731591136585423,"middle","well_watered","W"
2019-09-02 00:00:00,0.000822705142626811,"middle","well_watered","W"
2019-09-02 00:15:00,0.000505661486012141,"middle","well_watered","W"
2019-09-02 00:30:00,9.5700782713215e-05,"middle","well_watered","W"
2019-09-02 00:45:00,0.000426845526737641,"middle","well_watered","W"
2019-09-02 01:00:00,0.000596970444529553,"middle","well_watered","W"
2019-09-02 01:15:00,0.000143070193429874,"middle","well_watered","W"
2019-09-02 01:30:00,0.000595296125780489,"middle","well_watered","W"
2019-09-02 01:45:00,0.000495080389305166,"middle","well_watered","W"
2019-09-02 02:00:00,0.000119761718062571,"middle","well_watered","W"
