12,2019-11-04 09:23:49,11.298
10,2019-11-04 09:23:49,10.987
14,2019-11-04 09:23:49,11.555
9,2019-11-04 09:23:49,10.955
12,2019-11-04 09:24:19,11.297
10,2019-11-04 09:24:19,10.988
14,2019-11-04 09:24:19,11.557
9,2019-11-04 09:24:19,10.955
12,2019-11-04 09:24:49,11.298
10,2019-11-04 09:24:49,10.987
14,2019-11-04 09:24:49,11.552
9,2019-11-04 09:24:49,10.955
12,2019-11-04 09:25:19,11.293
10,2019-11-04 09:25:19,10.986
14,2019-11-04 09:25:19,11.555
9,2019-11-04 09:25:19,10.953
12,2019-11-04 09:25:49,11.294
10,2019-11-04 09:25:49,10.985
14,2019-11-04 09:25:49,11.555
9,2019-11-04 09:25:49,10.955
12,2019-11-04 09:26:19,11.296
10,2019-11-04 09:26:19,10.987
14,2019-11-04 09:26:19,11.554
9,2019-11-04 09:26:19,10.953
12,2019-11-04 09:26:49,11.293
10,2019-11-04 09:26:49,10.986
14,2019-11-04 09:26:49,11.558
9,2019-11-04 09:26:49,10.953
12,2019-11-04 09:27:19,11.294
10,2019-11-04 09:27:19,10.988
14,2019-11-04 09:27:19,11.553
9,2019-11-04 09:27:19,10.953
12,2019-11-04 09:27:49,11.292
10,2019-11-04 09:27:49,10.985
14,2019-11-04 09:27:49,11.555
9,2019-11-04 09:27:49,10.955
12,2019-11-04 09:28:19,11.294
10,2019-11-04 09:28:19,10.989
14,2019-11-04 09:28:19,11.558
9,2019-11-04 09:28:19,10.952
12,2019-11-04 09:28:49,11.293
10,2019-11-04 09:28:49,10.984
14,2019-11-04 09:28:49,11.555
9,2019-11-04 09:28:49,10.952
12,2019-11-04 09:29:19,11.290
10,2019-11-04 09:29:19,10.983
14,2019-11-04 09:29:19,11.556
9,2019-11-04 09:29:19,10.952
12,2019-11-04 09:29:49,11.296
10,2019-11-04 09:29:49,10.984
14,2019-11-04 09:29:49,11.555
9,2019-11-04 09:29:49,10.953
12,2019-11-04 09:30:19,11.293
10,2019-11-04 09:30:19,10.986
14,2019-11-04 09:30:19,11.553
9,2019-11-04 09:30:20,10.954
12,2019-11-04 09:30:49,11.295
10,2019-11-04 09:30:49,10.986
14,2019-11-04 09:30:49,11.549
9,2019-11-04 09:30:49,10.952
12,2019-11-04 09:31:19,11.296
10,2019-11-04 09:31:19,10.986
14,2019-11-04 09:31:19,11.556
9,2019-11-04 09:31:20,10.952
12,2019-11-04 09:31:49,11.292
10,2019-11-04 09:31:50,10.987
14,2019-11-04 09:31:50,11.553
9,2019-11-04 09:31:50,10.954
12,2019-11-04 09:32:19,11.294
10,2019-11-04 09:32:19,10.983
14,2019-11-04 09:32:20,11.551
9,2019-11-04 09:32:20,10.951
12,2019-11-04 09:32:49,11.296
10,2019-11-04 09:32:50,10.985
14,2019-11-04 09:32:50,11.553
9,2019-11-04 09:32:50,10.953
12,2019-11-04 09:33:19,11.295
10,2019-11-04 09:33:20,10.983
14,2019-11-04 09:33:20,11.552
9,2019-11-04 09:33:20,10.953
12,2019-11-04 09:33:50,11.293
10,2019-11-04 09:33:50,10.985
14,2019-11-04 09:33:50,11.552
9,2019-11-04 09:33:50,10.949
12,2019-11-04 09:34:20,11.293
10,2019-11-04 09:34:20,10.984
14,2019-11-04 09:34:20,11.551
9,2019-11-04 09:34:20,10.952
12,2019-11-04 09:35:07,11.289
10,2019-11-04 09:35:07,10.984
14,2019-11-04 09:35:07,11.550
9,2019-11-04 09:35:07,10.950
12,2019-11-04 09:35:37,11.294
10,2019-11-04 09:35:37,10.988
14,2019-11-04 09:35:37,11.553
9,2019-11-04 09:35:37,10.950
12,2019-11-04 09:36:07,11.290
10,2019-11-04 09:36:07,10.986
14,2019-11-04 09:36:07,11.553
9,2019-11-04 09:36:07,10.952
12,2019-11-04 09:36:37,11.290
10,2019-11-04 09:36:37,10.984
14,2019-11-04 09:36:37,11.551
9,2019-11-04 09:36:37,10.950
12,2019-11-04 09:37:07,11.292
10,2019-11-04 09:37:07,10.986
14,2019-11-04 09:37:07,11.550
9,2019-11-04 09:37:07,10.950
12,2019-11-04 09:37:37,11.293
10,2019-11-04 09:37:37,10.985
14,2019-11-04 09:37:38,11.551
9,2019-11-04 09:37:38,10.950
12,2019-11-04 09:38:07,11.291
10,2019-11-04 09:38:07,10.983
14,2019-11-04 09:38:07,11.546
9,2019-11-04 09:38:08,10.950
12,2019-11-04 09:38:37,11.292
10,2019-11-04 09:38:37,10.983
14,2019-11-04 09:38:38,11.550
9,2019-11-04 09:38:38,10.949
12,2019-11-04 09:39:07,11.293
10,2019-11-04 09:39:07,10.983
14,2019-11-04 09:39:08,11.550
9,2019-11-04 09:39:08,10.949
12,2019-11-04 09:39:37,11.296
10,2019-11-04 09:39:38,10.986
14,2019-11-04 09:39:38,11.553
9,2019-11-04 09:39:38,10.950
12,2019-11-04 09:40:07,11.291
10,2019-11-04 09:40:08,10.986
14,2019-11-04 09:40:08,11.553
9,2019-11-04 09:40:08,10.948
12,2019-11-04 09:40:38,11.288
10,2019-11-04 09:40:38,10.984
14,2019-11-04 09:40:38,11.550
9,2019-11-04 09:40:38,10.948
12,2019-11-04 09:41:08,11.289
10,2019-11-04 09:41:08,10.985
14,2019-11-04 09:41:08,11.552
9,2019-11-04 09:41:08,10.949
12,2019-11-04 09:41:38,11.288
10,2019-11-04 09:41:38,10.985
14,2019-11-04 09:41:38,11.554
9,2019-11-04 09:41:38,10.950
12,2019-11-04 09:42:08,11.288
10,2019-11-04 09:42:08,10.984
14,2019-11-04 09:42:08,11.547
9,2019-11-04 09:42:08,10.949
12,2019-11-04 09:42:38,11.293
10,2019-11-04 09:42:38,10.987
14,2019-11-04 09:42:38,11.553
9,2019-11-04 09:42:38,10.948
12,2019-11-04 09:43:08,11.290
10,2019-11-04 09:43:08,10.990
14,2019-11-04 09:43:08,11.551
9,2019-11-04 09:43:08,10.949
12,2019-11-04 09:43:38,11.287
10,2019-11-04 09:43:38,10.985
14,2019-11-04 09:43:38,11.550
9,2019-11-04 09:43:38,10.948
12,2019-11-04 09:44:08,11.290
10,2019-11-04 09:44:08,10.985
14,2019-11-04 09:44:08,11.554
9,2019-11-04 09:44:08,10.949
12,2019-11-04 09:44:38,11.289
10,2019-11-04 09:44:38,10.985
14,2019-11-04 09:44:38,11.550
9,2019-11-04 09:44:38,10.947
12,2019-11-04 09:45:08,11.289
10,2019-11-04 09:45:08,10.984
14,2019-11-04 09:45:08,11.551
9,2019-11-04 09:45:08,10.950
12,2019-11-04 09:45:38,11.288
10,2019-11-04 09:45:38,10.984
14,2019-11-04 09:45:38,11.545
9,2019-11-04 09:45:38,10.946
12,2019-11-04 09:46:08,11.288
10,2019-11-04 09:46:08,10.982
14,2019-11-04 09:46:08,11.543
9,2019-11-04 09:46:08,10.947
12,2019-11-04 09:46:38,11.293
10,2019-11-04 09:46:38,10.987
14,2019-11-04 09:46:38,11.548
9,2019-11-04 09:46:38,10.950
12,2019-11-04 09:47:08,11.287
10,2019-11-04 09:47:08,10.986
14,2019-11-04 09:47:08,11.549
9,2019-11-04 09:47:08,10.947
12,2019-11-04 09:47:38,11.288
10,2019-11-04 09:47:38,10.982
14,2019-11-04 09:47:38,11.549
9,2019-11-04 09:47:38,10.946
12,2019-11-04 09:48:08,11.286
10,2019-11-04 09:48:08,10.984
14,2019-11-04 09:48:08,11.545
9,2019-11-04 09:48:08,10.947
12,2019-11-04 09:48:38,11.289
10,2019-11-04 09:48:38,10.985
14,2019-11-04 09:48:38,11.548
