Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
30/08/2019,5:15:00,20.78,-0.654,2.655,-0.72,0.38,-4.11,0.306,-0.08,8.352,4.16,25.2,present ,19.54,36.9,
30/08/2019,5:30:00,21.05,-0.79,2.724,-0.75,0.38,-4.11,0.201,-0.1,8.341,4.16,25.3,present ,19.54,36.9,
30/08/2019,5:45:00,21.01,-0.9,2.648,-0.75,0.38,-4.11,0.28,-0.12,8.341,4.16,25.5,present ,19.54,36.9,
30/08/2019,6:00:00,21.25,-0.852,2.77,-0.77,0.38,-4.11,0.155,-0.11,8.333,4.16,25.6,present ,19.54,36.9,
30/08/2019,6:15:00,21.25,-1.622,2.761,-0.87,0.38,-4.11,-0.007,-0.22,8.333,4.16,25.8,present ,19.54,36.9,
30/08/2019,6:30:00,21.1,-0.647,2.618,-0.7,0.38,-4.11,0.227,-0.08,8.337,4.16,25.7,present ,19.54,36.9,
30/08/2019,6:45:00,21.1,-1.012,2.672,-0.77,0.38,-4.11,0.023,-0.13,8.337,4.16,25.9,present ,19.54,36.9,
30/08/2019,7:00:00,21.19,-0.611,2.674,-0.71,0.38,-4.11,0.246,-0.08,8.337,4.16,25.9,present ,19.54,36.9,
30/08/2019,7:15:00,21.35,-0.562,2.628,-0.69,0.38,-4.11,0.495,-0.07,8.33,4.16,26,present ,19.54,36.9,
30/08/2019,7:30:00,21.59,-0.892,2.783,-0.77,0.38,-4.11,-0.151,-0.12,8.323,4.16,26.3,present ,19.54,36.9,
30/08/2019,7:45:00,21.85,-0.798,2.795,-0.75,0.38,-4.11,-0.11,-0.1,8.312,4.16,26.6,present ,19.54,36.9,
30/08/2019,8:00:00,22.06,-0.602,2.714,-0.7,0.38,-4.11,0.354,-0.08,8.305,4.16,27.1,present ,19.54,37.2,
30/08/2019,8:15:00,21.88,-0.678,2.822,-0.74,0.38,-4.11,-0.149,-0.09,8.312,4.16,27.6,present ,19.54,36.9,
30/08/2019,8:30:00,21.85,-0.592,2.622,-0.68,0.38,-4.11,0.341,-0.08,8.312,4.16,27.5,present ,19.54,37.2,
30/08/2019,8:45:00,22.04,-1.018,2.862,-0.8,0.38,-4.11,-0.081,-0.13,8.305,4.16,27.7,present ,19.54,36.9,
30/08/2019,9:00:00,22.5,-0.709,2.815,-0.73,0.38,-4.11,0.027,-0.09,8.287,4.16,28.1,present ,19.54,36.9,
30/08/2019,9:15:00,22.43,-0.888,2.82,-0.76,0.38,-4.11,-0.082,-0.12,8.29,4.16,28.4,present ,19.54,37.2,
30/08/2019,9:30:00,22.93,-0.372,2.843,-0.69,0.38,-4.11,0.04,-0.05,8.272,4.16,29,present ,19.58,36.9,
30/08/2019,9:45:00,23.17,-0.634,2.82,-0.71,0.38,-4.11,-0.035,-0.08,8.265,4.16,29.6,present ,19.54,37.2,
30/08/2019,10:00:00,23.45,0.279,2.966,-0.62,0.38,-4.11,-0.082,0.03,8.254,4.16,30.2,present ,19.54,37.2,
30/08/2019,10:15:00,23.75,-0.189,3.023,-0.69,0.38,-4.11,-0.052,-0.02,8.244,4.16,31.6,present ,19.58,37.2,
30/08/2019,10:30:00,24.35,0.073,3.013,-0.64,0.38,-4.11,-0.191,0,8.222,4.16,32.7,present ,19.54,37.2,
30/08/2019,10:45:00,25.4,-0.3,3.058,-0.68,0.38,-4.11,-0.758,-0.04,8.184,4.16,34,present ,19.58,37.2,
30/08/2019,11:00:00,25.4,-0.372,3.035,-0.68,0.38,-4.11,-0.787,-0.04,8.184,4.16,34.3,present ,19.54,37.5,
30/08/2019,11:15:00,26.56,-1.405,3.519,-0.91,0.38,-4.11,-1.8,-0.18,8.145,4.16,35.09,present ,19.58,37.5,
30/08/2019,11:30:00,25.79,-0.267,3.269,-0.72,0.38,-4.11,-0.256,-0.03,8.173,4.16,35.09,present ,19.58,37.5,
30/08/2019,11:45:00,25.01,-0.41,2.972,-0.68,0.38,-4.11,-0.38,-0.05,8.198,4.16,34.3,present ,19.54,37.5,
30/08/2019,12:00:00,25.47,-0.079,3.073,-0.65,0.38,-4.11,-0.573,-0.01,8.184,4.16,33.8,present ,19.58,37.5,
30/08/2019,12:15:00,28.34,-1.523,4.002,-1,0.38,-4.11,-1.889,-0.2,8.082,4.16,38.7,present ,19.58,37.8,
30/08/2019,12:30:00,28.37,1.286,3.55,-0.52,0.38,-4.11,0.51,0.17,8.082,4.16,40.09,present ,19.54,37.8,
30/08/2019,12:45:00,30.59,0.285,4.244,-0.76,0.38,-4.11,-0.305,0.03,8.007,4.16,43.4,present ,19.58,38.09,
30/08/2019,13:00:00,31.18,0.881,4.044,-0.63,0.38,-4.11,-0.518,0.11,7.987,4.16,44.4,present ,19.58,38.09,
30/08/2019,13:15:00,31.81,0.483,4.246,-0.71,0.38,-4.11,-1.224,0.06,7.963,4.16,45,present ,19.58,38.09,
30/08/2019,13:30:00,29.62,1.509,3.595,-0.48,0.38,-4.11,0.388,0.19,8.038,4.16,43.5,present ,19.58,38.09,
30/08/2019,13:45:00,30.26,1.101,4.06,-0.62,0.38,-4.11,-0.098,0.14,8.017,4.16,44,present ,19.58,38.09,
30/08/2019,14:00:00,30.63,1.171,4.045,-0.6,0.38,-4.11,0.085,0.15,8.003,4.16,44.8,present ,19.58,37.8,
30/08/2019,14:15:00,31.33,1.566,4.318,-0.6,0.38,-4.11,0.956,0.2,7.89,4.16,44.8,present ,19.58,38.09,
30/08/2019,14:30:00,31.1,0.951,4.369,-0.69,0.38,-4.11,0.254,0.12,7.987,4.16,44.6,present ,19.58,38.09,
30/08/2019,14:45:00,31.49,1.353,4.462,-0.65,0.38,-4.11,1.228,0.17,7.977,4.16,45.6,present ,19.58,38.09,
30/08/2019,15:00:00,31.89,1.245,4.154,-0.59,0.38,-4.11,0.606,0.16,7.963,4.16,45.9,present ,19.58,38.09,
30/08/2019,15:15:00,31.91,1.72,4.315,-0.56,0.38,-4.11,0.156,0.22,7.96,4.16,45.3,present ,19.58,38.09,
30/08/2019,15:30:00,29.57,0.987,3.538,-0.54,0.38,-4.11,0.594,0.13,8.041,4.16,41.4,present ,19.58,37.8,
30/08/2019,15:45:00,29.02,0.966,3.783,-0.61,0.38,-4.11,0.497,0.12,8.057,4.16,39.59,present ,19.58,37.8,
30/08/2019,16:00:00,29.91,-0.354,4.045,-0.82,0.38,-4.11,-0.765,-0.04,8.028,4.16,41.5,present ,19.58,37.8,
30/08/2019,16:15:00,30.78,-0.116,4.26,-0.81,0.38,-4.11,-0.74,-0.01,8,4.16,41,present ,19.58,37.8,
30/08/2019,16:30:00,30.64,0.483,4.3,-0.75,0.38,-4.11,0.061,0.06,8.003,4.16,42.6,present ,19.58,38.09,
30/08/2019,16:45:00,30.88,0.906,4.358,-0.7,0.38,-4.11,0.673,0.11,7.997,4.16,43.9,present ,19.58,38.09,
30/08/2019,17:00:00,30.86,0.52,4.187,-0.71,0.38,-4.11,0.097,0.06,7.997,4.16,45.5,present ,19.58,38.09,
30/08/2019,17:15:00,30.38,0.208,3.903,-0.7,0.38,-4.11,0.013,0.02,8.014,4.16,45.1,present ,19.58,38.09,
30/08/2019,17:30:00,30.56,0.033,4.006,-0.75,0.38,-4.11,0.254,0,8.007,4.16,43.2,present ,19.58,37.8,
30/08/2019,17:45:00,30.31,0.201,3.906,-0.71,0.38,-4.11,0.471,0.02,8.014,4.16,41.2,present ,19.58,37.8,
30/08/2019,18:00:00,29.21,-0.362,3.644,-0.75,0.38,-4.11,-0.033,-0.04,8.05,4.16,39.09,present ,19.58,37.5,
30/08/2019,18:15:00,28.58,-0.486,3.56,-0.76,0.38,-4.11,-0.103,-0.06,8.076,4.16,37.59,present ,19.58,37.5,
30/08/2019,18:30:00,28.15,-0.902,3.602,-0.83,0.38,-4.11,-0.348,-0.11,8.088,4.16,36.09,present ,19.58,37.5,
30/08/2019,18:45:00,27.28,-0.679,3.334,-0.76,0.38,-4.11,0.123,-0.09,8.121,4.16,34.8,present ,19.58,37.5,
30/08/2019,19:00:00,26.81,-0.61,3.343,-0.76,0.38,-4.11,-0.19,-0.08,8.134,4.16,33.8,present ,19.58,37.2,
30/08/2019,19:15:00,26.33,-1.009,3.278,-0.81,0.38,-4.11,-0.055,-0.13,8.152,4.16,32.8,present ,19.54,37.2,
30/08/2019,19:30:00,26.33,-0.97,3.304,-0.81,0.38,-4.11,-0.108,-0.12,8.152,4.16,32.4,present ,19.58,37.2,
30/08/2019,19:45:00,26.35,-0.756,3.229,-0.76,0.38,-4.11,0.083,-0.1,8.152,4.16,32.09,present ,19.54,37.5,
30/08/2019,20:00:00,26.76,-1.257,3.287,-0.83,0.38,-4.11,-0.011,-0.16,8.137,4.16,31.9,present ,19.58,37.2,
30/08/2019,20:15:00,25.93,-1.013,3.111,-0.78,0.38,-4.11,0.104,-0.13,8.166,4.16,31.7,present ,19.58,37.2,
30/08/2019,20:30:00,25.4,-0.832,3.065,-0.75,0.38,-4.11,0.037,-0.11,8.184,4.16,31.3,present ,19.58,37.2,
30/08/2019,20:45:00,24.86,-1.184,3.024,-0.8,0.38,-4.11,-0.045,-0.15,8.205,4.16,30.8,present ,19.58,37.2,
30/08/2019,21:00:00,24.38,-0.725,2.9,-0.72,0.38,-4.11,0.136,-0.09,8.222,4.16,30.3,present ,19.54,37.2,
30/08/2019,21:15:00,23.9,-0.934,2.884,-0.75,0.38,-4.11,0.055,-0.12,8.237,4.16,29.8,present ,19.54,36.9,
30/08/2019,21:30:00,23.55,-0.972,2.84,-0.75,0.38,-4.11,0,-0.13,8.251,4.16,29.4,present ,19.58,36.9,
30/08/2019,21:45:00,22.98,-0.936,2.8,-0.75,0.38,-4.11,0.007,-0.12,8.272,4.16,28.7,present ,19.54,36.9,
30/08/2019,22:00:00,22.66,-1.124,2.666,-0.75,0.38,-4.11,0.128,-0.15,8.283,4.16,28.5,present ,19.54,36.9,
30/08/2019,22:15:00,22.33,-0.835,2.667,-0.72,0.38,-4.11,-0.017,-0.11,8.294,4.16,27.7,present ,19.54,36.9,
30/08/2019,22:30:00,21.82,-0.749,2.548,-0.68,0.38,-4.11,0.152,-0.1,8.312,4.16,27.1,present ,19.54,36.9,
30/08/2019,22:45:00,21.32,-0.831,2.541,-0.7,0.38,-4.11,0.115,-0.11,8.33,4.16,26.9,present ,19.54,36.9,
30/08/2019,23:00:00,21.12,-0.844,2.463,-0.69,0.38,-4.11,0.461,-0.11,8.337,4.16,26.8,present ,19.54,36.9,
30/08/2019,23:15:00,21.01,-0.981,2.447,-0.7,0.38,-4.11,0.224,-0.13,8.341,4.16,26.7,present ,19.54,36.9,
30/08/2019,23:30:00,20.76,-1.015,2.456,-0.72,0.38,-4.11,0.143,-0.13,8.352,4.16,26.5,present ,19.54,36.9,
30/08/2019,23:45:00,20.4,-0.873,2.418,-0.69,0.38,-4.11,0.043,-0.11,8.362,4.16,26.4,present ,19.54,36.9,
31/08/2019,0:00:00,20.43,-0.961,2.376,-0.69,0.38,-4.11,-0.083,-0.13,8.362,4.16,26.3,present ,19.54,36.9,
31/08/2019,0:15:00,20.16,-0.873,2.317,-0.67,0.38,-4.11,0.227,-0.11,8.373,4.16,26.2,present ,19.54,36.9,
31/08/2019,0:30:00,20.27,-1.063,2.394,-0.72,0.38,-4.11,-0.005,-0.14,8.37,4.16,26.1,present ,19.54,36.9,
31/08/2019,0:45:00,20.29,-0.963,2.365,-0.69,0.38,-4.11,0.007,-0.13,8.37,4.16,26.1,present ,19.54,36.9,
31/08/2019,1:00:00,20.14,-0.942,2.353,-0.69,0.38,-4.11,0.042,-0.12,8.373,4.16,25.9,present ,19.54,36.9,
31/08/2019,1:15:00,20.01,-0.883,2.306,-0.67,0.38,-4.11,0.101,-0.12,8.377,4.16,26,present ,19.54,36.9,
31/08/2019,1:30:00,20.13,-1.044,2.404,-0.72,0.38,-4.11,-0.054,-0.14,8.373,4.16,25.8,present ,19.54,36.9,
31/08/2019,1:45:00,20.1,-1.008,2.282,-0.68,0.38,-4.11,0.182,-0.13,8.373,4.16,25.7,present ,19.54,36.9,
31/08/2019,2:00:00,20.22,-0.963,2.313,-0.68,0.38,-4.11,0.036,-0.13,8.37,4.16,25.6,present ,19.54,36.9,
31/08/2019,2:15:00,19.81,-0.84,2.24,-0.65,0.38,-4.11,0.233,-0.11,8.384,4.16,25.5,present ,19.54,36.9,
31/08/2019,2:30:00,19.4,-0.761,2.234,-0.65,0.38,-4.11,0.108,-0.1,8.399,4.16,25.2,present ,19.54,36.9,
31/08/2019,2:45:00,19.2,-0.779,2.22,-0.65,0.38,-4.11,0.131,-0.1,8.406,4.16,24.8,present ,19.54,36.9,
31/08/2019,3:00:00,19.13,-0.681,2.202,-0.63,0.38,-4.11,0.095,-0.09,8.41,4.16,24.8,present ,19.54,36.9,
31/08/2019,3:15:00,19.14,-0.705,2.219,-0.64,0.38,-4.11,-0.056,-0.09,8.41,4.16,24.7,present ,19.54,36.9,
31/08/2019,3:30:00,19.13,-0.755,2.209,-0.65,0.38,-4.11,0.041,-0.1,8.41,4.16,24.5,present ,19.54,36.9,
31/08/2019,3:45:00,19.36,-0.873,2.24,-0.67,0.38,-4.11,-0.025,-0.12,8.403,4.16,24.5,present ,19.54,36.9,
31/08/2019,4:00:00,19.72,-0.739,2.321,-0.66,0.38,-4.11,-0.097,-0.1,8.388,4.16,24.8,present ,19.54,36.59,
31/08/2019,4:15:00,19.74,-0.533,2.233,-0.61,0.38,-4.11,0.154,-0.07,8.388,4.16,24.6,present ,19.54,36.9,
31/08/2019,4:30:00,20.62,-0.831,2.363,-0.67,0.38,-4.11,-0.232,-0.11,8.355,4.16,25,present ,19.54,36.9,
31/08/2019,4:45:00,21.13,-1.138,2.364,-0.7,0.38,-4.11,-0.073,-0.15,8.337,4.16,25.4,present ,19.54,36.9,
31/08/2019,5:00:00,21.13,-0.797,2.379,-0.66,0.38,-4.11,0.296,-0.1,8.337,4.16,25.6,present ,19.54,36.9,
31/08/2019,5:15:00,21.27,-0.941,2.458,-0.7,0.38,-4.11,-0.129,-0.12,8.333,4.16,25.6,present ,19.54,36.9,
31/08/2019,5:30:00,21.15,-0.834,2.341,-0.65,0.38,-4.11,0.118,-0.11,8.337,4.16,25.7,present ,19.54,36.9,
31/08/2019,5:45:00,21.07,-0.853,2.288,-0.64,0.38,-4.11,0.079,-0.11,8.341,4.16,25.8,present ,19.54,36.9,
31/08/2019,6:00:00,21.04,-0.715,2.353,-0.64,0.38,-4.11,-0.266,-0.09,8.341,4.16,25.8,present ,19.54,36.9,
31/08/2019,6:15:00,21.15,-0.768,2.363,-0.65,0.38,-4.11,0.098,-0.1,8.337,4.16,25.8,present ,19.54,36.9,
31/08/2019,6:30:00,21.21,-1.192,2.33,-0.7,0.38,-4.11,0,-0.16,8.333,4.16,25.9,present ,19.54,36.9,
31/08/2019,6:45:00,21.49,-0.922,2.333,-0.66,0.38,-4.11,0.304,-0.12,8.326,4.16,25.9,present ,19.54,36.9,
31/08/2019,7:00:00,21.85,-1.085,2.481,-0.71,0.38,-4.11,0.066,-0.14,8.312,4.16,26.6,present ,19.54,36.9,
31/08/2019,7:15:00,22.09,-0.542,2.421,-0.62,0.38,-4.11,0.547,-0.07,8.305,4.16,27.5,present ,19.54,36.9,
31/08/2019,7:30:00,22.42,-0.697,2.53,-0.66,0.38,-4.11,0.271,-0.09,8.29,4.16,28.3,present ,19.54,36.9,
31/08/2019,7:45:00,22.8,-1.069,2.576,-0.71,0.38,-4.11,-0.072,-0.14,8.276,4.16,29.5,present ,19.54,36.9,
31/08/2019,8:00:00,22.62,-2.182,2.702,-0.9,0.38,-4.11,-1.694,-0.29,8.283,4.16,30.8,present ,19.58,37.2,
31/08/2019,8:15:00,23.28,-1.645,2.562,-0.78,0.38,-4.11,-0.733,-0.22,8.262,4.16,31.7,present ,19.58,37.2,
31/08/2019,8:30:00,24.16,-1.318,2.704,-0.75,0.38,-4.11,-1.288,-0.17,8.229,4.16,31.9,present ,19.54,37.2,
31/08/2019,8:45:00,25.95,-2.414,3.151,-0.97,0.38,-4.11,-2.302,-0.32,8.166,4.16,32,present ,19.54,37.2,
31/08/2019,9:00:00,27.48,-2.889,3.487,-1.08,0.38,-4.11,-3.461,-0.38,8.114,4.16,34.5,present ,19.58,37.5,
31/08/2019,9:15:00,29,-4.412,4.606,-1.5,0.38,-4.11,-5.311,-0.58,8.057,4.16,36.2,present ,19.58,37.5,
31/08/2019,9:30:00,28.91,-3.545,4.076,-1.27,0.38,-4.11,-3.941,-0.46,8.062,4.16,37.59,present ,19.58,37.5,
31/08/2019,9:45:00,29.6,-1.734,3.797,-0.95,0.38,-4.11,-2.605,-0.22,8.038,4.16,39.3,present ,19.58,37.8,
31/08/2019,10:00:00,29.69,0.021,2.987,-0.54,0.38,-4.11,-0.167,0,8.038,4.16,43.1,present ,19.58,37.8,
31/08/2019,10:15:00,30.54,-3.317,4.548,-1.3,0.38,-4.11,-4.183,-0.43,8.007,4.16,43.8,present ,19.58,37.8,
31/08/2019,10:30:00,30.87,-0.318,3.335,-0.64,0.38,-4.11,-0.806,-0.04,7.997,4.16,46.8,present ,19.58,38.09,
31/08/2019,10:45:00,31.37,-1.256,3.55,-0.8,0.38,-4.11,-1.961,-0.16,7.89,4.16,48.6,present ,19.59,38.4,
31/08/2019,11:00:00,32.53,-2.348,4.192,-1.06,0.38,-4.11,-3.807,-0.3,7.939,4.16,47.2,present ,19.58,38.09,
31/08/2019,11:15:00,34.3,-2.773,4.79,-1.19,0.38,-4.11,-4.768,-0.35,7.879,4.16,47.2,present ,19.58,38.09,
31/08/2019,11:30:00,34.33,-1.014,4.049,-0.82,0.38,-4.11,-3.307,-0.13,7.879,4.16,50.6,present ,19.59,38.4,
31/08/2019,11:45:00,34.64,-0.755,3.988,-0.77,0.38,-4.11,-2.263,-0.09,7.869,4.16,53.1,present ,19.59,38.7,
31/08/2019,12:00:00,35.8,-2.23,5.442,-1.21,0.38,-4.11,-3.882,-0.28,7.83,4.16,53.2,present ,19.59,38.4,
31/08/2019,12:15:00,35.95,-1.706,4.873,-1.04,0.38,-4.11,-3.03,-0.21,7.827,4.16,53.6,present ,19.59,38.7,
31/08/2019,12:30:00,35.71,0.29,4.108,-0.64,0.38,-4.11,-0.011,0.03,7.833,4.16,53.7,present ,19.59,38.7,
31/08/2019,12:45:00,35.1,0.543,4.187,-0.63,0.38,-4.11,-0.04,0.06,7.853,4.16,54.3,present ,19.59,38.7,
31/08/2019,13:00:00,35.51,-0.007,4.171,-0.69,0.38,-4.11,-1.398,0,7.84,4.16,55.5,present ,19.59,38.7,
31/08/2019,13:15:00,36.37,-0.025,4.573,-0.76,0.38,-4.11,-1.129,0,7.813,4.16,54.9,present ,19.59,38.7,
31/08/2019,13:30:00,34.87,-0.305,3.837,-0.68,0.38,-4.11,-1.031,-0.03,7.863,4.16,52.1,present ,19.59,38.4,
31/08/2019,13:45:00,35.14,0.074,4.338,-0.72,0.38,-4.11,-0.453,0,7.853,4.16,49.8,present ,19.59,38.4,
31/08/2019,14:00:00,34.62,-0.04,3.88,-0.66,0.38,-4.11,-0.178,0,7.869,4.16,48.6,present ,19.59,38.4,
31/08/2019,14:15:00,34.96,0.384,4.193,-0.66,0.38,-4.11,1.166,0.04,7.86,4.16,47.7,present ,19.59,38.4,
31/08/2019,14:30:00,34.3,0.377,4.314,-0.69,0.38,-4.11,1.156,0.04,7.879,4.16,46.4,present ,19.58,38.09,
31/08/2019,14:45:00,34.91,0.176,4.411,-0.73,0.38,-4.11,0.924,0.02,7.86,4.16,47.3,present ,19.58,38.09,
31/08/2019,15:00:00,34.85,-0.199,4.262,-0.75,0.38,-4.11,0.163,-0.02,7.863,4.16,47.7,present ,19.59,38.4,
31/08/2019,15:15:00,34.81,0.991,4.132,-0.57,0.38,-4.11,0.394,0.12,7.863,4.16,46.9,present ,19.59,38.4,
31/08/2019,15:30:00,34.71,0.884,4.404,-0.64,0.38,-4.11,0.8,0.11,7.866,4.16,47.7,present ,19.59,38.4,
31/08/2019,15:45:00,34.61,0.011,4.28,-0.73,0.38,-4.11,0.055,0,7.869,4.16,50,present ,19.59,38.4,
31/08/2019,16:00:00,34.5,-0.61,4.026,-0.76,0.38,-4.11,-0.448,-0.07,7.873,4.16,50.5,present ,19.59,38.4,
31/08/2019,16:15:00,33.7,-0.647,3.918,-0.76,0.38,-4.11,-0.215,-0.08,7.899,4.16,48.4,present ,19.58,38.09,
31/08/2019,16:30:00,31.9,-0.564,3.544,-0.7,0.38,-4.11,-0.303,-0.07,7.96,4.16,44.7,present ,19.58,38.09,
31/08/2019,16:45:00,33.48,-0.828,4.822,-0.96,0.38,-4.11,-0.609,-0.1,7.909,4.16,45.5,present ,19.58,38.09,
31/08/2019,17:00:00,33.84,-0.541,4.289,-0.82,0.38,-4.11,-0.169,-0.07,7.896,4.16,47.7,present ,19.59,38.4,
31/08/2019,17:15:00,33.22,0.12,3.835,-0.65,0.38,-4.11,-0.04,0.01,7.916,4.16,47,present ,19.58,38.09,
31/08/2019,17:30:00,33.47,-0.415,4.071,-0.76,0.38,-4.11,-0.281,-0.05,7.909,4.16,44.8,present ,19.58,38.09,
31/08/2019,17:45:00,33.16,-0.663,3.928,-0.77,0.38,-4.11,-0.287,-0.08,7.919,4.16,42.8,present ,19.58,38.09,
31/08/2019,18:00:00,32.63,-1.256,3.862,-0.85,0.38,-4.11,-0.591,-0.16,7.936,4.16,40.9,present ,19.58,37.8,
31/08/2019,18:15:00,32.14,-2.823,4.373,-1.16,0.38,-4.11,-1.879,-0.36,7.953,4.16,39.3,present ,19.58,37.8,
31/08/2019,18:30:00,31.28,-1.779,3.749,-0.92,0.38,-4.11,-0.946,-0.23,7.983,4.16,38.3,present ,19.58,37.8,
31/08/2019,18:45:59,29.94,-1.291,3.357,-0.79,0.38,-4.11,-0.196,-0.16,8.028,4.16,37.2,present ,19.58,37.5,
31/08/2019,19:00:00,28.94,-0.991,3.238,-0.75,0.38,-4.11,-0.007,-0.13,8.062,4.16,35.9,present ,19.58,37.5,
31/08/2019,19:15:00,28.32,-1.379,3.201,-0.8,0.38,-4.11,-0.126,-0.18,8.082,4.16,34.4,present ,19.58,37.2,
31/08/2019,19:30:00,27.66,-0.99,3.091,-0.74,0.38,-4.11,-0.003,-0.13,8.107,4.16,33.4,present ,19.58,37.2,
31/08/2019,19:45:00,27.11,-1.159,3.045,-0.76,0.38,-4.11,0.088,-0.15,8.123,4.16,32.59,present ,19.58,37.2,
31/08/2019,20:00:00,26.44,-1.046,3,-0.74,0.38,-4.11,0.149,-0.13,8.148,4.16,32.09,present ,19.54,37.2,
31/08/2019,20:15:00,26.23,-1.158,2.952,-0.75,0.38,-4.11,0.118,-0.15,8.154,4.16,31.6,present ,19.54,37.2,
31/08/2019,20:30:00,26.05,-1.091,2.931,-0.74,0.38,-4.11,0.156,-0.14,8.161,4.16,31.5,present ,19.58,37.2,
31/08/2019,20:45:00,25.48,-1.194,2.909,-0.76,0.38,-4.11,0.201,-0.16,8.184,4.16,31.2,present ,19.54,37.2,
31/08/2019,21:00:00,25.49,-1.287,2.878,-0.77,0.38,-4.11,0.087,-0.17,8.184,4.16,31,present ,19.54,37.2,
31/08/2019,21:15:00,24.55,-1.207,2.73,-0.74,0.38,-4.11,0.361,-0.16,8.215,4.16,30.5,present ,19.54,37.2,
31/08/2019,21:30:00,24.06,-1.099,2.738,-0.73,0.38,-4.11,0.021,-0.14,8.233,4.16,29.9,present ,19.54,37.2,
31/08/2019,21:45:00,23.89,-1.178,2.721,-0.74,0.38,-4.11,-0.017,-0.15,8.24,4.16,29.4,present ,19.54,36.9,
31/08/2019,22:00:00,23.84,-1.168,2.653,-0.73,0.38,-4.11,0.009,-0.15,8.24,4.16,29.4,present ,19.54,37.2,
31/08/2019,22:15:00,23.81,-1.284,2.659,-0.74,0.38,-4.11,0.099,-0.17,8.24,4.16,29.2,present ,19.54,37.2,
31/08/2019,22:30:00,23.56,-1.03,2.65,-0.71,0.38,-4.11,0.155,-0.13,8.251,4.16,29.2,present ,19.54,36.9,
31/08/2019,22:45:00,23.57,-1.106,2.626,-0.72,0.38,-4.11,0.091,-0.14,8.251,4.16,29.1,present ,19.54,37.2,
31/08/2019,23:00:00,23.35,-1.04,2.582,-0.7,0.38,-4.11,0.162,-0.14,8.258,4.16,28.8,present ,19.58,36.9,
31/08/2019,23:15:00,22.95,-1.09,2.511,-0.7,0.38,-4.11,0.191,-0.14,8.272,4.16,28.7,present ,19.54,36.9,
31/08/2019,23:30:00,22.47,-1.103,2.48,-0.7,0.38,-4.11,0.284,-0.15,8.29,4.16,28.5,present ,19.54,36.9,
31/08/2019,23:45:00,22.14,-1.028,2.474,-0.69,0.38,-4.11,0.264,-0.14,8.301,4.16,28.3,present ,19.54,37.2,
1/9/2019,0:00:00,21.71,-1.047,2.429,-0.69,0.38,-4.11,0.149,-0.14,8.315,4.16,28,present ,19.54,36.9,
1/9/2019,0:15:00,21.26,-1.106,2.375,-0.7,0.38,-4.11,0.155,-0.15,8.333,4.16,27.6,present ,19.54,36.9,
1/9/2019,0:30:00,20.78,-1.098,2.293,-0.68,0.38,-4.11,0.244,-0.15,8.352,4.16,27.4,present ,19.54,36.9,
1/9/2019,0:45:00,20.62,-1.143,2.296,-0.69,0.38,-4.11,0.204,-0.15,8.355,4.16,26.9,present ,19.54,36.9,
1/9/2019,1:00:00,20.28,-1.101,2.233,-0.68,0.38,-4.11,0.152,-0.15,8.37,4.16,26.6,present ,19.54,36.9,
1/9/2019,1:15:00,20.18,-1.223,2.209,-0.69,0.38,-4.11,0.059,-0.16,8.373,4.16,26.4,present ,19.54,36.9,
1/9/2019,1:30:00,19.89,-1.229,2.241,-0.7,0.38,-4.11,0.236,-0.16,8.384,4.16,26.2,present ,19.58,36.9,
1/9/2019,1:45:00,19.73,-1.403,2.161,-0.71,0.38,-4.11,0.18,-0.19,8.388,4.16,26,present ,19.54,36.9,
1/9/2019,2:00:00,19.38,-1.3,2.187,-0.71,0.38,-4.11,0.09,-0.17,8.403,4.16,25.8,present ,19.54,36.9,
1/9/2019,2:15:00,19.3,-1.376,2.19,-0.72,0.38,-4.11,0.037,-0.18,8.403,4.16,25.6,present ,19.54,36.59,
1/9/2019,2:30:00,18.85,-1.146,2.121,-0.68,0.38,-4.11,0.137,-0.15,8.421,4.16,25.1,present ,19.54,36.59,
1/9/2019,2:45:00,19.02,-1.448,2.137,-0.72,0.38,-4.11,-0.003,-0.19,8.414,4.16,24.8,present ,19.54,36.59,
1/9/2019,3:00:00,19.01,-1.279,2.103,-0.69,0.38,-4.11,0.095,-0.17,8.414,4.16,24.9,present ,19.54,36.59,
1/9/2019,3:15:00,18.77,-1.253,2.125,-0.7,0.38,-4.11,0.124,-0.17,8.425,4.16,24.8,present ,19.54,36.9,
1/9/2019,3:30:00,18.78,-1.515,2.112,-0.73,0.38,-4.11,0.15,-0.2,8.425,4.16,24.8,present ,19.54,36.9,
1/9/2019,3:45:00,18.66,-1.373,2.069,-0.7,0.38,-4.11,0.205,-0.18,8.428,4.16,24.6,present ,19.54,36.9,
1/9/2019,4:00:00,19.06,-1.708,2.116,-0.75,0.38,-4.11,0.026,-0.23,8.414,4.16,24.5,present ,19.54,36.59,
1/9/2019,4:15:00,19.29,-1.771,2.189,-0.78,0.38,-4.11,0.101,-0.24,8.406,4.16,24.6,present ,19.54,36.9,
1/9/2019,4:30:00,20.21,-2.102,2.291,-0.83,0.38,-4.11,0.003,-0.28,8.37,4.16,24.8,present ,19.54,36.9,
